ViafId,MuseumDigitalPlaceId,CapitalCity,GettyThesaurusOfGeographicNamesId,CommonsCategory,GeoNamesId,CountryName,ArchInformLocationId,MapCategory,NutsCode,EuKnowledgeGraphItemId,WhosOnFirstId,BirthCategory,WorldCatIdentitiesIdSuperseded,MainCategory,NationalLibraryOfIsraelJ9uId,LocatorMapImage,OpenStreetMapRelationId,GndId,DeweyDecimalClassification,CoatOfArmsImage,FreebaseId
148842731.0,236.0,73,1000062.0,8,2782113.0,8,3025.0,7,1,8,85632785.0,7,10,8,9.870075596513052e+17,20,16239.0,48,2,10,81
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
244983681.0,5585.0,3,1000144.0,83,298795.0,83,3053.0,67,31,34,85632393.0,66,0,82,9.870073129541052e+17,83,174737.0,59,45,59,17
132440532.0,8379.0,27,1000069.0,30,660013.0,32,2983.0,26,11,1,85633143.0,26,42,32,9.870075642310052e+17,26,54224.0,23,24,20,22
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
143697606.0,4868.0,51,1000065.0,24,8505031.0,24,12194.0,21,23,40,,20,33,23,9.870075550519052e+17,18,,74,67,72,12
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
1.5414971764641097e+20,,40,,26,,26,,80,23,0,,77,0,25,,69,,41,67,47,23
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
125405737.0,24897.0,29,1000116.0,42,1643084.0,44,2990.0,34,23,54,85632203.0,77,25,43,9.870075525048051e+17,51,304751.0,30,49,77,35
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
159364209.0,1004.0,64,1000097.0,78,2661886.0,79,3037.0,63,28,2,85633789.0,62,12,78,9.870075548114052e+17,38,52822.0,71,22,83,77
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
148842731.0,236.0,73,1000062.0,8,2782113.0,8,3025.0,7,1,8,85632785.0,7,10,8,9.870075596513052e+17,20,16239.0,48,2,10,81
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
137159957.0,2407.0,51,1001780.0,23,3077311.0,23,3051.0,72,5,19,85633105.0,70,38,22,9.870075652515052e+17,23,51684.0,83,3,46,11
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
156652814.0,500.0,2,7016845.0,56,2750405.0,58,3020.0,80,21,11,85633337.0,71,1,57,9.870075503590052e+17,71,47796.0,46,26,81,45
244983681.0,5585.0,3,1000144.0,83,298795.0,83,3053.0,67,31,34,85632393.0,66,0,82,9.870073129541052e+17,83,174737.0,59,45,59,17
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
168830626.0,2178.0,42,7002435.0,70,2017370.0,70,3034.0,56,23,25,85632685.0,55,40,69,9.870075309815052e+17,78,60189.0,70,67,6,52
159364209.0,1004.0,64,1000097.0,78,2661886.0,79,3037.0,63,28,2,85633789.0,62,12,78,9.870075548114052e+17,38,52822.0,71,22,83,77
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
149435299.0,25922.0,48,7005667.0,4,5880801.0,4,6080.0,3,23,75,85632697.0,3,0,4,9.870075572597052e+17,62,2177187.0,79,67,82,82
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
122772486.0,11079.0,73,7024415.0,38,,40,,76,23,0,,77,0,39,9.870075620882052e+17,49,,3,67,68,30
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
168830626.0,2178.0,42,7002435.0,70,2017370.0,70,3034.0,56,23,25,85632685.0,55,40,69,9.870075309815052e+17,78,60189.0,70,67,6,52
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
148842731.0,236.0,73,1000062.0,8,2782113.0,8,3025.0,7,1,8,85632785.0,7,10,8,9.870075596513052e+17,20,16239.0,48,2,10,81
146498911.0,8240.0,30,1000119.0,45,294640.0,47,2995.0,38,23,45,85632315.0,37,3,46,9.870075525353052e+17,54,1473946.0,34,47,56,37
132441531.0,64.0,7,1000111.0,21,1814991.0,63,2977.0,19,23,46,85632695.0,18,0,62,9.870075503485052e+17,15,270056.0,18,38,74,74
124251001.0,2568.0,13,1000091.0,69,798549.0,69,3033.0,55,26,22,85633745.0,54,0,68,9.870075618179052e+17,77,90689.0,52,36,38,53
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
159364209.0,1004.0,64,1000097.0,78,2661886.0,79,3037.0,63,28,2,85633789.0,62,12,78,9.870075548114052e+17,38,52822.0,71,22,83,77
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
244983681.0,5585.0,3,1000144.0,83,298795.0,83,3053.0,67,31,34,85632393.0,66,0,82,9.870073129541052e+17,83,174737.0,59,45,59,17
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
133608068.0,187.0,55,1000077.0,40,2629691.0,42,2994.0,32,15,72,85633249.0,32,0,41,9.870075619075052e+17,42,299133.0,33,25,24,31
156652814.0,500.0,2,7016845.0,56,2750405.0,58,3020.0,80,21,11,85633337.0,71,1,57,9.870075503590052e+17,71,47796.0,46,26,81,45
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
146498911.0,8240.0,30,1000119.0,45,294640.0,47,2995.0,38,23,45,85632315.0,37,3,46,9.870075525353052e+17,54,1473946.0,34,47,56,37
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
168830626.0,2178.0,42,7002435.0,70,2017370.0,70,3034.0,56,23,25,85632685.0,55,40,69,9.870075309815052e+17,78,60189.0,70,67,6,52
130228708.0,13166.0,71,7006417.0,1,783754.0,1,3418.0,1,0,33,85632405.0,1,0,1,9.870075669171052e+17,3,53292.0,8,31,7,85
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
137159957.0,2407.0,51,1001780.0,23,3077311.0,23,3051.0,72,5,19,85633105.0,70,38,22,9.870075652515052e+17,23,51684.0,83,3,46,11
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
153009195.0,6726.0,33,1000090.0,65,2264397.0,66,3032.0,53,25,10,85633735.0,52,21,65,9.870075480693052e+17,34,295480.0,50,11,37,49
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
159069376.0,6693.0,52,1000193.0,74,953987.0,74,3045.0,60,23,60,85633813.0,59,8,73,9.870075609817052e+17,88,87565.0,73,54,42,83
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
168830626.0,2178.0,42,7002435.0,70,2017370.0,70,3034.0,56,23,25,85632685.0,55,40,69,9.870075309815052e+17,78,60189.0,70,67,6,52
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
134320092.0,7293.0,67,7006540.0,28,453733.0,30,2982.0,24,8,17,85633135.0,24,0,30,9.870075599882052e+17,25,79510.0,22,20,19,21
137143200.0,3122.0,9,7016786.0,66,,67,12200.0,54,23,0,,53,43,66,9.870075550991052e+17,67,,51,67,5,19
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
130890862.0,545.0,16,7016833.0,27,357994.0,28,2961.0,23,23,71,85632581.0,23,24,28,9.870075480443052e+17,19,1473947.0,5,67,18,20
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
149435299.0,25922.0,48,7005667.0,4,5880801.0,4,6080.0,3,23,75,85632697.0,3,0,4,9.870075572597052e+17,62,2177187.0,79,67,82,82
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
154323889.0,589.0,10,7011731.0,79,2658434.0,80,3038.0,64,4,28,85633051.0,63,47,79,9.870075643569052e+17,44,51701.0,53,29,43,57
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
157021581.0,5756.0,62,7006413.0,18,732800.0,18,2975.0,16,3,23,85633001.0,15,0,18,9.870075550520051e+17,22,186382.0,15,37,14,3
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
133609710.0,2333.0,37,1000095.0,76,2510769.0,76,3043.0,61,10,67,85633129.0,60,4,75,9.870075525318052e+17,37,1311341.0,57,10,62,56
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
125035363.0,3101.0,24,7000080.0,33,8354410.0,35,,73,23,41,,22,0,27,9.870075597780051e+17,39,,21,67,17,28
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
168830626.0,2178.0,42,7002435.0,70,2017370.0,70,3034.0,56,23,25,85632685.0,55,40,69,9.870075309815052e+17,78,60189.0,70,67,6,52
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
139695406.0,8855.0,6,7006646.0,11,587116.0,11,4850.0,9,23,49,85632717.0,8,0,11,9.870075676380051e+17,8,364110.0,63,12,52,88
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
134198819.0,1586.0,1,7016752.0,2,2589581.0,2,2962.0,2,23,68,85632451.0,2,15,2,9.870075643507052e+17,4,192756.0,9,52,51,80
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
189116956.0,209.0,9,7000084.0,36,2921044.0,38,2979.0,29,6,16,85633111.0,29,0,37,9.870075597787052e+17,48,51477.0,20,67,21,24
128919823.0,5000.0,17,7000490.0,7,2077456.0,7,2966.0,6,23,50,85632793.0,6,5,7,9.870075548096051e+17,1,80500.0,11,66,4,71
156652814.0,500.0,2,7016845.0,56,2750405.0,58,3020.0,80,21,11,85633337.0,71,1,57,9.870075503590052e+17,71,47796.0,46,26,81,45
156652814.0,,2,,49,2750405.0,51,,77,23,15,85633337.0,77,0,50,,58,2323309.0,86,67,81,39
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
159364209.0,1004.0,64,1000097.0,78,2661886.0,79,3037.0,63,28,2,85633789.0,62,12,78,9.870075548114052e+17,38,52822.0,71,22,83,77
159364209.0,1004.0,64,1000097.0,78,2661886.0,79,3037.0,63,28,2,85633789.0,62,12,78,9.870075548114052e+17,38,52822.0,71,22,83,77
128544491.0,841.0,14,7006278.0,39,719819.0,41,3056.0,31,13,24,85633237.0,31,11,40,9.870075618085052e+17,29,21335.0,75,6,23,29
244983681.0,5585.0,3,1000144.0,83,298795.0,83,3053.0,67,31,34,85632393.0,66,0,82,9.870073129541052e+17,83,174737.0,59,45,59,17
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
153614928.0,13251.0,22,1000105.0,12,1210997.0,12,2968.0,10,23,62,85632475.0,9,36,12,9.870075645743052e+17,11,184640.0,82,42,76,4
134334037.0,939.0,32,7006660.0,84,690791.0,84,3055.0,68,23,30,85633805.0,67,0,83,9.870075481625052e+17,85,60199.0,60,16,71,62
137159957.0,2407.0,51,1001780.0,23,3077311.0,23,3051.0,72,5,19,85633105.0,70,38,22,9.870075652515052e+17,23,51684.0,83,3,46,11
141810140.0,908.0,75,7006366.0,63,798544.0,64,3031.0,52,24,4,85633723.0,51,45,63,9.870075550897052e+17,75,49715.0,49,5,67,48
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
148842731.0,236.0,73,1000062.0,8,2782113.0,8,3025.0,7,1,8,85632785.0,7,10,8,9.870075596513052e+17,20,16239.0,48,2,10,81
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
134198819.0,1586.0,1,7016752.0,2,2589581.0,2,2962.0,2,23,68,85632451.0,2,15,2,9.870075643507052e+17,4,192756.0,9,52,51,80
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
144248059.0,1292.0,20,1000063.0,14,2802361.0,14,2969.0,12,2,73,85632997.0,11,28,14,9.870075597776051e+17,21,52411.0,12,27,63,1
148842731.0,236.0,73,1000062.0,8,2782113.0,8,3025.0,7,1,8,85632785.0,7,10,8,9.870075596513052e+17,20,16239.0,48,2,10,81
156652814.0,500.0,2,7016845.0,56,2750405.0,58,3020.0,80,21,11,85633337.0,71,1,57,9.870075503590052e+17,71,47796.0,46,26,81,45
130168302.0,2312.0,76,7012149.0,86,6252001.0,86,3058.0,79,23,48,85633793.0,74,2,85,9.870072691397052e+17,84,148838.0,76,60,65,66
127756949.0,54467.0,35,7008591.0,85,2635167.0,85,8463.0,78,32,14,85633159.0,73,0,84,9.870075549520051e+17,45,62149.0,27,0,79,61
244983681.0,5585.0,3,1000144.0,83,298795.0,83,3053.0,67,31,34,85632393.0,66,0,82,9.870073129541052e+17,83,174737.0,59,45,59,17
152361066.0,197.0,57,1000080.0,46,3175395.0,48,2996.0,39,16,7,85633253.0,38,7,47,9.870075549582052e+17,55,365331.0,35,8,57,32
137159957.0,2407.0,51,1001780.0,23,3077311.0,23,3051.0,72,5,19,85633105.0,70,38,22,9.870075652515052e+17,23,51684.0,83,3,46,11
233665742.0,6329.0,59,1000049.0,20,3895114.0,20,3993.0,18,23,70,85633057.0,17,13,20,9.870075620864051e+17,14,167454.0,17,63,15,14
264091107.0,330.0,49,1000070.0,31,3017382.0,33,2984.0,27,12,13,85633147.0,27,0,33,9.870075525332051e+17,27,2202162.0,25,7,0,79
135375457.0,714.0,44,7000198.0,41,1269750.0,43,2989.0,33,23,53,85632469.0,33,27,42,9.870075597778052e+17,50,304716.0,29,67,54,33
