time_zone,google_knowledge_graph_id,latitude,postal_code,fact_grid_item_id,koatuu_id,country_name,longitude,elevation_meters,administrative_entity
0,22,48.9297222322,64660.0,412,6311045400.0,1,36.28000001,172.0,120
0,44,49.885,,79,6325156700.0,1,36.1111111111,195.0,85
0,432,44.3961111111,,215,111947000.0,1,33.9711111111,68.0,278
0,299,46.9666666667,87450.0,696,1423955500.0,1,37.2666666667,40.0,134
0,432,46.0672,67772.0,602,5110345300.0,1,30.4569,0.0,82
0,211,48.3697222222,94427.0,483,4411446800.0,1,39.8833333333,,224
0,432,48.7666666667,89120.0,169,2121555300.0,1,22.9833333333,405.0,156
0,225,47.6833333333,85727.0,122,1421556500.0,1,37.4166666667,233.0,174
0,432,50.1794444444,12443.0,385,1822055900.0,1,28.7361111111,220.0,299
0,432,44.4330555556,98670.0,0,111947100.0,1,34.0872222222,120.0,277
0,11,46.3344444444,75550.0,682,6522155700.0,1,34.7530555556,20.0,156
0,432,51.9480555556,41226.0,476,5925655700.0,1,33.9366666667,159.0,279
0,74,50.0272222222,,576,6320855700.0,1,35.4411111111,134.0,17
1,406,49.5393888889,292300.0,676,4423355100.0,1,39.1026111111,68.0,164
0,179,47.015,57210.0,96,4823355300.0,1,32.1427777778,50.0,269
0,370,50.3312777778,,232,6322055600.0,1,36.1918333333,144.0,85
0,37,47.7176799895,53391.0,105,1212145300.0,1,34.1512268219,71.0,46
0,198,47.5861099652,71611.0,512,2320955700.0,1,35.3638040261,39.0,256
0,81,48.1241666667,94823.0,59,4412745300.0,1,39.5855555556,,51
0,136,50.7383333333,,300,722455100.0,1,24.6372222222,211.0,117
0,432,48.15,90332.0,253,2121255600.0,1,23.1333333333,178.0,9
0,274,48.5613888889,93746.0,298,4424555400.0,1,38.8822222222,160.0,304
0,432,49.9416666667,13246.0,639,1825855200.0,1,28.3030555556,,156
0,172,51.8727551824,15331.0,541,7422455400.0,1,32.5989494961,156.0,95
0,432,44.4197222222,298684.0,114,111946500.0,1,33.9888888889,418.0,277
0,432,48.7222222222,23400.0,339,522855100.0,1,27.515,266.0,144
0,432,48.3686062002,52300.0,273,1222055100.0,1,34.4643572338,82.0,81
0,432,48.3263888889,94340.0,571,4423657400.0,1,38.5155555556,326.0,0
0,432,50.4069444444,35740.0,336,5622655400.0,1,26.145,256.0,292
0,432,48.5333333333,24240.0,56,523955400.0,1,28.75,243.0,243
0,355,50.3800164142,42722.0,572,5920355500.0,1,34.586248506,,169
0,382,48.8416666667,84162.0,559,1424256500.0,1,37.3861111111,79.0,28
0,29,48.5622222222,84297.0,373,1411745800.0,1,37.3705555556,88.0,54
0,297,50.0562222222,62602.0,67,6321455100.0,1,37.3895277778,173.0,111
0,408,47.7,85730.0,397,1421557200.0,1,37.5,228.0,174
0,216,50.885,16730.0,413,7421755700.0,1,32.6463888889,,180
0,85,46.5987777778,75122.0,674,6525055700.0,1,33.2213888889,14.0,284
0,312,51.5676286367,41470.0,575,5921555800.0,1,34.1197249939,160.0,62
0,99,48.5766333333,84292.0,369,1411745600.0,1,37.417575,94.0,53
0,21,47.7594444444,,251,1420655300.0,1,38.3375,133.0,2
0,72,48.7608333333,84393.0,574,1412947100.0,1,37.4880555556,117.0,103
0,432,44.3916666667,98690.0,694,111949700.0,0,33.7888888889,50.0,156
0,417,48.2080555556,86023.0,170,1425555300.0,1,37.4444444444,188.0,168
0,432,47.9713888889,90615.0,66,2123655500.0,1,24.0047222222,307.0,262
0,8,50.138785,62131.0,132,6320855300.0,1,35.3471935,122.0,17
0,23,48.0477777778,94685.0,167,4420355300.0,1,39.0244444444,81.0,200
0,379,48.3327777778,94470.0,518,4411446200.0,1,39.5422222222,171.0,224
0,432,46.6976666667,,593,2320355100.0,1,35.1554444444,33.0,289
0,296,51.0833333333,44801.0,531,725555100.0,1,24.5333333333,,249
0,425,48.4963888889,94311.0,670,4423656400.0,1,38.9025,98.0,0
0,180,48.2054294408,52400.0,496,1225055100.0,1,34.8686209545,109.0,156
0,432,50.7166666667,12110.0,201,1821155400.0,1,28.7166666667,,89
0,432,46.365,65496.0,619,5123755800.0,1,30.646667,19.0,235
0,82,48.0166666667,86194.0,98,1413569100.0,1,38.06,206.0,131
0,344,48.5119694444,24300.0,530,524155100.0,1,29.2136722222,192.0,246
0,250,50.1094444444,80327.0,310,4622755900.0,1,23.7041666667,,297
0,432,48.7241666667,89100.0,91,2121555100.0,1,23.2,479.0,268
0,432,51.4877777778,44000.0,579,725755100.0,1,23.9297222222,170.0,215
0,96,48.2194444444,,540,4420357200.0,1,38.6686111111,319.0,90
0,432,48.5981388889,32385.0,508,6822455800.0,1,27.0775277778,255.0,78
0,374,48.7252777778,93891.0,381,4411045500.0,1,38.6325,86.0,60
0,217,48.0819444444,,292,1413567600.0,1,38.1469444444,188.0,131
0,248,48.9431993827,51000.0,548,1225655100.0,1,34.4747997292,69.0,45
0,397,48.0683333333,,671,4412346400.0,1,39.2633333333,207.0,200
0,432,49.1194444444,77316.0,90,2622855300.0,1,24.4936111111,,77
0,432,48.3664453894,49032.0,4,1210141000.0,1,35.0829984007,144.0,44
0,43,49.3846111111,63807.0,41,6321055100.0,1,37.6330555556,92.0,75
0,432,46.4511111111,75230.0,629,6525455300.0,1,33.8683333333,30.0,156
0,12,49.5983333333,63460.0,492,6321755600.0,1,36.5280555556,99.0,40
0,27,51.425,7011.0,0,,1,29.43,151.0,186
0,103,50.47,17584.0,290,7424155600.0,1,32.4,,191
0,375,48.0186111111,94840.0,278,4412745700.0,1,39.5925,276.0,51
0,432,49.6705555556,19901.0,569,7125155100.0,1,32.3230555556,121.0,301
0,120,48.7,,651,4411045300.0,1,38.6730555556,158.0,76
0,432,48.51,78275.0,424,2623255700.0,1,24.8891666667,319.0,94
0,323,46.9997222222,67212.0,612,5121855600.0,1,30.3397222222,,300
0,432,48.0581388889,90454.0,80,2125355300.0,1,23.4164444444,190.0,156
0,377,50.0613888889,62341.0,312,6322055900.0,1,36.1675,138.0,85
0,102,48.0119444444,86192.0,452,1413569800.0,1,38.0919444444,212.0,131
0,91,48.1144444444,94626.0,636,4410345300.0,1,39.0241666667,,200
0,309,47.6398184183,,327,1225855300.0,1,33.2156808797,28.0,109
0,432,48.8374346299,48630.0,525,6122055500.0,1,25.7291110101,282.0,38
0,432,49.7959629912,47234.0,177,6122655300.0,1,25.3782453081,331.0,291
0,190,48.1188888889,,227,4411646000.0,1,38.8563888889,100.0,90
0,305,48.3130555556,94476.0,690,4421456900.0,1,39.6675,121.0,141
0,390,49.6302777778,63734.0,223,6310745400.0,1,37.6908333333,96.0,156
0,432,49.0958333333,20114.0,54,7123155300.0,1,30.3947222222,224.0,253
0,432,50.7427777778,11634.0,121,1823455200.0,1,29.3522222222,141.0,132
0,181,49.5166666667,92200.0,634,4420955100.0,1,38.7166666667,111.0,14
0,432,48.2636111111,78665.0,286,2623655400.0,1,25.1736111111,328.0,97
0,212,49.9191666667,81070.0,196,4625855300.0,1,23.7233333333,307.0,280
0,95,50.2447222222,62320.0,449,6322057000.0,1,36.1886111111,161.0,85
0,152,50.9352777778,16573.0,144,7420355600.0,1,32.9483333333,,155
0,432,48.5786111111,78260.0,101,2623255200.0,1,25.2819444444,,94
0,241,48.4327777778,,555,4422257000.0,1,39.1958333333,161.0,124
0,422,47.3589491423,71001.0,212,2322755100.0,1,36.6499522364,203.0,79
0,265,52.0616666667,15011.0,148,7424455400.0,1,31.1805555556,144.0,31
0,232,47.6503685903,70231.0,174,2321855300.0,1,36.1661622689,155.0,69
0,432,50.5927777778,,62,3221255200.0,1,30.9102777778,115.0,23
0,432,49.7177777778,,18,6824755300.0,1,26.4708333333,303.0,88
0,320,49.4894444444,82066.0,507,4625155700.0,1,22.9655555556,346.0,203
0,432,46.2666666667,67801.0,610,5123755100.0,1,30.4333333333,16.0,178
0,430,49.8403888889,79493.0,469,4610165500.0,1,23.8746666667,311.0,288
0,432,50.8,11250.0,591,1821756000.0,1,28.0666666667,,303
0,409,49.716893672,38803.0,573,5325455100.0,1,35.1746395096,104.0,188
0,432,51.0666666667,11300.0,661,1822855100.0,1,28.3833333333,176.0,122
0,373,48.13333334,94784.0,655,4412347100.0,1,39.25611112,,200
0,432,49.5636,38402.0,457,5324255100.0,1,34.0763,93.0,188
0,145,48.5419444444,,209,4423856500.0,1,38.4983333333,,76
0,432,49.8333333333,,517,6824755100.0,1,26.4166666667,268.0,88
0,151,50.83,16664.0,303,7423355400.0,1,31.92,,155
0,56,50.5186111111,17583.0,287,7424155400.0,1,32.5869444444,155.0,191
0,354,48.04166668,86250.0,479,1415346000.0,1,38.38833334,234.0,214
0,235,48.4936111111,92014.0,31,4422255300.0,1,39.0366666667,68.0,0
0,343,50.1843523399,,245,5323255400.0,1,33.6846046712,139.0,148
0,411,50.2161111111,62321.0,489,6322057300.0,1,36.1525,129.0,85
0,25,48.4683333333,,281,1411245600.0,1,37.96,206.0,244
0,432,48.7408333333,84397.0,501,1412946800.0,1,37.5130555556,83.0,103
0,33,48.2088888889,26334.0,171,3521155300.0,1,30.0122222222,150.0,91
0,285,49.835,63523.0,380,6325456200.0,1,36.547,113.0,84
0,414,49.98,62404.0,277,6325157300.0,1,36.3833333333,149.0,153
0,432,49.4963888889,47724.0,61,6125255200.0,1,25.6088888889,305.0,241
0,208,47.9819444444,,578,1415047500.0,1,38.2808333333,116.0,86
0,243,48.1097222222,55222.0,430,4825455400.0,1,30.8858333333,170.0,182
0,432,49.15,19537.0,549,7120355700.0,1,31.5333333333,174.0,65
0,360,48.0075,86591.0,353,1414446800.0,1,38.8513888889,224.0,223
0,432,50.8094444444,11714.0,118,1824055600.0,1,27.3183333333,196.0,161
0,158,48.4257896861,52520.0,627,1224855900.0,1,35.2464697137,121.0,234
0,163,47.3181666667,74100.0,642,6520955100.0,1,33.2998055556,28.0,156
0,200,48.855,23053.0,250,520255300.0,1,27.8019444444,260.0,5
0,432,47.75,,689,1424555100.0,1,38.0333333333,135.0,227
0,298,48.6019444444,28040.0,390,3510345300.0,1,32.9888888889,155.0,171
0,55,48.2119444444,94654.0,658,4420355900.0,1,38.7766666667,149.0,90
0,432,49.7723907741,38813.0,488,5325455300.0,1,35.0730427482,,41
0,246,48.33444444,,0,,1,25.88638889,,32
0,186,49.0422222222,23320.0,515,524555700.0,1,28.4208333333,255.0,251
0,166,48.525,93747.0,195,4424555600.0,1,38.9166666667,184.0,304
0,183,48.02777778,85490.0,280,1413845900.0,1,37.37527778,,112
0,432,48.9616666667,20100.0,317,7123155100.0,1,30.3419444444,218.0,253
0,176,49.0194444444,,653,1423055700.0,1,37.9208333333,71.0,126
0,432,50.4663888889,12004.0,450,1825455100.0,1,28.2777777778,232.0,156
0,167,50.8333333333,45626.0,464,722855200.0,1,25.2833333333,,123
0,125,49.2836361111,23240.0,138,520655500.0,1,28.5384194444,,265
0,376,47.25875,74402.0,72,6521555100.0,1,34.334,35.0,156
0,34,51.81,15005.0,179,7424455700.0,1,31.16,,31
0,15,48.05861112,,192,1415046200.0,1,38.25555557,108.0,86
0,53,46.9502109086,72350.0,331,2323055500.0,1,35.4430574686,214.0,137
0,378,47.8330555556,55343.0,258,4820355700.0,1,31.1372222222,34.0,156
0,432,49.5588363269,47631.0,236,6123055400.0,1,25.3413022816,348.0,101
0,407,49.84,,240,6323255100.0,1,35.2988888889,130.0,17
0,301,48.1483333333,,547,4411647300.0,1,38.8561111111,,90
0,328,48.0169444444,,672,4420356500.0,1,39.0627777778,98.0,200
0,432,50.7511111111,35313.0,405,5624655700.0,1,26.1186111111,176.0,196
0,391,51.57,15622.0,28,7423055300.0,1,31.78,129.0,31
0,335,47.3030555556,57030.0,526,4821755500.0,1,31.0125,,156
0,365,48.6436111111,84395.0,247,1412945900.0,1,37.4544444444,135.0,103
0,215,48.1605555556,,697,4412347700.0,1,39.2175,,200
0,329,48.11777779,,513,1415346400.0,1,38.45916668,264.0,214
0,194,48.0275,86193.0,542,1413569900.0,1,38.0627777778,232.0,131
0,372,48.7969444444,27341.0,165,3520555400.0,1,32.4044444444,161.0,108
0,334,48.2455555556,86490.0,398,1412047600.0,1,38.4047222222,218.0,270
0,222,48.2530555556,86022.0,219,1425555600.0,1,37.6816666667,188.0,168
0,315,48.3277777778,85340.0,372,1422755600.0,1,37.3319444444,137.0,68
0,192,49.8933333333,62456.0,52,6325156100.0,1,36.0252777778,119.0,85
0,31,49.3644444444,64020.0,491,6323155600.0,1,35.8786111111,176.0,104
0,304,48.0583333333,,102,1415045900.0,1,38.1991666667,218.0,86
0,432,48.8147222222,22870.0,47,523055300.0,1,28.9447222222,201.0,152
0,28,48.5913888889,23652.0,222,524355300.0,1,28.98,,248
0,398,48.3069444444,94642.0,662,4420356200.0,1,39.0219444444,171.0,90
0,432,49.8222378834,,140,5321055100.0,1,34.5340800266,72.0,56
0,432,44.4783333333,,78,111945600.0,0,34.1416666667,171.0,156
0,432,50.34,8162.0,553,3222457400.0,1,30.4227777778,188.0,27
0,191,48.3883333333,94324.0,19,4423655300.0,1,38.5991666667,268.0,0
0,421,47.4938888889,74000.0,645,6521855100.0,1,33.5281388889,86.0,274
0,363,48.0433333333,86192.0,241,1413569600.0,1,38.0644444444,242.0,131
0,210,50.0533333333,62360.0,85,6322056200.0,1,35.8847222222,121.0,85
0,352,47.8166666667,87230.0,362,1424555400.0,1,38.0333333333,128.0,227
0,17,49.7937,62471.0,538,6325158800.0,1,36.019,99.0,85
0,432,48.728109654,51800.0,422,1223755100.0,1,34.6288192571,59.0,45
0,419,48.2586111111,94480.0,643,4421455300.0,1,39.5697222222,83.0,141
0,432,48.9022777778,28100.0,400,3524655100.0,1,33.4464055556,101.0,172
0,41,48.4094444444,,89,1411545300.0,1,37.1041666667,151.0,48
0,418,48.4536111111,,301,4410546200.0,1,38.5572222222,298.0,76
0,432,50.1075,13033.0,334,1821455600.0,1,27.7058333333,243.0,199
0,93,48.86777778,91400.0,637,4412945200.0,1,38.56638889,52.0,218
0,123,48.3861111111,85287.0,587,1411247200.0,1,37.7947222222,111.0,244
0,432,49.4916666667,,82,6820955300.0,1,26.45,333.0,88
0,432,45.2255555556,,202,121655100.0,1,35.2033333333,23.0,156
0,432,49.25,,475,6821255500.0,1,26.2666666667,299.0,88
0,126,49.9019444444,80465.0,363,4622155600.0,1,24.3033333333,222.0,125
0,432,48.39,59330.0,347,7322555700.0,1,25.63,194.0,33
0,432,48.7086111111,20351.0,16,7124355300.0,1,30.4533333333,176.0,253
0,121,48.9172222222,26010.0,213,3523855400.0,1,31.7197222222,193.0,165
0,106,49.4619444444,81650.0,459,4623055400.0,1,24.0622222222,271.0,229
0,148,47.5166666667,85772.0,152,1421555900.0,1,37.5333333333,171.0,266
0,20,50.2086111111,62540.0,33,6321655300.0,1,37.0969444444,,40
0,133,49.1687535719,39140.0,357,5322055500.0,1,33.7584274804,,99
0,271,48.3602777778,85293.0,426,1411245900.0,1,37.9277777778,167.0,244
0,387,49.9948749455,37650.0,468,5323255700.0,1,33.3307307137,151.0,148
0,233,48.3319444444,,681,1411246500.0,1,37.8363888889,106.0,244
0,189,47.7273611111,85721.0,93,1421555600.0,1,37.4061388889,188.0,174
0,432,49.7233333333,,471,1825255100.0,1,29.2213888889,214.0,202
0,395,46.3855555556,75342.0,485,6524455500.0,1,34.5475,,156
0,63,48.9211111111,28110.0,408,3524655400.0,1,33.3430555556,106.0,172
0,432,44.4052777778,,486,111949300.0,1,34.0044444444,100.0,277
0,336,51.9474833012,41200.0,594,5925655100.0,1,33.7875375325,165.0,279
0,135,49.9563531601,38164.0,401,5321355400.0,1,34.6120041405,208.0,156
0,432,48.5333333333,89452.0,480,2124855500.0,1,22.5,119.0,254
0,107,48.3994444444,94331.0,683,4423656700.0,1,38.7941666667,,0
0,432,50.7502777778,7420.0,210,3221255500.0,1,31.0263888889,,23
0,268,48.5436656262,51842.0,329,1223757100.0,1,34.7086299087,59.0,45
0,432,49.5166666667,81714.0,365,4621555900.0,1,24.4036111111,327.0,229
0,279,51.1833333333,45034.0,309,722155700.0,1,24.6166666667,,98
0,124,47.0783333333,67100.0,600,5121655100.0,1,29.8533333333,47.0,258
0,114,48.1263888889,,274,1413567800.0,1,38.0294444444,251.0,131
0,432,44.7752777778,99804.0,216,8536965300.0,0,33.5438888889,20.0,213
0,153,47.8505555556,83499.0,117,1410166300.0,1,38.0116666667,100.0,50
0,283,47.6233247162,,558,1222955700.0,1,34.5308505743,39.0,154
0,432,44.5527777778,,131,111946800.0,1,34.2875,30.0,156
0,432,48.1118888889,90351.0,77,2121255300.0,1,22.8379444444,118.0,271
0,432,50.8216666667,34652.0,500,5620455700.0,1,27.0055555556,,10
0,108,48.3886111111,85280.0,427,1411245300.0,1,37.9066666667,229.0,244
0,49,49.6786111111,82043.0,348,4625155400.0,1,22.8125,,156
0,68,48.3183333333,,695,4411647600.0,1,38.9458333333,,90
0,432,45.3858333333,97491.0,376,110945800.0,1,33.12,20.0,283
0,432,48.0583333333,90620.0,228,2123655800.0,1,24.07,413.0,286
0,206,45.5802777778,68640.0,618,5122055400.0,1,28.9825,,231
0,432,48.5286111111,78442.0,135,2624055900.0,1,24.6236111111,423.0,149
0,432,50.9253333333,17024.0,139,7422055400.0,1,30.7728888889,125.0,31
0,146,48.117356596,53610.0,448,1224255400.0,1,36.3742640956,200.0,234
0,424,49.26,82443.0,133,4625355300.0,1,24.0097222222,,229
0,432,45.2975,98200.0,162,122755100.0,1,35.7738888889,30.0,114
0,432,50.7077777778,7821.0,432,3221055600.0,1,29.595,139.0,19
0,432,50.1038888889,,344,4625855900.0,1,23.4344444444,268.0,280
0,432,49.6897083333,,466,3223755100.0,1,30.4751111111,,198
0,5,51.0833333333,45070.0,111,722155300.0,1,25.0166666667,185.0,98
0,178,51.2213888889,15575.0,396,7425555700.0,1,31.3327777778,118.0,31
0,69,49.5830555556,92612.0,673,4424055400.0,1,38.1688888889,78.0,166
0,229,49.7197222222,,356,6324255100.0,1,35.8772222222,115.0,85
0,432,48.7008311354,51272.0,560,1223256200.0,1,35.3843856793,70.0,162
0,319,47.05,87400.0,664,1423955100.0,1,37.3,56.0,134
0,432,50.2797222222,,191,6322655100.0,1,35.9823333333,140.0,17
0,117,48.5572222222,28042.0,358,3520355400.0,1,32.8902777778,107.0,172
0,432,50.8333333333,11620.0,567,1823455400.0,1,28.9525,167.0,35
0,239,48.4332912091,52730.0,175,1223855300.0,1,36.4922347487,107.0,234
0,214,47.9702777778,,38,1415045600.0,1,38.2091666667,153.0,86
0,432,48.9780555556,20505.0,166,7122255400.0,1,30.9919444444,126.0,302
0,432,49.5,31310.0,568,6825055500.0,1,26.75,300.0,88
0,432,44.5763888889,,414,110345400.0,1,34.3397222222,30.0,1
0,327,48.4144444444,94309.0,51,4423655500.0,1,38.8605555556,129.0,0
0,338,48.2669444444,94482.0,675,4421456000.0,1,39.6402777778,102.0,141
0,432,50.005,30200.0,34,6820355100.0,1,26.4158333333,236.0,216
0,428,49.9783333333,,316,6325157600.0,1,35.86,206.0,85
0,432,50.6473611111,,43,3221055100.0,1,29.9258055556,139.0,19
0,358,47.9363888889,,438,1415046800.0,1,38.2786111111,90.0,86
0,350,47.6882126411,53700.0,582,1225855100.0,1,33.265405024,42.0,109
0,202,48.1405555556,,69,4412345400.0,1,39.4338888889,,51
0,432,48.4052777778,78621.0,592,2623655800.0,1,24.9416666667,351.0,97
0,340,48.2325,94644.0,654,4420355600.0,1,38.9525,331.0,90
0,197,49.9081111111,92102.0,692,4425455100.0,1,38.2865555556,118.0,245
0,9,49.8222222222,63520.0,58,6325455300.0,1,36.5013888889,109.0,84
0,432,48.0502777778,90556.0,2,2124455300.0,1,23.4894444444,207.0,242
0,432,49.5166666667,,342,6820955700.0,1,26.6333333333,317.0,88
0,432,45.83552,68100.0,621,5125010100.0,1,29.61466,19.0,237
0,410,50.1586111111,62630.0,443,6321455600.0,1,37.3366666667,217.0,156
0,139,46.0808333333,75722.0,288,6524755500.0,1,32.52,4.0,156
0,432,49.9602777778,19800.0,154,7120655100.0,1,32.1480555556,121.0,301
0,432,50.6363888889,12213.0,632,1825055300.0,1,29.4636111111,137.0,156
0,346,45.0541666667,97630.0,193,120755300.0,0,34.315,257.0,156
0,432,50.5569444444,35350.0,217,5624655300.0,1,26.2675,190.0,196
0,221,49.9108333333,80560.0,263,4620655300.0,1,24.6111111111,220.0,156
0,67,48.0866666667,,64,1413566200.0,1,38.1325,210.0,131
0,220,48.6588527778,23800.0,519,523755100.0,1,29.7498972222,193.0,239
0,184,48.7202777778,28020.0,447,3520355800.0,1,33.0652777778,107.0,172
0,32,49.3102777778,23210.0,514,520655900.0,1,28.4808333333,234.0,265
0,432,46.0232,68200.0,615,5124555100.0,1,29.663146,9.0,204
0,432,48.3841666667,24600.0,272,521955100.0,1,28.8625,289.0,110
0,308,47.9133333333,,128,1413569400.0,1,38.1033333333,107.0,131
0,432,48.9963888889,48523.0,172,6125555700.0,1,25.8588888889,300.0,38
0,154,46.64,73490.0,243,6510166400.0,1,32.51,23.0,87
0,432,47.991925,59102.0,451,7323555100.0,1,25.0907666667,628.0,275
0,223,50.9732910607,,534,5920655700.0,1,34.2980081896,180.0,156
0,86,50.357645152,42833.0,220,5921255400.0,1,35.1284782067,54.0,156
0,14,50.9869890146,42110.0,522,5923555600.0,1,33.9717150025,138.0,151
0,288,47.98223465,53052.0,546,1221855800.0,1,33.0876961572,76.0,109
0,369,48.5530555556,91493.0,656,4410165900.0,1,39.1741666667,84.0,121
0,313,46.7425,73483.0,341,6510165800.0,1,32.7077777778,,87
0,404,47.69777778,55501.0,164,4823055100.0,1,31.85444444,,156
0,61,48.3994444444,,644,4410545300.0,1,38.5344444444,,76
0,432,47.8333333333,85500.0,641,1421255100.0,1,36.8333333333,106.0,259
0,261,48.0141666667,86592.0,659,1414446500.0,1,38.8241666667,273.0,223
0,432,49.2541666667,19300.0,294,7122855100.0,1,30.8206666667,160.0,302
0,280,48.5780555556,84291.0,454,1411746200.0,1,37.4477777778,79.0,54
0,272,48.8847222222,93313.0,663,4423857200.0,1,38.3830555556,97.0,129
0,432,51.3175,34550.0,226,5625455400.0,1,26.8947222222,157.0,205
0,187,47.8827777778,83491.0,289,1410167600.0,1,37.9294444444,115.0,50
0,201,47.0433333333,57232.0,417,4823355700.0,1,32.4411111111,,156
0,170,46.4847222222,67667.0,623,5121056800.0,1,30.5919444444,,3
0,432,50.2604166667,8630.0,106,3221455300.0,1,30.3057222222,185.0,12
0,60,49.8275,,57,6325156400.0,1,36.3205555556,99.0,85
0,13,48.2611111111,86489.0,392,1412047400.0,1,38.2716666667,184.0,270
0,58,49.1969444444,,183,6322255100.0,1,35.2477777778,84.0,104
0,432,48.5286111111,90000.0,335,2122455100.0,1,23.5019444444,437.0,139
0,174,47.9066666667,55300.0,13,4820355100.0,1,31.3130555556,124.0,156
0,432,50.6922222222,12114.0,355,1821155700.0,1,28.6366666667,192.0,89
0,26,51.65,44100.0,455,724255100.0,1,24.5333333333,156.0,193
0,432,47.7155413679,70530.0,246,2323955400.0,1,35.5241201037,29.0,290
0,432,49.3880555556,48120.0,330,6125055400.0,1,25.6177777778,305.0,240
0,432,49.2583333333,77065.0,53,2624455300.0,1,24.4972222222,,74
0,90,48.2088888889,,503,4411646700.0,1,38.8836111111,,90
0,432,47.3301,66702.0,603,5125255100.0,1,29.7524416667,68.0,287
0,381,48.0552307201,,379,1225055400.0,1,34.6132153761,81.0,45
0,257,49.7727777778,22130.0,108,521455500.0,1,28.7188888889,267.0,100
0,292,48.1691666667,,436,3521455500.0,1,30.5936111111,121.0,63
0,432,45.715,,416,123555100.0,1,33.8566666667,30.0,156
0,429,49.9466666667,,256,6325157000.0,1,36.0408333333,138.0,85
0,432,49.6016704393,38200.0,477,5324555100.0,1,33.187468717,92.0,210
0,362,49.8736111111,63513.0,261,6325455600.0,1,36.7280555556,163.0,40
0,432,48.9794444444,,345,523010100.0,1,28.8438888889,272.0,152
0,162,49.1205555556,27552.0,88,3510945300.0,1,33.2797222222,,233
0,432,48.1781,90531.0,160,2124455600.0,1,23.8862916667,411.0,242
0,432,50.0838888889,13514.0,252,1824755400.0,1,29.5375,202.0,156
0,324,47.3113888889,56203.0,29,4821155100.0,1,32.8477777778,18.0,11
0,432,50.2699057259,37101.0,570,5325155100.0,1,32.9475779629,114.0,37
0,432,50.3722388889,12724.0,149,1820655400.0,1,27.989475,240.0,156
0,432,51.3747222222,16300.0,276,7422755100.0,1,31.6436111111,119.0,31
0,147,49.0416666667,,155,1423055400.0,1,37.7241666667,106.0,126
0,432,50.5941666667,8010.0,230,3222755400.0,1,29.5666666667,146.0,130
0,149,48.6605555556,,314,1412946500.0,1,37.5041666667,78.0,103
0,432,49.9497222222,13434.0,557,1820355600.0,1,28.8686111111,228.0,298
0,132,47.9778562987,70101.0,374,2323655100.0,1,35.9098904679,100.0,156
0,432,48.8305555556,20022.0,74,7124655300.0,1,30.0366666667,231.0,253
0,230,48.4375,,588,4410546500.0,1,38.5311111111,,76
0,432,50.2562027778,12742.0,439,1820656300.0,1,27.6951888889,221.0,6
0,345,48.8386111111,,297,3520555500.0,1,32.3277777778,,108
