time_zone,google_knowledge_graph_id,latitude,postal_code,fact_grid_item_id,koatuu_id,country_name,longitude,elevation_meters,administrative_entity
1,14069,50.2091666667,37421.0,16013,5320882502.0,3,32.3825,118.0,141
1,18083,51.8575692708,41241.0,5721,5925682502.0,3,33.9284043819,180.0,659
1,389,50.932081406,42422.0,1847,5922382502.0,3,35.2565185745,159.0,245
1,16835,50.6827777778,45650.0,2518,722885402.0,3,25.1516666667,201.0,292
1,20569,47.8927777778,27246.0,637,3520881602.0,3,32.2902777778,102.0,253
1,14499,47.2830555556,67311.0,20752,5121285705.0,3,30.8736111111,63.0,32
1,14313,48.0997222222,94851.0,5862,4424287703.0,3,39.8166666667,249.0,110
1,13688,49.3836111111,9421.0,17080,3224287004.0,3,30.0141666667,236.0,541
1,3669,51.6158333333,15042.0,14722,7424482509.0,3,30.5955555556,,76
1,20569,48.2241666667,59016.0,16065,7324588301.0,3,25.6313888889,382.0,78
1,2416,49.1413888889,32520.0,2317,6820687503.0,3,27.2247222222,301.0,188
1,4606,49.8036111111,63215.0,8111,6324280503.0,3,35.7394444444,112.0,367
1,8329,51.430643112,41512.0,1540,5923882301.0,3,33.913738456,141.0,455
1,1986,50.4302777778,30030.0,18410,6823980305.0,3,26.8538888889,223.0,505
1,492,49.6819444444,31222.0,18735,6820986204.0,3,26.5808333333,311.0,188
1,8650,48.8208333333,23417.0,15307,522887102.0,3,27.6272222222,272.0,340
1,2726,49.925,9215.0,4224,3222283201.0,3,30.9388888889,,163
1,15303,49.0997222222,64350.0,13388,6322883003.0,3,37.1072222222,148.0,161
1,15597,47.7058333333,66561.0,20710,5123380905.0,3,30.2261111111,,278
1,2856,48.2741666667,26322.0,6329,3521182401.0,3,29.9436111111,177.0,132
1,6252,51.2675,11154.0,12142,1824285401.0,3,28.5688888889,164.0,415
1,10403,47.4139334955,71020.0,4745,2322782702.0,3,36.5411065614,192.0,41
1,12037,51.5416666667,16250.0,7873,7422283501.0,3,33.1111111111,129.0,368
1,9946,49.7379443536,37850.0,96,5324880301.0,3,33.1457871086,126.0,192
1,6796,51.1575,17020.0,16232,7422085303.0,3,30.9055555556,111.0,76
1,1902,47.5233432482,70551.0,9059,2323980502.0,3,36.0431663345,69.0,411
1,4050,44.7583333333,,9757,110392101.0,3,34.5569444444,17.0,2
1,14058,49.4355555556,64121.0,6830,6324584501.0,3,36.4177777778,132.0,287
1,212,48.9759501596,51142.0,4841,1222382504.0,3,35.1357592468,118.0,382
1,14533,49.9475,62034.0,580,6323586202.0,3,34.9469444444,109.0,49
1,17486,51.0225,,10389,5922383301.0,3,35.2602777778,139.0,554
1,12738,47.7733333333,85682.0,626,1423387402.0,3,37.5813888889,196.0,644
1,18074,47.5388888889,67931.0,20055,5123180402.0,3,29.6591666667,126.0,399
1,20401,50.7288055556,16763.0,12542,7421787201.0,3,32.4504166667,,449
1,19303,48.0347222222,59124.0,6829,7323581501.0,3,25.0544444444,591.0,653
1,8717,50.0959481297,37621.0,3219,5323283405.0,3,33.451783253,135.0,347
1,159,50.6102777778,12015.0,17929,1825482207.0,3,28.2363888889,234.0,452
1,6359,47.8740064497,53250.0,12898,1222985001.0,3,34.0444250741,,362
1,7979,51.6275,16223.0,12188,7422285501.0,3,32.9411111111,124.0,368
1,15296,48.115,90344.0,3978,2121285002.0,3,23.1252777778,136.0,648
1,16136,48.6477777778,28063.0,0,,3,33.4025,122.0,402
1,16747,50.7582145522,42140.0,5796,5923583406.0,3,33.7392864059,167.0,474
1,10556,47.5897222222,56455.0,2844,4822784602.0,3,30.8777777778,132.0,364
1,9139,49.7271321919,38731.0,17047,5324083715.0,3,34.7187137389,96.0,443
1,9891,48.8661111111,26020.0,538,3523885202.0,3,31.8119444444,202.0,388
1,15554,47.9961990435,52423.0,2534,1225080505.0,3,34.5542476667,116.0,101
1,4811,48.2736111111,85350.0,8715,1422781605.0,3,37.4597222222,175.0,143
1,19010,49.4260555556,19602.0,21158,7124985201.0,3,31.9148055556,115.0,74
1,15909,46.1897222222,75664.0,13317,6522384203.0,3,32.5436111111,16.0,364
1,15469,49.7111111111,13605.0,5542,1825255101.0,3,29.2288888889,215.0,483
1,3308,47.9901806936,53042.0,2567,1221888203.0,3,33.6259678522,102.0,257
1,20569,49.8958333333,80710.0,767,4621880401.0,3,24.8513888889,245.0,694
1,14853,49.7313888889,9153.0,13437,3220485101.0,3,30.0238888889,,39
1,9556,51.1011111111,44803.0,2809,725581302.0,3,24.5916666667,179.0,592
1,20569,49.6222222222,31223.0,18359,6820988301.0,3,26.4772222222,313.0,188
1,318,50.5505110852,42085.0,11278,5924186701.0,3,33.2236835807,115.0,474
1,18679,50.9530555556,16652.0,4553,7423380403.0,3,32.0716666667,124.0,363
1,3361,48.6741666667,26212.0,14013,3523182404.0,3,31.3872222222,159.0,388
1,8982,48.8711111111,23522.0,18120,525388001.0,3,28.1716666667,241.0,501
1,11665,51.2125225683,41546.0,18615,5923888007.0,3,33.9887168778,135.0,455
1,16742,47.9211785307,70005.0,2404,2321586103.0,3,35.439105551,,625
1,6477,49.6775,31153.0,2003,6824280901.0,3,27.3338888889,299.0,188
1,13820,46.5711111111,75441.0,4442,6522983602.0,3,34.2891666667,32.0,153
1,19060,50.5308333333,42632.0,15981,5925081204.0,3,34.8158333333,153.0,583
1,2809,46.9807562736,72241.0,2168,2321286303.0,3,35.1129191769,77.0,622
1,6227,49.5486111111,9300.0,18645,3221682803.0,3,29.5947222222,191.0,632
1,6038,51.2858333333,15557.0,16128,7425588501.0,3,31.0022222222,109.0,76
1,8576,47.6091666667,55650.0,11531,4824581204.0,3,32.5816666667,95.0,624
1,2979,50.1091666667,13214.0,4711,1825887703.0,3,28.0147222222,247.0,90
1,20446,50.4808333333,37213.0,15525,5322686201.0,3,33.2166666667,166.0,284
1,18376,49.7444375151,47235.0,4424,6122687702.0,3,25.5127748396,,682
1,20050,49.2723325925,39053.0,6554,5320686802.0,3,33.3356910158,92.0,129
1,20152,50.7,12219.0,5424,1825082203.0,3,28.9216666667,185.0,364
1,20569,49.6522222222,81560.0,1526,4620981101.0,3,23.6783333333,265.0,136
1,123,51.43,16410.0,18660,7420883603.0,3,32.67,124.0,363
1,12032,48.99,82550.0,5315,4625583906.0,3,23.0744444444,655.0,486
1,19142,49.7052777778,92411.0,2360,4422584402.0,3,39.5527777778,178.0,321
1,15289,48.9963407734,39760.0,763,5322480401.0,3,33.3485723217,,249
1,12165,49.9747222222,19800.0,12529,7120686505.0,3,32.2419444444,114.0,696
1,9874,51.1967247478,41822.0,10323,5920686606.0,3,34.5363623308,164.0,44
1,15868,48.1563888889,90256.0,1126,2120481701.0,3,22.7216666667,114.0,26
1,16799,48.3769444444,90521.0,5,2124486102.0,3,23.845,661.0,576
1,4204,49.0313888889,64515.0,18668,6324880505.0,3,36.0961111111,107.0,243
1,5881,48.5266666667,84570.0,5305,1420983001.0,3,38.0669444444,,15
1,20393,49.8936111111,30237.0,4547,6820383001.0,3,26.2713888889,,505
1,6215,47.4869444444,56131.0,14273,4820685301.0,3,32.2919444444,66.0,364
1,711,49.2152777778,63841.0,11432,6321082007.0,3,37.8280555556,159.0,161
1,12123,50.5340231897,42543.0,1346,5923287203.0,3,33.5977861206,166.0,301
1,14699,48.2569192872,52622.0,10090,1220786606.0,3,36.2180481213,,562
1,6708,49.6947222222,31033.0,1751,6822787002.0,3,26.6802777778,,188
1,16463,47.7033333333,66354.0,20186,5122984202.0,3,29.6697222222,,436
1,4920,48.0274639313,53042.0,11876,1221885906.0,3,33.5991349509,94.0,257
1,14661,50.1940170261,38130.0,4597,5321383202.0,3,34.1672709901,170.0,692
1,13328,50.0258333333,30224.0,15788,6820387501.0,3,26.2436111111,298.0,505
1,9222,51.6622222222,34141.0,8855,5621883901.0,3,26.4083333333,144.0,115
1,17864,46.445,68513.0,20521,5124787201.0,3,28.9722222222,,565
1,8792,50.0772222222,8725.0,7178,3223185102.0,3,30.6908333333,110.0,393
1,4581,50.4213888889,80046.0,18534,4624882105.0,3,24.0586111111,216.0,79
1,8143,49.0325,23143.0,15874,521081409.0,3,28.1686111111,286.0,688
1,9792,46.885,74333.0,2639,6520685502.0,3,33.1752777778,50.0,364
1,16024,48.1158333333,60408.0,10512,7321084201.0,3,25.9741666667,360.0,78
1,10347,48.9636111111,77530.0,9079,2622085603.0,3,23.6983333333,,167
1,5303,46.8266086984,71162.0,11848,2320684501.0,3,36.8943914596,2.0,23
1,16719,48.3725,60054.0,8141,7325084801.0,3,26.5475,192.0,103
1,1856,50.8616666667,35043.0,656,5623480803.0,3,26.3027777778,181.0,231
1,5309,49.1386111111,20733.0,17379,7123789201.0,3,31.8541666667,117.0,74
1,10493,48.8860051086,51224.0,3256,1223284503.0,3,35.4112896299,145.0,382
1,1699,49.8344444444,19730.0,9186,7121589002.0,3,32.1027777778,119.0,696
1,14321,48.9952777778,93620.0,4277,4424886503.0,3,39.6925,,515
1,7705,50.1258333333,8441.0,16943,3223387301.0,3,31.6308333333,102.0,420
1,7848,50.2438888889,12533.0,8082,1822583601.0,3,29.1888888889,200.0,224
1,3981,51.2886111111,15546.0,1605,7425580803.0,3,30.7066666667,116.0,76
1,5071,49.1470397091,39891.0,8210,5310290313.0,3,33.6177514215,64.0,364
1,14422,48.1047056854,53020.0,14617,1221884006.0,3,33.298843259,,257
1,10061,46.2780555556,75830.0,6336,6523287702.0,3,33.6069444444,11.0,364
1,3075,48.8063888889,78030.0,7505,2625684801.0,3,25.0005555556,,157
1,20569,49.0347222222,77520.0,3711,2622081101.0,3,23.8877777778,,167
1,14873,49.0691666667,19130.0,7464,7123483501.0,3,29.6791666667,239.0,597
1,9435,48.1336111111,66220.0,20130,5124380901.0,3,30.2802777778,100.0,491
1,19427,50.0497222222,19825.0,15580,7120689001.0,3,32.2280555556,114.0,696
1,1110,50.0880555556,62570.0,14616,6321682004.0,3,36.9844444444,148.0,92
1,7352,49.7527934899,38731.0,3473,5324083707.0,3,34.7102836054,89.0,443
1,14765,47.3124720184,71210.0,11754,2325583501.0,3,36.0564490328,152.0,77
1,322,51.3475,44322.0,10913,723383105.0,3,24.1811111111,187.0,280
1,6886,50.7511111111,11244.0,15711,1821786001.0,3,27.8108333333,211.0,667
1,11822,50.6672222222,17270.0,16802,7425382504.0,3,33.1291666667,160.0,449
1,13860,49.7936111111,22024.0,13917,524885202.0,3,28.2608333333,304.0,190
1,20569,48.2313888889,90242.0,1860,2120480801.0,3,22.7502777778,126.0,26
1,12777,50.5852777778,12000.0,11015,1825481503.0,3,28.1927777778,230.0,452
1,16239,51.7761111111,44133.0,13704,724286403.0,3,24.6583333333,,464
1,15634,49.0944444444,77315.0,4600,2622855301.0,3,24.4366666667,,167
1,19423,46.9891666667,57356.0,11456,4825781404.0,3,32.7091666667,52.0,364
1,14641,48.3852777778,60126.0,10460,7322085602.0,3,26.6072222222,179.0,103
1,11167,48.7266666667,77761.0,3689,2620481202.0,3,24.5466666667,432.0,157
1,8694,49.6011111111,82022.0,14170,4625183906.0,3,22.8733333333,284.0,486
1,408,47.3844444444,87100.0,11983,1424884805.0,3,37.7597222222,126.0,348
1,2748,47.7880497042,53550.0,18037,1225481011.0,3,34.8733377576,110.0,362
1,16264,47.9352777778,55260.0,8278,4825483801.0,3,30.6633333333,,364
1,9198,47.2636111111,66733.0,20495,5125283803.0,3,29.6155555556,183.0,672
1,15322,49.75,19724.0,7102,7121588202.0,3,31.9091666667,93.0,696
1,7711,46.765,67461.0,19986,5123980501.0,3,30.2197222222,,477
1,16904,47.3297222222,56643.0,12132,4824884401.0,3,31.9591666667,32.0,550
1,8525,47.1509866719,71760.0,4609,2325280801.0,3,35.5615183806,,577
1,1415,50.0680555556,47141.0,697,6125881201.0,3,26.1183333333,257.0,513
1,7012,49.3436111111,22342.0,19627,522484202.0,3,27.8680555556,319.0,276
1,16484,49.6611111111,63434.0,17975,6321782005.0,3,36.4552777778,102.0,92
1,846,49.9091666667,63023.0,14888,6321280506.0,3,35.6633333333,195.0,601
1,5699,49.8583333333,63131.0,839,6323281002.0,3,35.2438888889,180.0,209
1,12962,48.3358333333,28213.0,13232,3523483604.0,3,32.5566666667,107.0,253
1,18004,48.8177777778,77470.0,12229,2625882903.0,3,24.8411111111,,157
1,1143,50.0355555556,62571.0,4411,6321682002.0,3,37.0491666667,166.0,92
1,11275,51.1791666667,11320.0,12704,1822883204.0,3,28.3597222222,189.0,290
1,15063,48.4361026274,52315.0,9251,1222086005.0,3,34.3212471173,130.0,175
1,2786,51.3347222222,16262.0,4714,7422286503.0,3,32.9730555556,123.0,368
1,7060,48.5761111111,85134.0,10235,1422484001.0,3,37.7944444444,,230
1,18117,49.5652777778,47611.0,5944,6123082003.0,3,25.2061111111,,240
1,2742,47.8063888889,53500.0,15656,1225455104.0,3,34.6808333333,44.0,362
1,11213,49.7522222222,81132.0,9586,4623686604.0,3,23.9505555556,297.0,364
1,2446,47.7847222222,66504.0,20466,5123383707.0,3,30.3258333333,164.0,278
1,19501,49.3186111111,19313.0,13342,7122884801.0,3,30.6027777778,212.0,701
1,14958,48.8744444444,28123.0,10743,3524684702.0,3,33.6297222222,,402
1,13306,49.5269444444,19620.0,1390,7124981501.0,3,31.8111111111,80.0,74
1,9317,46.5466666667,67661.0,20366,5121084201.0,3,30.6305555556,40.0,360
1,20569,50.0469444444,80451.0,16446,4622186603.0,3,24.4788888889,214.0,172
1,6457,47.2472222222,56243.0,10853,4821183001.0,3,33.0266666667,59.0,34
1,14225,47.3848138889,71723.0,16274,2325283204.0,3,35.7916611111,131.0,577
1,8313,49.2219444444,64511.0,0,6324886005.0,3,35.9669444444,153.0,243
1,6073,50.7836111111,16672.0,19893,7423388306.0,3,32.0705555556,129.0,363
1,14228,49.9464944444,9213.0,18227,3222288601.0,3,30.8958916667,166.0,163
1,10721,49.9158333333,81082.0,4396,4625889206.0,3,23.8791666667,301.0,664
1,15384,48.7360475,64845.0,10191,6320680207.0,3,36.3294555,99.0,287
1,9048,49.7475,92214.0,12679,4420988006.0,3,38.6372222222,158.0,42
1,12958,48.7158333333,27343.0,9891,3520586003.0,3,32.1213888889,168.0,253
1,18540,48.6977777778,26040.0,9904,3523886504.0,3,31.6916666667,219.0,388
1,3974,48.5825,20371.0,18211,7124389001.0,3,30.2008333333,189.0,597
1,20230,47.9979623959,52421.0,6192,1225083001.0,3,34.2956376351,118.0,101
1,3928,51.4490364138,41513.0,15121,5923887705.0,3,33.8453719343,139.0,455
1,20569,49.5977777778,81572.0,17817,4620987978.0,3,23.6408333333,268.0,136
1,11040,50.7106271802,42226.0,9329,5922987309.0,3,34.3588650019,185.0,273
1,16305,48.848744892,51224.0,2166,1223284506.0,3,35.4688752419,164.0,382
1,12570,46.7417259815,72400.0,2413,2324555102.0,3,35.724034881,37.0,448
1,12601,48.3072222222,26542.0,5716,3521487002.0,3,30.4933333333,184.0,132
1,17312,48.0603918632,53607.0,4719,1224286103.0,3,36.1025643771,78.0,562
1,8446,48.8530555556,28031.0,5445,3520383803.0,3,33.1125,130.0,402
1,14133,49.3985361803,31205.0,17035,5323486801.0,3,34.0913105445,126.0,369
1,13750,49.3755555556,22510.0,19064,522282803.0,3,28.7805555556,281.0,302
1,9736,48.2236111111,24734.0,7187,523283402.0,3,29.0575,201.0,433
1,6003,48.565,85170.0,13312,1422486009.0,3,37.4541666667,,113
1,11162,47.796952246,70520.0,1650,2323981002.0,3,35.8339162199,126.0,411
1,8479,44.9811111111,97503.0,10349,124783801.0,0,34.0647222222,,364
1,17698,50.9677777778,35050.0,13152,5623487403.0,3,26.0516666667,188.0,231
1,5201,48.2827777778,85350.0,15526,1422781609.0,3,37.4486111111,160.0,143
1,5269,48.5084316858,52910.0,14024,1222683308.0,3,36.698507859,146.0,562
2,7053,45.6116666667,,7103,123187404.0,0,34.8855555556,5.0,364
1,10383,48.585,26222.0,14553,3523180902.0,3,31.2008333333,180.0,388
1,13722,48.5697222222,93654.0,1482,4424884002.0,3,39.5166666667,37.0,289
1,8585,47.8333333333,85662.0,15998,1423384504.0,3,37.5658333333,193.0,107
1,3338,49.9808333333,13400.0,20964,1820387002.0,3,29.1825,245.0,7
1,5899,51.8019444444,34031.0,18456,5622282702.0,3,25.7827777778,144.0,677
1,9962,48.485,89645.0,13796,2122780803.0,3,22.8944444444,471.0,338
1,17942,48.3594160798,52534.0,14363,1224886809.0,3,35.7672757694,76.0,562
1,4643,49.5725,81450.0,14540,4624286901.0,3,23.2038888889,289.0,486
1,1399,49.3266666667,32014.0,8340,6821284201.0,3,26.2622222222,278.0,188
1,2697,51.2063888889,34531.0,2314,5625480503.0,3,26.1230555556,165.0,489
1,7840,50.0330360502,37652.0,3326,5323281804.0,3,33.4150391968,137.0,347
1,20569,50.6872222222,12121.0,8115,1821184303.0,3,28.3244444444,,194
1,18396,48.2008333333,78711.0,18820,2620881307.0,3,24.9680555556,,621
1,20287,50.1625215111,37264.0,3286,5322681904.0,3,33.4599846707,144.0,284
1,5670,50.1244444444,8511.0,18147,3224980803.0,3,29.6963888889,156.0,118
1,19268,50.8825,17034.0,5322,7422080205.0,3,31.1227777778,104.0,76
1,18848,48.8186111111,84174.0,11954,1424280307.0,3,37.4669444444,78.0,73
1,8016,50.3772222222,12735.0,10396,1820680403.0,3,27.4808333333,222.0,18
1,20233,49.1830555556,23015.0,5970,520282812.0,3,27.7819444444,325.0,17
1,9926,48.5716666667,93744.0,5437,4424555902.0,3,39.0694444444,53.0,704
1,19541,48.5583333333,89452.0,18901,2124887605.0,3,22.4875,,600
1,11890,48.4613888889,26245.0,13094,3523185202.0,3,31.7222222222,219.0,388
1,14888,50.883746782,41875.0,15195,5920685704.0,3,34.4440117129,185.0,44
1,12221,48.7228118494,51324.0,5532,1225982507.0,3,35.8440448075,77.0,418
1,5644,49.9433333333,9142.0,6290,3220481801.0,3,30.3863888889,,38
1,18957,47.4530413853,71330.0,891,2322480501.0,3,34.8308233932,,173
1,21,49.2913888889,22622.0,19704,523180201.0,3,29.5391666667,200.0,410
1,1987,49.2036111111,22545.0,18411,522286104.0,3,29.1102777778,245.0,302
1,5121,49.6822222222,81356.0,1093,4622483202.0,3,23.0655555556,261.0,664
1,1728,50.6527777778,34725.0,5597,5623081005.0,3,26.8502777778,,219
1,1285,48.575,89423.0,7370,2124887402.0,3,22.2533333333,,600
1,13574,48.929396967,48715.0,4784,6120881202.0,3,26.1240275961,290.0,57
1,19218,49.4001738,64251.0,12073,6320287202.0,3,36.4719111,114.0,161
1,10705,48.5061111111,27622.0,18766,3522587901.0,3,32.6027777778,164.0,253
1,20569,48.3188888889,60331.0,4339,7323081601.0,3,26.2947222222,,387
1,9841,47.1073995374,71771.0,11737,2325282801.0,3,35.7128800087,44.0,441
1,20569,50.9525,11534.0,7473,1822381802.0,3,28.89,176.0,222
1,16089,48.6441666667,23542.0,13982,525386401.0,3,28.1252777778,226.0,501
1,12145,50.781930382,42023.0,14234,5924187905.0,3,33.6751414674,130.0,474
1,11013,51.0201525692,41862.0,17353,5920688601.0,3,34.1930091777,170.0,44
1,17956,49.1669444444,32261.0,34,6821589205.0,3,27.4569444444,324.0,188
1,7338,50.4175,8122.0,19437,3222488201.0,3,30.1277777778,172.0,269
1,5542,44.9775,97532.0,8840,124783303.0,3,34.2727777778,,364
1,19984,48.9536111111,77551.0,9557,2622083001.0,3,23.9686111111,,167
1,3871,44.9425,97555.0,2726,124785602.0,0,33.8461111111,112.0,364
1,19344,50.7255555556,12114.0,17860,1821187604.0,3,28.6641666667,,194
1,16792,49.3516666667,63343.0,18010,6323383005.0,3,35.4975,94.0,243
1,9747,47.1327777778,57121.0,11978,4824282303.0,3,31.6913888889,,544
1,6680,48.9355555556,23350.0,4974,524583201.0,3,28.5747222222,255.0,595
1,3743,49.7077777778,63740.0,10237,6323782005.0,3,37.9588888889,166.0,265
1,16236,48.3886111111,94332.0,11932,4423682203.0,3,38.6955555556,149.0,0
1,15328,49.0558333333,20812.0,14711,7121886001.0,3,32.0258333333,135.0,74
1,11789,50.5324624869,42644.0,13408,5925086701.0,3,35.1598040554,,583
1,3178,49.1919444444,92930.0,14397,4421680702.0,3,38.5208333333,,481
1,2578,51.4627777778,15672.0,8811,7423010116.0,3,32.1455555556,116.0,325
1,1826,52.1521907355,41042.0,7976,5924483201.0,3,33.4387056196,137.0,495
1,19561,48.9933333333,22833.0,13894,523083801.0,3,28.9058333333,297.0,357
1,5092,48.5791236776,51633.0,2741,1221083301.0,3,34.1215945528,,620
1,20569,48.3780555556,24063.0,10151,522684501.0,3,28.0513888889,143.0,332
1,10281,47.23,87612.0,8248,1423683303.0,3,37.8811111111,75.0,372
1,4292,51.8069540582,41145.0,16301,5925383004.0,3,33.3173659059,135.0,507
1,17935,50.6022222222,35130.0,12090,5623885501.0,3,25.5255555556,227.0,331
1,14079,46.965,67423.0,20241,5123983201.0,3,30.1652777778,142.0,477
1,7045,47.3122222222,56156.0,4495,4820680501.0,3,32.4558333333,80.0,22
1,1237,50.6788888889,7813.0,3107,3221083003.0,3,29.8325,151.0,55
1,20519,49.7347222222,92136.0,200,4425480501.0,3,38.0413888889,,581
1,16482,50.1682849828,37615.0,16978,5323255406.0,3,33.60884519,152.0,347
1,13445,48.0977777778,60421.0,6285,7321082001.0,3,25.8063888889,,78
1,16242,48.4816666667,78334.0,14203,2625284301.0,3,25.5544444444,,210
1,14793,50.0298639595,37544.0,2462,5322881401.0,3,32.9013616055,159.0,288
1,5360,47.795,87212.0,12356,1424582408.0,3,38.0480555556,110.0,536
1,3140,47.18173416,72040.0,13263,2323355104.0,3,35.2988962736,75.0,342
1,9985,50.0591666667,8743.0,4607,3223183401.0,3,30.7041666667,169.0,393
1,19311,50.435,42236.0,15663,5922980804.0,3,34.4933333333,181.0,554
1,18215,51.3741666667,16304.0,13089,7422755101.0,3,31.6933333333,113.0,76
1,9770,48.1625,27166.0,6601,3524080703.0,3,31.8380555556,193.0,388
1,7929,48.5837530177,51633.0,17557,1221083309.0,3,34.1591000112,,620
1,13030,49.2569444444,48032.0,1076,6124880701.0,3,24.905,414.0,428
1,17903,50.7988888889,35045.0,6463,5623485005.0,3,26.3772222222,194.0,231
1,13427,47.3419444444,87172.0,6064,1424881902.0,3,38.1727777778,25.0,51
1,1209,47.5294444444,56450.0,3703,4822782002.0,3,31.1025,117.0,364
1,8045,50.7805555556,45523.0,5635,722482401.0,3,24.8372222222,214.0,282
1,4084,48.2713163391,52181.0,6469,1224585906.0,3,33.6777677086,120.0,175
1,9915,49.5077777778,31340.0,15915,6825083602.0,3,27.0166666667,347.0,188
1,12982,47.2883333333,87100.0,12403,1424881904.0,3,38.0897222222,71.0,51
1,4508,50.3960829326,37206.0,16193,5322680405.0,3,33.0957951981,161.0,284
1,9754,47.2688888889,74510.0,15716,6521283303.0,3,34.0002777778,53.0,364
1,20183,48.1102777778,55131.0,17402,4823981004.0,3,30.5469444444,95.0,364
1,5628,50.0016666667,30244.0,16361,6820384503.0,3,26.5630555556,269.0,505
1,849,49.7516666667,63043.0,7577,6321282505.0,3,35.5661111111,176.0,601
1,8743,48.385,89674.0,6001,2122783001.0,3,22.8380555556,123.0,338
1,9565,49.8480572884,47063.0,6148,6123487602.0,3,25.5226239805,,250
1,10421,48.6480555556,32360.0,2538,6822487602.0,3,26.3586111111,,170
1,2877,48.9663888889,77354.0,19670,2622886003.0,3,24.4363888889,,167
1,16748,49.6386111111,47811.0,7199,6124685007.0,3,26.0833333333,,430
1,20569,50.1247222222,80612.0,669,4620388605.0,3,25.0472222222,,364
1,252,50.523111767,42601.0,12432,5925080406.0,3,34.9364986886,117.0,583
1,3891,49.2503006131,39053.0,13869,5320686801.0,3,33.3181108594,100.0,129
1,1367,51.2130555556,45053.0,15866,722188801.0,3,25.2163888889,165.0,234
1,3555,49.4397222222,47743.0,284,6125280301.0,3,25.7219444444,,573
1,4693,49.2391666667,92821.0,7389,4420685503.0,3,39.3927777778,180.0,45
1,11834,48.8655555556,78015.0,3548,2625686902.0,3,25.02,,157
1,12249,48.6892288963,51621.0,5467,1221081003.0,3,34.005337578,134.0,620
1,4736,52.0290809347,41213.0,1608,5925680804.0,3,33.8926001536,178.0,659
1,6331,49.0933433486,51011.0,10510,1225683201.0,3,34.6489629931,72.0,101
1,17507,49.3591666667,77045.0,5046,2624482201.0,3,24.7183333333,,157
1,19558,48.9282806929,51006.0,4699,1225655101.0,3,34.5285623458,65.0,101
1,14959,47.4752777778,74041.0,12531,6521883502.0,3,33.4877777778,82.0,652
1,8426,49.0638888889,22832.0,14210,523084003.0,3,28.9980555556,264.0,627
1,7506,46.9188888889,57440.0,6364,4820981801.0,3,31.5263888889,51.0,364
1,14108,49.5988888889,31072.0,5454,6822782901.0,3,27.0633333333,343.0,188
1,8454,46.4977777778,75521.0,9439,6522184505.0,3,34.9108333333,26.0,364
1,14978,50.2543189185,37251.0,4751,5322682802.0,3,33.1386406593,153.0,284
1,20569,49.9136111111,80380.0,9683,4622782305.0,3,23.9916666667,291.0,296
1,5756,49.7038888889,81555.0,14151,4620983607.0,3,23.6933333333,265.0,136
1,20569,48.3852777778,24640.0,4948,521982401.0,3,29.0066666667,196.0,258
1,11056,49.0559052244,39252.0,19255,5321888001.0,3,34.0716460464,109.0,206
1,15265,49.6801913388,38422.0,19348,5324281511.0,3,34.0803409781,117.0,467
1,15055,48.0997222222,28540.0,903,3521982502.0,3,33.0233333333,126.0,253
1,18185,48.4733333333,27640.0,11330,3522587203.0,3,32.125,138.0,253
1,16169,51.1902777778,44343.0,10050,723382801.0,3,24.115,189.0,280
1,20569,49.9638888889,80644.0,2259,4620385305.0,3,25.1772222222,289.0,61
1,19836,49.7261111111,63055.0,11121,6321284013.0,3,35.6055555556,174.0,601
1,17070,50.1155003648,37524.0,4929,5322880703.0,3,32.8746546659,132.0,288
1,6917,49.7094444444,81214.0,15048,4623386001.0,3,24.3413888889,290.0,421
1,14498,47.4719444444,56121.0,19177,4820610104.0,3,32.4505555556,90.0,364
1,14213,47.7075,56429.0,7382,4822785202.0,3,30.7694444444,141.0,364
1,7551,49.2855555556,19332.0,14856,7122885601.0,3,30.5680555556,226.0,701
1,17737,47.2483527778,72013.0,16089,2323355402.0,3,35.3734055556,80.0,342
1,15574,49.3344444444,77053.0,3803,2624481501.0,3,24.4241666667,,157
1,767,49.8425,81314.0,9436,4622486407.0,3,23.2080555556,229.0,337
1,2500,46.4419444444,68532.0,20462,5124780401.0,3,29.455,71.0,426
1,18112,50.8625,44723.0,2934,720581503.0,3,24.5166666667,218.0,635
1,913,49.6688863016,37853.0,8924,5324884607.0,3,33.2541865835,90.0,192
1,8192,51.1866666667,44820.0,21099,725582901.0,3,24.4502777778,187.0,592
1,4629,50.769787798,42223.0,3852,5922983201.0,3,34.2500438173,186.0,273
1,9846,51.7469444444,34044.0,14288,5622285703.0,3,26.0383333333,152.0,677
1,14387,48.9738888889,20756.0,13028,7123786001.0,3,31.7811111111,,74
1,9199,49.2961111111,92723.0,21138,4425184001.0,3,38.8769444444,60.0,538
1,3225,50.5147222222,45734.0,16928,720886004.0,3,24.5669444444,234.0,139
1,18382,48.8,27334.0,10630,3520586004.0,3,32.0644444444,228.0,253
1,73,47.7180555556,87352.0,12534,1420686005.0,3,38.4080555556,97.0,3
1,13192,49.3113888889,64050.0,13473,6323183704.0,3,35.9116666667,157.0,243
1,11256,49.6211111111,81610.0,4528,4623088003.0,3,23.9508333333,288.0,547
1,15189,50.5569444444,7611.0,206,3221980301.0,3,31.8666666667,,685
1,17932,49.1300143528,39362.0,8777,5323483001.0,3,34.5249098707,75.0,369
1,10073,48.024904634,52450.0,17653,1225083808.0,3,34.7918910345,122.0,101
1,17859,48.825,84161.0,17700,1424280305.0,3,37.3333333333,86.0,73
