ViafId,LocatorMapImage,MusicBrainzAreaId,AssociatedPeopleCategory,CapitalCity,OpenStreetMapRelationId,CommonsCategory,GeoNamesId,HeadOfGovernmentOffice,IsniIdentifier,MainCategory,CoatOfArmsImage,PopulationCount,FreebaseId,FandomArticleId,CountryName,StoreNorskeLeksikonId,INaturalistPlaceId
139695406.0,27,236,5,18,364110.0,26,587116.0,71,76,27,121,10145212.0,268,26,6,14,8434.0
144230826.0,99,274,93,13,161957.0,113,4197000.0,10,95,116,248,10711908.0,223,0,64,62,23.0
312565158.0,38,191,49,241,912940.0,34,1816670.0,216,46,36,217,21893095.0,31,2,46,20,6907.0
126093794.0,82,74,82,177,2506773.0,97,660074.0,52,196,100,205,9143.0,76,0,20,150,
238763758.0,295,205,313,225,,315,865971.0,52,198,313,266,44737.0,170,0,51,150,44352.0
154758959.0,174,102,44,227,62611.0,28,2953481.0,48,99,29,161,11069533.0,255,0,22,17,12870.0
132441531.0,53,154,9,22,270056.0,67,1814991.0,57,51,252,215,1443497378.0,220,29,46,101,6903.0
122714179.0,39,131,313,160,59065.0,35,630336.0,72,50,37,64,9155978.0,23,27,7,74,7578.0
132441531.0,53,154,9,22,270056.0,67,1814991.0,57,51,252,215,1443497378.0,220,29,46,101,6903.0
251380480.0,173,283,199,177,41485.0,285,3169070.0,229,198,280,242,2748109.0,172,34,30,179,9087.0
134812645.0,92,140,254,177,1852574.0,360,6173331.0,46,40,361,99,662248.0,200,0,12,238,9476.0
133849553.0,156,265,132,124,935626.0,170,2698726.0,134,186,173,192,85653.0,299,87,57,107,44856.0
165666594.0,334,257,300,115,130914.0,397,858790.0,96,198,399,231,1241546.0,42,0,48,264,97139.0
316431278.0,168,205,313,177,9823701.0,70,4020095.0,52,198,70,217,0.0,59,41,21,150,10320.0
150028026.0,349,111,134,177,421866.0,173,703448.0,52,198,176,31,2952301.0,105,159,62,110,12384.0
125800534.0,191,208,213,177,6966465.0,304,785842.0,52,198,301,96,526502.0,188,0,44,194,
138531172.0,112,205,110,93,935486.0,134,2708664.0,121,117,140,172,6495.0,379,70,57,76,44913.0
131375943.0,47,224,56,34,935544.0,48,2720496.0,105,198,50,21,114592.0,187,51,57,150,45051.0
131505342.0,370,71,263,267,935408.0,373,2664201.0,185,198,374,300,36434.0,370,147,57,247,49481.0
137152383.0,301,69,210,109,224462.0,301,3337497.0,95,198,298,230,4617000.0,186,0,48,263,7801.0
2.115153368630277e+19,154,121,131,120,935615.0,167,2699175.0,132,120,170,189,15595.0,358,84,57,104,44863.0
138518304.0,19,128,2,276,364066.0,19,174982.0,69,47,19,59,2930450.0,267,25,3,12,8433.0
129679518.0,29,321,7,36,59470.0,53,3469034.0,60,52,55,68,203062512.0,20,3,10,30,6878.0
134883260.0,63,219,141,133,5011694.0,187,2267094.0,52,198,185,217,124857.0,93,0,49,150,13202.0
129543877.0,271,72,184,204,165476.0,247,5744337.0,15,94,248,217,4237256.0,161,0,64,162,10.0
154759119.0,251,317,62,177,37244.0,55,3054643.0,30,35,57,35,1671004.0,209,31,24,34,10767.0
130228708.0,8,31,0,238,53292.0,6,783754.0,68,34,6,55,2793592.0,264,1,0,3,8505.0
132441531.0,53,154,9,22,270056.0,67,1814991.0,57,51,252,215,1443497378.0,220,29,46,101,6903.0
140883440.0,235,279,164,169,935463.0,224,2691457.0,149,198,223,211,70534.0,303,102,57,141,45073.0
144225532.0,137,205,313,177,1685083.0,248,2659284.0,228,198,249,28,1448.0,96,0,58,150,
144869371.0,192,306,22,166,1867188.0,205,1821275.0,0,198,203,239,682100.0,146,0,46,126,10301.0
151457767.0,331,201,266,74,54367.0,376,3337386.0,52,198,377,303,1767016.0,302,150,57,250,13234.0
151285018.0,316,85,313,264,941530.0,118,2711508.0,199,198,121,158,61029.0,112,63,57,150,7600.0
156112044.0,250,89,313,49,1369501.0,74,2463676.0,52,198,76,217,97037.0,190,0,23,150,
6.201512479761442e+20,227,205,313,159,935622.0,213,2692047.0,146,116,210,208,9165.0,332,99,57,135,45072.0
130778640.0,91,42,41,177,119557.0,22,4180439.0,26,161,23,217,498715.0,12,0,64,15,6990.0
141912648.0,289,197,183,177,11066252.0,246,5379439.0,52,198,247,250,175265.0,298,0,64,150,
135014060.0,12,107,313,5,223422.0,12,323784.0,52,198,11,217,5503985.0,74,0,60,150,12154.0
142786097.0,129,58,121,101,,152,2703292.0,127,115,157,179,86330.0,318,76,57,92,44977.0
141897435.0,303,105,219,248,398023.0,310,2675406.0,164,2,307,262,76790.0,320,120,57,197,44983.0
147763362.0,37,205,179,221,62415.0,182,2861443.0,52,168,242,313,128665.0,84,0,22,150,98435.0
159473236.0,314,243,313,107,54413.0,45,2721357.0,52,198,47,18,157973.0,275,48,57,150,11997.0
135039863.0,233,194,160,161,304100.0,219,2691395.0,147,192,217,209,20536.0,316,100,57,138,44837.0
125479061.0,208,143,204,207,396501.0,293,5393021.0,52,171,289,251,1936259.0,277,0,64,150,1250.0
5.624151247999444e+21,166,213,313,136,935526.0,191,2696058.0,139,105,189,198,14426.0,330,92,57,118,45068.0
131922060.0,50,185,197,177,2697338.0,283,6322060.0,40,60,278,22,6211423.0,175,0,10,176,23734.0
144869371.0,192,306,22,166,1867188.0,205,1821275.0,0,198,203,239,682100.0,146,0,46,126,10301.0
138972861.0,119,178,115,222,122586.0,140,4896861.0,11,150,146,217,12812508.0,132,0,64,82,35.0
238027349.0,223,205,313,177,2275146.0,367,723119.0,52,198,368,51,3901.0,218,0,52,150,
140712167.0,218,3,203,205,1744366.0,292,5781004.0,41,198,287,217,1185238.0,262,0,64,150,1803.0
148936474.0,207,118,189,14,396511.0,253,5383537.0,52,198,255,217,404739.0,276,0,64,150,2283.0
7.475148997656461e+21,201,253,313,48,2192363.0,175,2618424.0,52,97,75,71,633021.0,108,0,17,150,98689.0
312787364.0,195,2,155,164,1950884.0,207,1264418.0,2,198,205,249,112372972.0,150,0,26,129,6683.0
148933771.0,14,275,37,89,1686649.0,60,2661739.0,52,56,14,307,55234.0,69,0,58,8,12660.0
159473236.0,314,243,313,107,54413.0,45,2721357.0,52,198,47,18,157973.0,275,48,57,150,11997.0
156094213.0,106,299,104,85,300939.0,126,2706981.0,118,157,132,168,15345.0,313,67,57,150,44833.0
158263965.0,281,73,307,208,4422604.0,271,4566966.0,16,42,270,102,3285874.0,165,36,64,170,6848.0
132441531.0,53,154,9,22,270056.0,67,1814991.0,57,51,252,215,1443497378.0,220,29,46,101,6903.0
135098474.0,273,205,181,183,2595535.0,256,6690159.0,52,198,245,227,111217.0,247,0,48,150,17946.0
131418128.0,310,205,313,41,109211.0,322,2636511.0,52,198,320,217,91237.0,85,0,63,150,
315526211.0,249,328,172,177,1752948.0,233,520555.0,214,198,232,48,1213477.0,254,0,50,149,42625.0
142063372.0,337,176,313,231,296292.0,327,2676222.0,169,125,326,272,24858.0,352,126,57,206,44852.0
138537720.0,188,129,151,142,57886.0,201,2693757.0,142,198,199,203,26402.0,314,95,57,124,44835.0
147680367.0,56,225,65,201,165475.0,58,5332921.0,8,54,60,217,39538223.0,58,4,64,37,14.0
164770757.0,302,8,218,177,4283101.0,309,727011.0,52,198,306,8,1400629.0,239,7,11,196,
158422957.0,167,241,144,139,935467.0,193,2694759.0,140,33,191,200,167404.0,189,93,57,150,44926.0
130246630.0,6,141,29,0,167216.0,3,325361.0,52,198,3,217,2220125.0,34,0,60,150,12148.0
160050945.0,190,199,153,177,407489.0,204,2960316.0,225,158,202,17,134714.0,237,0,38,125,127415.0
151216682.0,31,205,46,52,1615621.0,30,1650535.0,7,198,32,63,4362700.0,41,0,27,150,10782.0
154803923.0,253,113,173,137,7400.0,235,2990129.0,243,198,233,10,2611293.0,212,0,21,150,30203.0
146749987.0,153,189,130,119,935461.0,166,2699281.0,131,198,169,188,23817.0,391,83,57,150,45008.0
144246745.0,264,133,244,140,102303.0,349,2769848.0,52,25,349,223,1490279.0,8,0,5,159,10466.0
245818526.0,347,26,240,247,407717.0,342,3133897.0,193,147,342,282,167207.0,24,0,45,222,13149.0
154758959.0,174,102,44,227,62611.0,28,2953481.0,48,99,29,161,11069533.0,255,0,22,17,12870.0
131679133.0,260,205,313,157,,234,448502.0,52,198,237,217,,179,0,18,150,10535.0
146499420.0,2,15,1,38,286393.0,17,3865483.0,59,77,17,58,47327407.0,266,24,2,10,7190.0
233927485.0,66,48,73,177,125470.0,86,4890119.0,52,198,88,217,50247.0,38,0,64,150,
145606165.0,323,298,214,149,54409.0,305,3337385.0,52,198,302,259,1421781.0,301,117,57,150,13235.0
149092596.0,117,261,114,96,935552.0,139,2706001.0,126,136,145,177,28193.0,340,75,57,81,44941.0
123165603.0,251,205,125,177,,156,2701713.0,52,198,162,217,36904.0,134,80,57,96,
154177642.0,13,251,35,53,59518.0,13,2803139.0,25,173,12,57,529247.0,241,0,8,6,
134334037.0,352,180,311,127,60199.0,347,690791.0,90,83,347,196,41167335.0,198,160,62,227,8860.0
138518304.0,19,128,2,276,364066.0,19,174982.0,69,47,19,59,2930450.0,267,25,3,12,8433.0
237710820.0,74,135,21,196,72594.0,183,458258.0,82,43,181,79,1883008.0,139,0,36,114,8050.0
143678804.0,358,184,250,88,37355.0,356,830709.0,52,198,356,289,1704607.0,114,0,20,157,30121.0
137361386.0,77,316,76,60,308557.0,90,2716165.0,107,198,93,134,48292.0,348,54,57,49,44993.0
158271777.0,110,326,279,91,348995.0,263,2516547.0,52,198,262,136,518930.0,4,0,56,73,49272.0
146498911.0,123,4,18,102,1473946.0,144,294640.0,79,88,151,122,872700.0,131,0,29,86,6815.0
139656110.0,283,153,313,177,,282,2111276.0,52,198,277,127,35521.0,128,0,31,150,34284.0
157223526.0,139,156,313,103,1675607.0,150,3198646.0,52,92,222,78,21519.0,294,0,53,150,44635.0
159635910.0,64,289,150,275,224457.0,200,3337492.0,94,198,198,229,2915245.0,70,0,48,45,11617.0
133320235.0,251,205,313,188,11205889.0,298,,52,70,294,217,,151,0,21,188,
135037700.0,101,139,313,73,935543.0,117,2711789.0,115,104,120,157,9246.0,362,62,57,63,44870.0
139116762.0,97,160,91,177,2556726.0,110,3417195.0,52,93,113,156,18891.0,121,0,25,60,33024.0
168830626.0,285,32,302,162,60189.0,287,2017370.0,88,74,282,54,146804372.0,171,13,50,180,7161.0
122614984.0,251,66,97,177,,121,3052009.0,52,198,125,166,130020.0,125,0,24,66,
124562170.0,335,266,285,258,1319978.0,279,6418542.0,52,188,274,217,1223894.0,157,0,17,173,96857.0
159364209.0,75,37,310,226,52822.0,324,2661886.0,89,73,323,254,10551707.0,222,125,57,204,7599.0
130341057.0,254,287,175,178,935447.0,237,2688367.0,152,163,235,220,145163.0,382,106,57,154,49482.0
3.9301561332315587e+21,34,205,313,238,,335,3183878.0,52,198,400,217,557422.0,399,0,0,150,
136191670.0,151,125,313,116,935541.0,162,2700801.0,130,162,167,187,22433.0,206,82,57,102,44905.0
132694577.0,145,214,126,110,935400.0,157,2701221.0,129,148,163,185,34324.0,387,81,57,98,44968.0
144244163.0,328,260,261,252,52825.0,371,2664415.0,52,198,372,298,278729.0,392,145,57,245,13237.0
169605151.0,194,187,275,147,349055.0,73,3117732.0,65,198,74,143,7000621.0,259,0,56,128,10543.0
141874639.0,95,254,313,195,,272,1838469.0,52,194,271,238,40427.0,80,0,54,150,35536.0
149551124.0,172,144,24,191,53296.0,218,3194884.0,84,198,216,87,617213.0,153,11,41,137,8859.0
149092475.0,26,205,42,15,312618.0,25,2724230.0,101,159,26,7,22753.0,317,46,57,150,44829.0
201974690.0,178,51,206,55,62467.0,295,2842566.0,50,166,291,95,4086218.0,183,0,22,181,12879.0
240580114.0,15,119,38,10,3917110.0,15,828259.0,52,198,15,217,125400.0,87,0,3,150,10427.0
154758959.0,174,102,44,227,62611.0,28,2953481.0,48,99,29,161,11069533.0,255,0,22,17,12870.0
159473236.0,314,243,313,107,54413.0,45,2721357.0,52,198,47,18,157973.0,275,48,57,150,11997.0
146565993.0,3,77,26,129,53937.0,0,3183560.0,236,191,0,240,1308451.0,273,0,30,0,10867.0
140751981.0,258,205,313,57,63306.0,276,2934245.0,52,198,90,90,,37,0,22,150,
156094348.0,307,263,313,224,935502.0,314,2674647.0,166,123,312,265,27152.0,345,121,57,200,44958.0
139518041.0,43,205,313,28,2528161.0,43,3294539.0,52,198,45,217,,399,0,9,150,
8.055148947783456e+21,122,231,17,17,304934.0,143,99237.0,78,55,150,77,38274618.0,219,0,28,85,8206.0
123162587.0,58,92,58,177,2407358.0,50,5907364.0,29,198,52,217,656480.0,16,0,12,150,
157109647.0,1,49,274,193,442397.0,66,3339576.0,52,169,66,32,1439391.0,111,0,16,150,96854.0
148338130.0,142,56,289,131,1702421.0,64,2658182.0,52,14,63,315,799145.0,62,0,58,239,12676.0
133699699.0,251,233,159,177,62145.0,208,625665.0,52,198,215,45,353110.0,19,0,7,130,
143655603.0,364,262,313,259,935454.0,363,2663292.0,181,135,364,293,27498.0,364,140,57,241,44877.0
132493236.0,251,294,185,177,437354.0,249,3068799.0,52,198,250,225,283504.0,86,0,16,163,
150176460.0,251,205,313,177,1812356.0,382,296954.0,52,198,384,217,663580.0,195,0,60,150,106160.0
150028026.0,349,111,134,177,421866.0,173,703448.0,52,198,176,31,2952301.0,105,159,62,110,12384.0
125452751.0,88,205,313,210,2528144.0,101,3229999.0,235,198,104,34,2219220.0,77,0,9,57,12248.0
249387063.0,28,16,43,16,186433.0,27,325163.0,52,198,28,217,539657.0,147,0,60,150,12151.0
123166312.0,146,110,127,177,1567544.0,158,598316.0,52,198,164,43,305120.0,27,0,37,99,
143085917.0,98,18,89,177,939334.0,109,6558814.0,52,198,111,309,27482.0,82,21,22,59,
131355070.0,245,93,169,274,1245077.0,230,4143835.0,52,146,229,217,570719.0,282,0,64,150,1564.0
155929994.0,292,34,140,177,62649.0,186,2879137.0,52,198,184,81,616093.0,142,0,22,115,108218.0
144248059.0,68,120,6,45,52411.0,36,2802361.0,73,82,38,160,11584008.0,17,28,8,21,7008.0
132719684.0,33,59,313,177,5518901.0,33,7290718.0,52,198,35,217,,191,0,10,150,
158263965.0,281,73,307,208,4422604.0,271,4566966.0,16,42,270,102,3285874.0,165,36,64,170,6848.0
248264044.0,136,174,313,177,1685021.0,184,2659974.0,222,198,182,26,4586.0,103,0,58,150,
127901236.0,124,237,117,99,223474.0,145,745042.0,52,198,152,217,15067724.0,94,0,60,150,7184.0
157272549.0,89,216,313,67,935619.0,102,2715080.0,112,198,105,152,10034.0,390,59,57,150,45001.0
131355313.0,317,94,98,78,52832.0,122,2712411.0,52,198,126,164,285642.0,349,64,57,67,11998.0
155870729.0,376,230,256,177,109166.0,364,2761369.0,231,57,365,320,1973403.0,234,0,5,253,10471.0
265376682.0,204,57,96,177,80348.0,119,3014728.0,220,193,123,16,157477.0,227,0,21,65,
129043165.0,320,99,124,106,54417.0,155,2702259.0,201,198,161,183,246667.0,366,79,57,94,13232.0
146514002.0,118,297,196,177,2580605.0,281,3413829.0,52,189,276,241,139875.0,174,32,25,175,33029.0
2.914609520760037e+19,0,13,190,177,439840.0,258,3067696.0,39,175,257,93,1357326.0,169,17,16,167,12806.0
158074156.0,140,288,288,25,1686344.0,61,2661551.0,52,26,62,308,1034977.0,64,0,58,150,12681.0
154760598.0,232,97,158,177,59195.0,216,625143.0,98,1,213,86,1992862.0,228,0,7,136,
138518304.0,19,128,2,276,364066.0,19,174982.0,69,47,19,59,2930450.0,267,25,3,12,8433.0
148933771.0,14,275,37,89,1686649.0,60,2661739.0,52,56,14,307,55234.0,69,0,58,8,12660.0
150028026.0,349,111,134,177,421866.0,173,703448.0,52,198,176,31,2952301.0,105,159,62,110,12384.0
1.3311454246627867e+21,59,54,63,177,1224652.0,56,3435910.0,21,84,58,142,3120612.0,54,0,2,35,10434.0
312732044.0,9,19,31,58,391186.0,7,5883102.0,53,17,7,56,4067175.0,260,0,12,150,6834.0
157088924.0,359,300,284,255,349000.0,269,2509951.0,52,198,268,147,2589312.0,5,0,56,236,30032.0
152376980.0,69,155,11,277,214885.0,77,3202326.0,75,41,79,72,3871833.0,60,15,14,103,8196.0
155983195.0,206,95,313,26,2583831.0,41,863485.0,52,198,43,66,10890.0,102,0,44,150,97004.0
140824624.0,184,41,276,273,75767.0,198,3333132.0,211,198,196,104,330795.0,287,0,63,32,30322.0
132441531.0,53,154,9,22,270056.0,67,1814991.0,57,51,252,215,1443497378.0,220,29,46,101,6903.0
272852934.0,163,6,313,134,1229781.0,188,2792857.0,36,198,186,11,15625.0,28,0,8,150,
134854757.0,225,330,281,156,42782.0,265,3173767.0,242,198,264,237,,154,0,30,133,33193.0
158299738.0,217,205,313,206,1978776.0,234,727461.0,52,198,288,128,,288,0,11,150,20024.0
168830626.0,285,32,302,162,60189.0,287,2017370.0,88,74,282,54,146804372.0,171,13,50,180,7161.0
155943518.0,210,116,137,271,536313.0,177,4898998.0,52,102,179,217,714342.0,290,0,64,150,429.0
159434258.0,333,46,295,139,940675.0,391,2685867.0,209,198,393,324,472298.0,381,156,57,259,12003.0
150263331.0,76,329,313,59,935636.0,89,2716433.0,106,110,92,120,17750.0,361,53,57,48,44868.0
158413885.0,81,205,313,177,13566649.0,234,5129029.0,52,198,400,217,7480.0,309,0,64,150,
124347765.0,196,81,282,167,5275848.0,266,2514254.0,52,198,265,144,1695651.0,305,0,56,140,30003.0
148847800.0,41,17,50,177,2728438.0,37,792680.0,52,198,39,260,1197714.0,235,43,51,23,
131505008.0,338,192,229,232,935556.0,328,2676214.0,170,119,327,273,14867.0,383,127,57,207,49483.0
122714179.0,39,131,313,160,59065.0,35,630336.0,72,50,37,64,9155978.0,23,27,7,74,7578.0
154760598.0,232,97,158,177,59195.0,216,625143.0,98,1,213,86,1992862.0,228,0,7,136,
148933771.0,14,275,37,89,1686649.0,60,2661739.0,52,56,14,307,55234.0,69,0,58,8,12660.0
4.0411491982193753e+21,354,179,246,253,397187.0,351,2666237.0,177,142,351,286,50110.0,45,136,57,230,44990.0
155983195.0,206,95,313,26,2583831.0,41,863485.0,52,198,43,66,10890.0,102,0,44,150,97004.0
125497514.0,329,211,262,94,52827.0,372,2664292.0,208,198,373,299,242148.0,279,146,57,246,12028.0
258110266.0,243,36,167,177,3648962.0,228,1856209.0,226,198,226,126,367184.0,244,0,31,145,34368.0
154758959.0,174,102,44,227,62611.0,28,2953481.0,48,99,29,161,11069533.0,255,0,22,17,12870.0
144256353.0,251,222,70,177,,76,2652221.0,52,9,78,38,362690.0,215,0,63,41,
140653681.0,176,47,149,83,62771.0,199,2862926.0,49,198,197,83,8003421.0,143,0,22,148,13378.0
156148995.0,276,22,187,235,1701741.0,251,830704.0,52,198,253,233,523598.0,97,0,20,26,30125.0
150696197.0,309,23,224,177,71033.0,318,2973783.0,43,80,316,162,291313.0,210,0,21,202,
7.475148997656461e+21,201,253,313,48,2192363.0,175,2618424.0,52,97,75,71,633021.0,108,0,17,150,98689.0
147299881.0,170,53,34,213,349044.0,11,2593109.0,67,165,10,137,8476718.0,0,0,56,5,12995.0
137159957.0,71,112,13,193,51684.0,79,3077311.0,92,69,81,103,10827529.0,56,16,16,223,8264.0
160050945.0,190,199,153,177,407489.0,204,2960316.0,225,158,202,17,134714.0,237,0,38,125,127415.0
312739635.0,373,229,268,177,5396194.0,378,4140963.0,47,71,379,252,689545.0,300,0,64,252,7643.0
4.6471515353744026e+21,115,264,112,170,935649.0,137,2707608.0,124,134,143,175,39875.0,327,73,57,79,45061.0
237298336.0,135,290,53,177,1682378.0,40,7285212.0,28,20,42,308,134506.0,224,0,58,25,
158824135.0,200,205,313,4,47811.0,10,2759793.0,215,187,122,305,917923.0,138,0,43,150,17309.0
172332373.0,21,205,313,175,1670977.0,234,2990439.0,52,198,400,217,530694.0,208,0,21,150,
144244163.0,328,260,261,252,52825.0,371,2664415.0,52,198,372,298,278729.0,392,145,57,245,13237.0
146732058.0,355,248,248,254,305455.0,353,2666219.0,178,182,353,287,245329.0,116,0,57,150,44997.0
127757650.0,54,1,10,31,120027.0,72,3686110.0,61,198,73,70,49065615.0,53,30,13,39,7196.0
2.9115124797454428e+20,265,65,313,182,278632.0,244,2687516.0,155,127,244,224,5758.0,351,109,57,160,44849.0
141887195.0,214,170,226,199,404243.0,320,5140076.0,52,198,318,217,1525920.0,225,0,64,150,2410.0
135462352.0,247,90,194,177,369519.0,274,5133273.0,52,198,273,217,2405464.0,216,0,64,171,
158272216.0,322,130,174,144,52824.0,236,604010.0,204,198,234,219,248480.0,371,105,57,153,13233.0
124339141.0,372,29,267,269,935654.0,377,2663535.0,187,155,378,304,97574.0,374,151,57,251,44896.0
241492071.0,36,177,163,177,62428.0,222,6559171.0,213,59,220,115,1512491.0,90,23,22,143,108211.0
144869371.0,192,306,22,166,1867188.0,205,1821275.0,0,198,203,239,682100.0,146,0,46,126,10301.0
316429670.0,32,205,48,20,2417889.0,32,3128758.0,237,198,34,217,2278437.0,297,0,56,150,140344.0
122565375.0,7,70,291,153,2375170.0,387,661882.0,210,22,389,107,30144.0,14,0,20,256,10282.0
3.5231603104550586e+21,306,45,92,177,1685488.0,112,7285902.0,33,44,115,310,203840.0,115,0,58,61,97936.0
236117415.0,134,205,313,143,,202,6458771.0,52,198,200,27,,245,0,58,150,98003.0
154774210.0,277,27,188,190,935490.0,252,603569.0,157,156,254,234,42344.0,377,111,57,165,44910.0
240378981.0,313,205,216,177,,307,6692538.0,52,198,304,261,776277.0,270,119,57,195,
131334824.0,161,313,138,177,175841.0,178,5123831.0,52,198,180,217,2205.0,308,0,64,113,
132683359.0,189,269,152,145,935666.0,203,2693555.0,143,101,201,204,130288.0,214,96,57,150,44949.0
189116956.0,100,172,94,24,51477.0,115,2921044.0,5,65,118,74,84358845.0,113,22,22,225,7207.0
125494688.0,121,205,79,61,3740342.0,93,1272019.0,52,198,96,217,3282388.0,52,0,26,150,32264.0
131505123.0,114,100,111,94,,136,2707682.0,123,198,142,174,24654.0,395,72,57,78,45030.0
132971495.0,185,205,67,43,62608.0,179,2940212.0,52,198,65,312,178936.0,11,0,22,150,98508.0
158430818.0,158,173,133,126,935505.0,172,2698738.0,136,122,175,194,49785.0,328,89,57,109,45065.0
158272216.0,322,130,174,144,52824.0,236,604010.0,204,198,234,219,248480.0,371,105,57,153,13233.0
141897435.0,303,105,219,248,398023.0,310,2675406.0,164,2,307,262,76790.0,320,120,57,197,44983.0
131336603.0,133,12,116,177,4835169.0,142,7871498.0,52,198,148,0,130585.0,233,0,5,84,14952.0
135958350.0,72,98,14,48,50046.0,83,2623032.0,76,198,85,214,5827463.0,272,18,34,43,8051.0
315126489.0,362,331,221,249,38092.0,103,830708.0,52,198,310,291,481673.0,95,0,20,46,49282.0
239147754.0,304,117,220,220,398040.0,311,2675396.0,165,138,308,263,85426.0,289,0,57,198,44984.0
148847800.0,41,17,50,177,2728438.0,37,792680.0,52,198,39,260,1197714.0,235,43,51,23,
158496880.0,4,205,27,113,3764533.0,1,587245.0,52,198,1,217,90264.0,129,0,6,150,97498.0
4.4161543874541304e+21,274,205,313,275,451517.0,257,7530850.0,52,198,382,228,151400.0,81,0,48,150,101955.0
138390854.0,251,205,313,177,,69,3530583.0,52,198,400,217,,204,0,40,150,
124302157.0,213,333,78,39,36074.0,92,5116642.0,52,198,95,217,954236.0,231,0,64,150,1292.0
132819562.0,365,96,313,177,5264583.0,141,2775259.0,52,198,147,319,16047.0,148,0,5,150,
150028026.0,349,111,134,177,421866.0,173,703448.0,52,198,176,31,2952301.0,105,159,62,110,12384.0
130169058.0,226,7,157,35,61315.0,212,6254926.0,13,132,209,85,7029917.0,160,38,64,134,2.0
137258217.0,113,61,313,229,935534.0,135,2707737.0,122,128,141,173,10145.0,357,71,57,77,44862.0
150028026.0,349,111,134,177,421866.0,173,703448.0,52,198,176,31,2952301.0,105,159,62,110,12384.0
312798116.0,259,205,313,47,72022.0,277,2886241.0,52,198,71,90,,36,0,22,150,
150062455.0,268,162,313,279,440923.0,385,3076093.0,52,198,387,217,192333.0,109,0,16,150,29460.0
2.559151535365103e+21,343,281,313,218,1120171.0,337,2668674.0,172,114,337,278,16146.0,336,131,57,218,49493.0
247680186.0,216,157,200,200,71950.0,289,500059.0,52,198,284,94,1098257.0,88,0,50,178,11851.0
175760382.0,336,84,227,177,5750005.0,325,2147714.0,52,198,324,271,4840600.0,181,5,4,205,142327.0
159364209.0,75,37,310,226,52822.0,324,2661886.0,89,73,323,254,10551707.0,222,125,57,204,7599.0
237867093.0,377,246,305,286,153310.0,381,1529047.0,52,198,383,217,25852345.0,261,0,46,254,
130246630.0,6,141,29,0,167216.0,3,325361.0,52,198,3,217,2220125.0,34,0,60,150,12148.0
146752171.0,182,104,147,141,935410.0,196,2694260.0,141,106,194,202,24627.0,344,94,57,122,44948.0
128633137.0,179,40,207,114,51529.0,297,2838632.0,51,18,293,118,2953270.0,177,0,22,187,8247.0
155942204.0,152,88,129,118,223133.0,163,306569.0,52,198,168,217,2205609.0,130,0,60,150,12273.0
155287061.0,24,205,313,19,3291925.0,234,2177089.0,52,10,68,217,113763.0,99,0,4,150,
147757224.0,251,142,217,177,365233.0,308,491422.0,214,198,305,50,411524.0,283,0,50,199,42264.0
160267708.0,239,205,139,132,444355.0,185,6544252.0,223,198,183,80,76433.0,307,0,43,150,17479.0
128419926.0,197,62,23,122,2108121.0,209,1733045.0,83,53,206,84,32447385.0,213,0,39,131,7155.0
137043793.0,111,205,109,92,935407.0,133,2704007.0,120,15,139,171,10299.0,355,69,57,75,44855.0
167355723.0,231,114,236,177,,335,3183875.0,52,27,335,267,418495.0,193,0,0,216,
189116956.0,100,172,94,24,51477.0,115,2921044.0,5,65,118,74,84358845.0,113,22,22,225,7207.0
261467287.0,183,315,148,177,65606.0,197,2643743.0,37,198,195,217,8799728.0,141,37,63,123,
154769497.0,326,168,247,254,54220.0,352,2666218.0,207,198,352,285,404589.0,296,137,57,231,12026.0
143678804.0,358,184,250,88,37355.0,356,830709.0,52,198,356,289,1704607.0,114,0,20,157,30121.0
3.9301561332315587e+21,34,205,313,238,,335,3183878.0,52,198,400,217,557422.0,399,0,0,150,
125481980.0,378,314,271,177,364087.0,383,616051.0,52,198,385,109,1052754.0,202,0,3,88,10430.0
154760598.0,232,97,158,177,59195.0,216,625143.0,98,1,213,86,1992862.0,228,0,7,136,
144869371.0,192,306,22,166,1867188.0,205,1821275.0,0,198,203,239,682100.0,146,0,46,126,10301.0
143234800.0,261,123,177,179,935475.0,240,2687897.0,153,198,239,221,20145.0,368,107,57,155,44885.0
135014060.0,12,107,313,5,223422.0,12,323784.0,52,198,11,217,5503985.0,74,0,60,150,12154.0
243889070.0,251,205,313,72,345232.0,114,6361000.0,219,198,117,139,7833.0,110,0,56,150,
157110457.0,209,52,86,13,975368.0,105,4196508.0,52,172,107,217,1066710.0,291,0,64,150,690.0
137159957.0,71,112,13,193,51684.0,79,3077311.0,92,69,81,103,10827529.0,56,16,16,223,8264.0
145552738.0,125,205,85,177,1766104.0,100,7733237.0,52,198,103,217,436539.0,168,0,60,55,106486.0
159464280.0,330,307,265,268,54221.0,375,2664179.0,52,198,376,302,280813.0,295,149,57,249,12029.0
156148995.0,276,22,187,235,1701741.0,251,830704.0,52,198,253,233,523598.0,97,0,20,26,30125.0
159473236.0,314,243,313,107,54413.0,45,2721357.0,52,198,47,18,157973.0,275,48,57,150,11997.0
148842731.0,67,268,4,261,16239.0,24,2782113.0,4,64,25,61,8979894.0,253,9,5,261,8057.0
128483353.0,203,277,303,177,3851162.0,296,7873506.0,52,198,292,2,6660.0,217,0,5,150,
123121801.0,266,296,313,181,441570.0,242,3069235.0,52,198,241,217,105463.0,106,0,16,150,98313.0
