Country,MuseumDigitalPlaceId,OfficialWebsite,TimeZone,ElevationMeters,Latitude,CommonsCategory,GeoNamesId,LicensePlateCode,ArchInformLocationId,Longitude,WhosOnFirstId,WorldCatIdentitiesIdSuperseded,MainCategory,LocatorMapImage,MunicipalityKey,OpenStreetMapRelationId,PostalCode,GndId,DeweyDecimalClassification,ViafId,FactGridItemId,CoatOfArmsImage,FreebaseId
1,,449,4,93.0,51.8830555556,309,6547726.0,140,,13.3330555556,101909621.0,0,347,365,12072157.0,422439.0,15936.0,744,195,,329,350,331
1,5703.0,612,4,116.0,51.1166666667,406,2879138.0,23,2492.0,12.5,1125363313.0,205,402,655,,62434.0,,450,28,131423591.0,0,515,459
1,13194.0,282,4,175.0,51.1166666667,717,6550918.0,21,,12.0166666667,101821899.0,458,694,736,15084490.0,2405054.0,6682.0,580,25,244262987.0,549,350,614
1,,370,4,132.0,51.4,254,6547628.0,147,,14.0,101909297.0,0,277,300,12066116.0,1314281.0,1945.0,782,195,,0,350,284
1,,0,3,,53.04105,786,3221000.0,140,,8.88019,,518,790,486,,,,348,195,248973882.0,0,350,4
1,5017.0,532,4,294.0,48.2486111111,259,6555783.0,143,12050.0,8.2116666667,101759509.0,385,282,305,8317039.0,453008.0,77793.0,153,195,237228967.0,293,136,212
1,7315.0,379,4,685.0,47.6880555556,24,3205642.0,163,,9.9591666667,101853721.0,463,24,23,8436094.0,2806737.0,88260.0,496,142,244619100.0,123,0,166
1,1085.0,586,4,218.0,49.2803765,360,6557995.0,140,7100.0,9.6901512,101759609.0,147,390,411,8126046.0,362660.0,74653.0,200,135,153512161.0,81,489,640
1,7114.0,259,4,20.0,52.6772222222,649,2837155.0,169,,12.2188888889,101819971.0,0,617,675,15090485.0,1284769.0,14715.0,772,195,244805905.0,496,61,425
1,80956.0,476,4,144.0,49.9479166667,178,2929837.0,38,,8.8495138889,101813397.0,0,197,229,6432005.0,452391.0,64859.0,599,195,1.0111472704051357e+21,232,424,168
1,,404,4,234.0,51.2333333333,73,3207167.0,55,,9.9166666667,101810053.0,428,82,124,6636002.0,549415.0,37297.0,494,195,241519300.0,160,384,344
1,5115.0,381,4,4.0,53.4713888889,31,6557459.0,11,340.0,7.4836111111,101806491.0,0,34,31,3452001.0,898628.0,,49,183,123088001.0,31,76,177
1,31481.0,12,4,15.0,53.6927,14,2957437.0,140,,13.2562,101818905.0,519,17,13,13071004.0,1427888.0,17087.0,367,17,248980730.0,120,353,698
1,1377.0,125,4,528.0,48.3516666667,282,6558166.0,20,207.0,8.9633333333,101762879.0,80,313,327,8417031.0,2779005.0,,163,145,127851947.0,40,463,480
1,,0,3,,,534,,140,,,,0,790,542,,2952505.0,,782,195,,0,350,795
1,8768.0,66,4,108.0,49.5633333333,149,6554893.0,140,,8.2475,101812971.0,0,165,203,7332010.0,1249740.0,67246.0,380,195,129164076.0,211,113,334
1,,797,3,,51.2694,59,,140,,7.19167,,0,65,774,,,,782,195,,32,350,795
1,6457.0,231,3,40.0,52.2,427,2852456.0,153,3228.0,12.75,1125272911.0,339,544,166,,62353.0,14806.0,612,13,134496004.0,0,672,26
1,7730.0,77,4,404.0,51.25,184,2928890.0,96,48575.0,8.1666666667,101810139.0,415,203,233,5958016.0,157419.0,59889.0,119,195,240312176.0,236,118,577
1,,112,4,522.0,49.0533333333,244,6555497.0,202,,9.5144444444,101760693.0,0,267,290,8119024.0,404653.0,71577.0,572,195,240513365.0,281,131,219
1,53111.0,215,4,257.0,50.1616666667,530,6553201.0,164,8195.0,8.3176388889,101811965.0,500,489,538,6439011.0,413450.0,65527.0,234,195,248071400.0,421,231,542
1,5004.0,459,4,97.0,51.637422,152,6550598.0,46,5834.0,13.562932,101820839.0,54,168,206,12062092.0,1322948.0,3253.0,501,1,315939237.0,214,411,451
1,7865.0,594,4,330.0,50.25,372,2953423.0,106,2326.0,10.0,1125269431.0,0,46,103,,62406.0,,192,58,239398882.0,0,181,82
1,6216.0,296,3,289.0,50.02447,473,2819564.0,140,,9.9319,,0,422,462,,17585.0,,331,54,137143360.0,0,358,33
1,2300.0,670,1,63.0,52.2788888889,555,3221096.0,146,360.0,8.0430555556,101748795.0,38,521,482,3404000.0,62631.0,,248,179,132548501.0,22,351,2
1,5569.0,167,4,120.0,51.6,384,3249081.0,46,5919.0,13.4333333333,1125375911.0,312,191,159,,62505.0,,635,1,243842458.0,0,669,29
1,35883.0,353,4,137.0,51.3347222222,104,6550864.0,112,,12.6088888889,101822063.0,381,113,169,14729070.0,422924.0,4821.0,653,28,159624484.0,182,392,710
1,6640.0,408,3,,52.4833333333,524,2864694.0,140,43211.0,13.45,420784363.0,0,483,130,,162902.0,12043.0,419,15,,28,31,155
1,3450.0,475,4,489.0,48.4830555556,176,6555925.0,162,,9.2522222222,101756235.0,206,195,227,8415019.0,2772632.0,72800.0,117,147,125563404.0,230,116,681
1,,230,4,461.0,49.6355555556,572,6558602.0,28,,11.4691666667,101827163.0,379,541,593,9472177.0,1070988.0,91287.0,600,195,236093898.0,451,252,248
1,9334.0,42,4,291.0,47.5533333333,52,6558149.0,204,9410.0,7.9472222222,101828625.0,121,57,50,8337096.0,2787775.0,79713.0,280,110,160305841.0,142,83,516
1,7359.0,133,4,5.0,53.1111111111,304,6552969.0,145,,8.4625,101806237.0,297,341,361,3458010.0,1185608.0,27798.0,179,182,135044473.0,324,471,482
1,6650.0,435,4,620.0,51.7264,106,2945055.0,77,11624.0,10.6100997222,101820887.0,137,115,170,3153016.0,1421444.0,38700.0,82,192,127875162.0,184,394,468
1,6405.0,693,3,170.0,50.75,607,2847604.0,177,2584.0,7.25,1125361943.0,74,571,560,,62544.0,,272,157,125495930.0,0,261,56
1,,547,3,87.0,52.3467,326,11808378.0,140,46335.0,9.83306,1276224419.0,0,368,391,,1863359.0,,782,195,,0,350,772
1,99.0,741,4,52.0,50.9422222222,134,2886242.0,101,402.0,6.9577777778000005,101752771.0,58,147,455,5315000.0,62578.0,51149.0,194,154,157037914.0,19,161,147
1,6624.0,410,3,,52.5666666667,599,2848755.0,140,43213.0,13.3333333333,420784243.0,0,562,131,,16334.0,13403.0,374,15,148897149.0,29,33,159
1,2762.0,324,4,50.0,52.9830555556,811,6550625.0,144,8085.0,13.3330555556,101820029.0,0,782,812,12065356.0,1316017.0,16792.0,593,9,168135743.0,607,654,677
1,,88,4,102.0,49.6113888889,453,6555667.0,84,13751.0,8.65,101846179.0,0,399,437,8226040.0,454177.0,69514.0,679,195,233872992.0,365,5,227
1,6608.0,599,4,297.0,50.5601388889,389,3220993.0,60,2421.0,9.6861111111,1125375495.0,52,232,342,,62700.0,,139,81,154765161.0,0,188,87
1,13421.0,100,4,455.0,49.0322222222,809,6555604.0,1,,10.2725,101760635.0,0,780,810,8136084.0,915550.0,73499.0,467,195,294731510.0,605,331,213
1,29216.0,342,4,65.0,51.7495555556,333,6547714.0,175,11369.0,14.24575,101821143.0,432,375,397,12071244.0,1322843.0,3099.0,691,195,241869411.0,348,484,683
1,17435.0,95,4,29.0,52.8997222222,651,6559226.0,13,42451.0,13.5166666667,101841455.0,0,619,677,12060198.0,1318334.0,16244.0,766,8,2.1461530585052524e+18,504,600,557
1,,69,3,112.0,51.0778,569,,140,44642.0,13.7167,,0,537,542,,192910.0,1097.0,782,195,122787065.0,0,350,795
1,102514.0,504,4,280.0,50.6166666667,506,2868921.0,191,,9.0333333333,101846303.0,296,465,510,6535013.0,418338.0,35325.0,417,195,145592774.0,401,556,663
1,707.0,161,4,103.0,51.9833333333,361,2881956.0,117,7842.0,8.8,101809121.0,0,391,413,5766040.0,142650.0,32791.0,405,176,159512360.0,360,176,437
1,1941.0,431,4,159.0,51.1166666667,98,6550851.0,112,11498.0,12.5,101841305.0,0,107,153,14729050.0,420481.0,4552.0,77,28,128016937.0,179,391,630
1,74053.0,740,4,266.0,50.7666666667,327,2890222.0,191,,9.1,101810867.0,451,369,509,6535010.0,418325.0,36320.0,487,83,243496217.0,342,478,662
1,63948.0,518,4,244.0,49.9,222,2920959.0,140,13258.0,10.35,101825921.0,91,244,270,9678134.0,318227.0,97447.0,387,61,233645397.0,260,442,487
1,7881.0,15,4,42.0,52.2666666667,230,6547669.0,153,,12.6161111111,101819757.0,0,790,278,12069216.0,540423.0,14778.0,723,195,170212041.0,267,350,322
1,6258.0,593,4,521.0,48.42,370,3220871.0,0,2322.0,10.83,1125412823.0,135,32,93,,62622.0,,47,72,243373942.0,0,344,79
1,2219.0,428,4,464.0,48.683333,122,6557934.0,14,128.0,9.0,101755903.0,79,132,183,8115003.0,722090.0,71032.0,72,130,247613498.0,176,93,470
1,,729,3,,52.8833333333,748,,140,,11.75,,525,790,761,,,,15,195,304937100.0,0,63,427
1,72287.0,472,4,88.0,51.6108333333,173,6548786.0,180,,12.9277777778,101856191.0,490,192,224,14730120.0,534445.0,4880.0,673,195,247371344.0,228,422,390
1,2025.0,769,4,178.0,51.6597222222,739,6557387.0,137,9357.0,9.6358333333,101808965.0,0,718,752,3155012.0,1397829.0,37170.0,332,191,127971901.0,107,688,161
1,7948.0,755,4,284.0,50.9916666667,699,6548570.0,62,,13.1861111111,101823407.0,388,675,721,14522540.0,411425.0,9661.0,752,195,237498048.0,537,621,382
1,,31,4,34.0,52.6798611111,169,6549475.0,169,,11.8521805556,101909975.0,0,187,220,15090135.0,1284757.0,39596.0,9,195,290865508.0,226,58,423
1,6663.0,170,4,599.0,48.64,398,3220738.0,85,2450.0,10.12,1125375087.0,63,317,67,,2812850.0,,166,139,139554354.0,0,509,125
1,5316.0,204,4,260.0,51.3502777778,491,6557672.0,96,5878.0,8.2836111111,101839495.0,112,447,503,5958032.0,157423.0,59872.0,220,172,133712392.0,392,222,496
1,291.0,461,3,168.0,51.1194444444,160,6551132.0,140,14841.0,13.1127777778,101821831.0,307,177,212,14522080.0,415413.0,4720.0,107,35,130514466.0,91,333,471
1,17298.0,347,4,120.0,51.2566666667,563,6548778.0,112,42445.0,12.64,101822027.0,471,531,586,14729340.0,422340.0,4668.0,661,195,245393905.0,443,684,386
1,,416,4,435.0,48.5691666667,81,6555413.0,53,,9.4027777778,1125335735.0,258,90,141,8116011.0,2795771.0,72660.0,485,195,159578346.0,166,387,197
1,17877.0,223,4,424.0,48.4202777778,550,6555944.0,140,,9.0319444444,101827523.0,437,514,384,8416031.0,2778732.0,72131.0,641,195,242273464.0,434,243,237
1,6015.0,785,4,503.0,48.8747222222,778,6557974.0,202,,9.6344444444,101762013.0,119,750,789,8119084.0,401624.0,73642.0,342,132,169266375.0,587,321,676
1,7505.0,191,4,280.0,51.1236111111,457,2878784.0,141,10860.0,8.0680555556,101809995.0,0,404,440,5966020.0,1891508.0,57368.0,204,195,143098458.0,369,209,580
1,3906.0,777,4,404.0,51.2,767,6557839.0,140,10784.0,9.0666666667,101810109.0,0,738,780,6635021.0,199138.0,34513.0,335,75,,577,316,486
1,2454.0,304,4,264.0,51.0,791,6549045.0,21,,12.0166666667,101823465.0,0,762,797,15084565.0,2404218.0,6722.0,631,195,248705587.0,595,439,416
1,,699,4,35.0,52.7,330,6547594.0,98,,12.5163888889,1125335847.0,0,372,394,12063161.0,1295595.0,14728.0,698,195,2.673151778259018e+21,345,350,300
1,8574.0,491,4,176.0,51.0561111111,209,6550852.0,112,49361.0,12.555,101822021.0,0,230,255,14729140.0,422238.0,4654.0,544,28,143269962.0,251,433,724
1,13530.0,591,4,755.0,48.4897222222,365,6558507.0,188,,9.6861111111,101762995.0,294,395,433,8425071.0,2788066.0,89150.0,559,140,125659161.0,362,178,608
1,10799.0,23,4,60.0,52.1166666667,509,6547676.0,153,,12.7830555556,1125336043.0,0,468,521,12069402.0,555912.0,14823.0,13,195,297931844.0,404,350,325
1,551.0,229,3,387.0,49.2,571,3247903.0,155,426.0,7.6,101760713.0,0,540,620,7317000.0,62642.0,66953.0,257,106,240747618.0,450,573,478
1,1.0,464,3,112.0,51.05,156,2935020.0,40,458.0,13.74,101752773.0,224,173,652,14612000.0,191645.0,1067.0,109,31,146756224.0,1,334,541
1,,507,4,90.0,51.4295,627,7602592.0,47,,13.4934444444,101822437.0,345,593,636,12062410.0,1303773.0,4932.0,1,195,144042131.0,474,587,296
1,93814.0,97,4,102.0,51.6166666667,731,6548791.0,180,,12.8166666667,101820799.0,0,710,748,14730320.0,446700.0,4880.0,753,195,132720503.0,558,350,397
1,,470,4,416.0,49.9327777778,165,6556755.0,28,,11.5011111111,101825891.0,0,183,216,9472131.0,1070986.0,95488.0,113,195,235457296.0,222,417,245
1,3476.0,373,4,12.0,52.5666666667,258,6551068.0,127,4206.0,14.3497222222,101819939.0,0,281,304,12064190.0,1332929.0,15306.0,751,195,245455727.0,292,135,305
1,313.0,29,4,75.0,51.7327777778,23,6550890.0,198,,13.0455555556,101820993.0,0,23,22,15091010.0,2283775.0,6925.0,587,26,239172670.0,122,69,609
1,13628.0,209,4,263.0,49.3333333333,504,6555541.0,140,,9.8,101759613.0,377,462,516,8126056.0,376870.0,74673.0,540,195,236047629.0,405,555,206
1,1068.0,262,4,301.0,49.1122222222,666,6558007.0,170,191.0,9.7375,101760913.0,348,635,690,8127076.0,391370.0,74523.0,291,137,151295327.0,50,602,140
1,59023.0,293,4,611.0,47.9088888889,732,6556392.0,176,9630.0,11.2813888889,101833971.0,36,712,749,9188141.0,932435.0,82327.0,437,68,153593683.0,559,304,273
1,32730.0,767,4,122.0,51.2830555556,727,7602453.0,112,,12.75,101822037.0,474,706,745,14729400.0,422916.0,4687.0,670,28,245821141.0,555,625,756
1,12.0,318,4,240.0,51.835,784,6551149.0,140,453.0,10.7852777778,101820907.0,0,756,795,15085370.0,1352965.0,38855.0,346,24,164669655.0,24,54,528
1,264.0,756,4,245.0,48.7775,700,6690189.0,166,196.0,9.18,101748509.0,0,676,81,8111000.0,2793104.0,70173.0,313,131,2.8615214001581113e+20,23,296,509
1,65956.0,697,4,27.0,52.7527777778,229,6547591.0,98,,12.3755555556,1125394269.0,0,252,277,12063094.0,1332086.0,14728.0,740,195,248265642.0,266,350,298
1,,708,4,321.0,49.5,628,6556894.0,113,,11.25,101756339.0,0,594,637,9574154.0,966153.0,90607.0,474,195,129152690.0,479,269,264
1,3805.0,614,4,99.0,51.469303,452,6550628.0,147,15659.0,13.763192,101822441.0,266,398,436,12066176.0,1314225.0,1979.0,407,2,134342070.0,364,533,626
1,28183.0,109,4,182.0,49.7980555556,240,2916966.0,38,49990.0,8.8227777778,101813413.0,464,263,286,6432009.0,452422.0,64401.0,625,94,244715950.0,278,452,731
1,393.0,489,4,171.0,51.0166666667,203,6550827.0,140,49148.0,13.65,101755983.0,262,223,250,14628110.0,455475.0,1705.0,514,34,153743154.0,246,430,615
1,,86,4,388.0,50.8833333333,206,2924703.0,86,49149.0,9.8666666667,101811053.0,0,227,253,6632006.0,275074.0,36289.0,136,195,,249,431,347
1,1350.0,677,4,103.0,49.8055555556,568,2853924.0,38,11526.0,8.6044444444,101913823.0,174,536,591,6432018.0,452417.0,64319.0,255,94,157164324.0,448,571,454
1,970.0,724,4,468.0,50.5452777778,658,7602444.0,140,4465.0,12.7791666667,101841193.0,7,626,683,14521550.0,419006.0,8340.0,294,36,154966900.0,509,603,629
1,6271.0,224,4,362.0,51.35,552,6557673.0,96,10763.0,8.4833333333,101839497.0,325,518,579,5958036.0,157421.0,59939.0,416,172,1.1514481439185258e+20,436,244,574
1,7002.0,474,4,25.0,52.67,385,3221073.0,48,2400.0,7.25,1125385439.0,0,194,474,,62540.0,,116,184,2.6144647635096945e+19,0,501,10
1,1270.0,137,4,780.0,50.4333333333,317,6550787.0,52,15006.0,12.7138888889,101824615.0,249,355,373,14521320.0,419012.0,8349.0,184,36,136714277.0,335,157,736
1,2405.0,709,3,62.0,52.470422,629,6547614.0,127,3753.0,13.786082,101841449.0,0,595,638,12064428.0,1332927.0,15562.0,550,195,143238362.0,481,267,646
1,2270.0,454,4,120.0,49.4075,142,6557908.0,140,,8.1863888889,101839861.0,0,158,197,7332009.0,1249974.0,67146.0,102,195,136027483.0,206,110,587
1,,702,4,379.0,51.0833333333,616,3207075.0,55,9255.0,10.0666666667,101810039.0,0,581,625,6636010.0,549426.0,37296.0,421,195,126149887.0,472,585,345
1,19081.0,512,4,110.0,51.4166666667,718,6548779.0,112,9142.0,12.6833333333,101822055.0,400,695,737,14729380.0,422920.0,4808.0,739,195,238808815.0,550,687,387
1,,74,3,,52.1333,534,,140,,10.7833,,0,790,647,,,,782,195,,0,594,795
1,90781.0,525,4,273.0,50.6094444444,237,6553222.0,115,,8.2430555556,101810921.0,0,260,420,6532010.0,215975.0,35753.0,148,195,149045261.0,276,448,616
1,,300,4,259.0,50.6894444444,113,2942381.0,138,,7.3941666667,1125344309.0,492,123,175,7138080.0,443468.0,53567.0,734,195,247419641.0,189,397,335
1,782.0,0,4,44.0,52.45,75,2944027.0,140,43234.0,13.4333333333,420784357.0,0,84,134,,162901.0,12347.0,484,195,130978481.0,0,350,441
1,34163.0,730,4,50.0,52.3961111111,675,2833641.0,79,43062.0,9.5980555556,101807689.0,0,645,698,3241015.0,382498.0,30926.0,298,195,131371753.0,516,607,603
1,1032.0,535,4,106.0,51.3594444444,264,3221110.0,80,397.0,7.475,101748679.0,35,289,552,5914000.0,1800297.0,,154,168,143053076.0,39,137,40
1,,678,4,92.0,51.4330555556,654,6547587.0,46,,13.6997222222,1125882661.0,0,622,679,12062464.0,1303792.0,4928.0,702,195,237014187.0,506,350,297
1,5905.0,90,4,396.0,50.9166666667,507,6548697.0,152,44066.0,13.8166666667,101823347.0,0,466,519,14628250.0,455486.0,1809.0,677,195,309635542.0,402,557,389
1,65621.0,706,4,294.0,50.9666666667,621,6557837.0,103,,8.8666666667,101810127.0,0,587,630,6635017.0,443595.0,35119.0,705,75,312610215.0,477,266,748
1,312.0,521,4,255.0,51.906003,233,10942643.0,77,7769.0,10.429163,101820883.0,57,255,281,3153017.0,1421453.0,38640.0,145,192,154765692.0,38,129,15
1,59112.0,21,4,58.0,51.9852777778,663,6559230.0,116,,14.2188888889,101821205.0,0,632,687,12061450.0,1388876.0,15913.0,767,195,244355978.0,513,350,282
1,6299.0,165,4,507.0,49.92,375,3220846.0,28,6287.0,11.5,1125325933.0,33,72,96,,62378.0,,58,47,128990346.0,0,497,89
1,2463.0,198,4,15.0,54.5833333333,470,2876215.0,140,,13.6125,101911729.0,0,419,469,13073052.0,1437955.0,18551.0,579,195,239620793.0,381,214,421
1,46203.0,94,4,378.0,51.0666666667,669,6548688.0,75,,14.5666666667,1125321025.0,0,639,692,14626510.0,1311098.0,2708.0,724,195,,498,350,357
1,76499.0,348,4,438.0,49.2983333333,576,6558562.0,136,14538.0,11.2894444444,1377686135.0,383,547,597,9373156.0,1028803.0,90602.0,493,195,236878714.0,455,253,255
1,8881.0,664,4,233.0,49.6634,547,3220971.0,49,2543.0,8.99402,1125375439.0,247,509,339,,62596.0,,243,96,145539528.0,0,241,86
1,,288,4,356.0,48.9147222222,719,6556694.0,156,,12.1530555556,101783325.0,466,696,738,9375205.0,964617.0,93107.0,322,195,244983022.0,551,299,268
1,90465.0,119,3,10.0,53.45,273,2910685.0,140,7749.0,9.9666666667,101906031.0,358,303,318,,28964.0,21073.0,782,150,190946185.0,0,18,123
1,,619,4,56.0,51.8833333333,121,6551170.0,116,,14.1833333333,101909643.0,0,131,182,12061061.0,1388878.0,15913.0,729,195,246313761.0,198,350,280
1,56843.0,34,4,435.0,49.6920111111,29,6558945.0,9,13317.0,11.6332694444,101826913.0,187,31,29,9371113.0,1028547.0,91275.0,46,63,154837290.0,128,365,462
1,6421.0,4,4,60.0,52.2166666667,422,3249086.0,119,4216.0,14.2833333333,1125311811.0,337,510,161,,62628.0,,575,6,133323872.0,0,521,28
1,6674.0,437,4,394.0,47.95,377,2944796.0,67,2416.0,7.85,1125374925.0,68,117,63,,1946367.0,,84,115,148340730.0,0,182,83
1,331.0,28,4,100.0,52.1708333333,261,6547670.0,153,16974.0,12.3705555556,101819749.0,366,286,307,12069224.0,556564.0,14828.0,537,195,234273998.0,268,444,323
1,5615.0,418,3,647.0,48.133333,737,2861322.0,140,,11.566667,,0,716,459,,2145274.0,,240,67,312803128.0,0,236,53
1,,14,3,,52.449444,17,,140,,12.539722,,0,790,15,,967747.0,14778.0,782,195,243844921.0,0,350,429
1,,221,4,124.0,48.8911111111,816,6555633.0,157,181.0,8.2363888889,101761899.0,486,788,816,8216039.0,907227.0,76470.0,712,120,246976564.0,439,567,216
1,1844.0,692,4,382.0,48.4833333333,606,6558157.0,162,189.0,9.2166666667,101748489.0,70,569,615,8415061.0,2772661.0,72760.0,266,147,238954664.0,57,617,439
1,,728,4,20.0,52.95,812,7602390.0,169,,11.5833,1125299219.0,0,783,813,15090635.0,1284764.0,39615.0,762,195,247446181.0,608,350,554
1,2283.0,531,4,228.0,51.1762,256,2913890.0,95,10907.0,9.3575,101809957.0,302,279,302,6634007.0,452195.0,34281.0,389,79,140900193.0,291,458,636
1,6787.0,173,4,224.0,49.75,415,3220894.0,124,1339.0,9.25,1125375409.0,0,453,105,,62404.0,,223,56,312806356.0,0,518,160
1,,0,3,,49.4608,175,,140,,11.3739,,0,790,226,9574453.0,966169.0,,782,195,,0,350,795
1,6318.0,53,3,401.0,49.33,494,2870736.0,140,,10.83,,416,451,460,,17614.0,,224,49,240324910.0,0,347,35
1,,530,4,239.0,51.1666666667,250,6548752.0,62,14708.0,13.05,101821857.0,426,273,296,14522220.0,415410.0,4720.0,730,195,241244042.0,287,456,369
1,5983.0,54,3,368.0,49.95,738,2860681.0,140,,11.5833333333,,328,717,461,,17592.0,,241,45,127486552.0,0,388,34
1,2279.0,458,4,355.0,50.5433305556,148,2936845.0,60,11960.0,9.7958611111,101810825.0,290,164,202,6631003.0,454869.0,36160.0,596,195,124503870.0,210,410,350
1,8212.0,577,4,384.0,51.2719444444,335,2885536.0,103,4287.0,8.8730555556,101810093.0,90,378,399,6635015.0,198578.0,34497.0,197,75,148397686.0,80,486,503
1,,466,4,486.0,50.6333333333,157,2934965.0,115,14985.0,8.1833333333,101810919.0,240,174,418,6532007.0,215973.0,35759.0,554,195,129126051.0,219,413,685
1,6437.0,498,4,84.0,51.5333333333,26,6548782.0,180,,13.1333333333,101820811.0,0,27,26,14730010.0,534446.0,4886.0,608,195,233926150.0,125,350,391
1,9611.0,780,4,190.0,51.1833333333,770,6557845.0,55,43182.0,10.1666666667,101810051.0,509,742,782,6636013.0,549420.0,37281.0,466,78,248577647.0,580,317,765
1,,108,4,850.0,48.1344444444,232,6555841.0,185,42178.0,8.7577777778,101764075.0,289,254,280,8327019.0,1231967.0,78559.0,477,195,123752354.0,270,128,239
1,87162.0,380,4,175.0,50.5833333333,32,2955009.0,115,,8.4666666667,101756461.0,268,36,414,6532001.0,215977.0,35614.0,370,85,146723212.0,127,3,653
1,834.0,493,4,261.0,50.5527777778,210,2923822.0,60,316.0,9.6775,101748593.0,527,231,256,6631009.0,454863.0,,138,81,146057689.0,13,435,550
1,87643.0,93,4,335.0,51.0083333333,600,6548526.0,62,16318.0,13.3638888889,1125320775.0,386,563,612,14522480.0,416000.0,9629.0,553,195,237398075.0,464,581,374
1,,301,3,,49.41,746,,140,,8.191,,343,790,759,,,,231,195,143738414.0,0,306,399
1,,513,4,262.0,51.0727777778,813,6548574.0,62,,12.8380555556,101910455.0,439,784,814,14522600.0,414701.0,9306.0,758,195,242344027.0,609,350,383
1,6056.0,210,4,416.0,49.4833333333,514,3220723.0,128,5686.0,9.2833333333,1125375067.0,138,473,74,,62626.0,,228,126,240325914.0,0,226,114
1,10022.0,655,4,83.0,51.6825833333,522,6547716.0,175,,14.4151111111,101821157.0,0,481,532,12071301.0,1322563.0,3058.0,4,195,148557585.0,414,662,328
1,6406.0,600,4,349.0,48.7,391,2919053.0,74,2428.0,9.65,1125361805.0,198,284,65,,2812852.0,,144,128,140787050.0,0,504,118
1,29376.0,249,4,64.0,52.2394444444,635,6557425.0,88,11910.0,9.8605555556,101807573.0,0,602,648,3254028.0,90874.0,31157.0,282,190,143124944.0,486,47,479
1,9583.0,372,4,131.0,51.7666666667,300,6547410.0,46,,13.4666666667,1125953219.0,0,337,359,12062237.0,1303816.0,4936.0,28,195,169712524.0,321,350,293
1,12954.0,30,4,35.0,52.6347222222,279,6549492.0,169,,11.9330555556,101909987.0,0,309,324,15090220.0,1284768.0,39596.0,8,195,289973725.0,306,59,424
1,,749,4,35.0,52.6497222222,691,6547602.0,98,,12.4497222222,1125335887.0,0,666,713,12063293.0,1334493.0,14715.0,778,195,243257441.0,530,350,303
1,35402.0,390,4,425.0,48.7502777778,55,6558074.0,36,11916.0,8.5505555556,101761837.0,202,61,53,8235079.0,310068.0,75323.0,352,119,268078795.0,147,85,529
1,7058.0,205,4,30.0,52.5194166667,495,6559235.0,98,43171.0,12.3112222222,101819859.0,0,452,505,12063189.0,1267578.0,14715.0,756,195,244796063.0,395,548,301
1,1071.0,216,4,473.0,48.5411111111,532,6558023.0,85,,10.2330555556,101763141.0,152,491,540,8135027.0,2791725.0,89168.0,461,139,145453732.0,423,233,744
1,102528.0,7,4,306.0,51.0333333333,9,6558490.0,103,,8.6833333333,101839493.0,0,10,8,6635001.0,443591.0,35108.0,366,195,145814375.0,115,72,754
1,,775,4,247.0,49.95,763,6557073.0,178,,10.1333333333,101813593.0,0,734,776,9678190.0,325518.0,97534.0,464,195,151392182.0,573,312,272
1,6661.0,275,4,134.0,50.2908333333,124,2942073.0,29,45396.0,9.1125,101812209.0,271,135,185,6440004.0,55158.0,63654.0,475,90,122629003.0,191,399,500
1,10791.0,286,4,252.0,51.3166666667,703,6559106.0,96,10791.0,8.0,101810129.0,190,679,723,5958044.0,157395.0,59846.0,316,172,160256119.0,539,298,575
1,6699.0,172,4,437.0,47.8166666667,405,2885678.0,108,2480.0,8.8833333333,1125361543.0,94,376,70,,62603.0,,463,111,158922093.0,0,192,122
1,6943.0,135,4,217.0,49.3,312,6557993.0,140,,9.65,101842715.0,440,350,368,8126039.0,376922.0,74653.0,397,135,242561162.0,331,474,734
1,18598.0,248,4,130.0,52.0666666667,634,6559069.0,90,,9.5833333333,101809151.0,477,601,646,3252008.0,1186469.0,31020.0,281,195,246085877.0,485,104,592
1,8365.0,350,4,109.0,51.3080555556,613,6550809.0,140,3957.0,13.2938888889,101822065.0,250,578,622,14627230.0,549800.0,1587.0,274,30,152571739.0,102,685,491
1,,542,3,65.0,52.3667,1,11808376.0,140,17784.0,9.66667,,0,2,1,,1864056.0,,782,195,,0,350,795
1,3679.0,684,4,123.0,48.8572222222,583,6558045.0,157,182.0,8.2030555556,101761891.0,115,554,603,8216043.0,907178.0,76437.0,260,120,160862945.0,459,256,417
1,5614.0,181,3,683.0,48.01,440,2829456.0,176,2620.0,11.28,1125421773.0,0,665,111,,62458.0,,308,68,158315540.0,0,529,230
1,,243,3,179.0,50.08,588,2938912.0,140,,8.75,,177,155,607,,286590.0,,100,87,148983267.0,0,350,67
1,5449.0,280,4,97.0,51.5716666667,686,7602483.0,140,42128.0,14.3794444444,101820737.0,283,660,706,12071372.0,1322562.0,3130.0,306,4,156093609.0,104,612,518
1,348.0,658,4,13.0,52.7561111111,474,2862926.0,140,2865.0,9.3930555556,85682555.0,109,423,456,,62771.0,,235,178,140653681.0,0,21,464
1,5660.0,592,4,45.0,51.4666666667,536,2861876.0,140,2871.0,7.55,85682513.0,45,495,458,,62761.0,,237,151,131339289.0,0,23,549
1,36374.0,314,4,105.0,49.9,776,2811644.0,38,,8.6,101913821.0,227,748,787,6432023.0,452419.0,64331.0,341,94,143168844.0,586,640,624
