ViafId,MuseumDigitalPlaceId,CapitalCity,GettyThesaurusOfGeographicNamesId,CommonsCategory,GeoNamesId,CountryName,ArchInformLocationId,MapCategory,NutsCode,EuKnowledgeGraphItemId,WhosOnFirstId,BirthCategory,WorldCatIdentitiesIdSuperseded,MainCategory,NationalLibraryOfIsraelJ9uId,LocatorMapImage,OpenStreetMapRelationId,GndId,DeweyDecimalClassification,CoatOfArmsImage,FreebaseId
146221602.0,7118.0,107,,178,2967681.0,12,675.0,116,43,0,85683223.0,92,40,175,9.870075502091052e+17,164,7384.0,112,41,3,167
312739635.0,3735.0,71,7013962.0,179,4140963.0,44,2020.0,117,57,79,85931779.0,93,15,176,9.870075548080051e+17,166,5396194.0,73,100,122,176
151257487.0,87883.0,72,7004548.0,13,3577279.0,22,,10,57,49,85632295.0,114,0,15,9.870075643561052e+17,12,1231749.0,97,98,29,156
154758959.0,2180.0,87,7003692.0,19,2953481.0,15,2695.0,15,13,68,85682567.0,9,29,21,9.870075502952051e+17,89,62611.0,10,8,97,153
155815338.0,37547.0,71,7012986.0,111,3196359.0,36,1203.0,75,57,64,101752073.0,58,7,111,9.870075573865052e+17,79,,78,74,7,130
123749010.0,13020.0,83,,45,2658205.0,40,3939.0,122,7,16,85682281.0,120,46,171,9.870075550594052e+17,77,1686699.0,72,105,141,29
150092855.0,22958.0,74,7005592.0,140,3521082.0,27,6131.0,91,57,0,85686657.0,120,38,137,9.870075643227052e+17,134,1376491.0,61,95,54,51
315126489.0,55423.0,94,,61,830708.0,11,16166.0,122,41,3,85683073.0,31,97,155,9.870075342876051e+17,158,38092.0,2,59,127,62
245435132.0,6612.0,62,7003460.0,110,2792411.0,5,2835.0,74,6,83,85681691.0,57,0,110,9.870075572059052e+17,133,1407192.0,52,105,129,5
145422128.0,24156.0,82,1001031.0,160,1851715.0,21,5037.0,104,57,0,85672753.0,80,0,151,9.870075503057052e+17,147,3793581.0,135,105,83,16
125405737.0,24897.0,47,1000116.0,83,1643084.0,18,2990.0,57,57,62,85632203.0,120,44,85,9.870075525048051e+17,63,304751.0,42,86,110,80
143615766.0,5203.0,71,7006809.0,105,2751772.0,29,7841.0,70,57,0,101751833.0,55,20,103,9.870075595206052e+17,101,444400.0,79,105,105,133
233899514.0,,71,,59,2798554.0,5,12525.0,43,57,0,85801129.0,120,0,58,,50,60144.0,154,105,90,6
146619265.0,6635.0,41,7077175.0,128,3247445.0,15,3366.0,85,29,37,1125328627.0,120,68,127,9.870075573992051e+17,118,62373.0,58,19,75,22
147391977.0,11995.0,71,,50,8334955.0,34,9703.0,38,57,0,101752019.0,26,0,45,9.870075670592051e+17,35,3277038.0,76,77,118,170
155870729.0,30.0,71,7003321.0,175,2761369.0,3,1385.0,114,2,72,85681667.0,90,0,172,9.870075548061052e+17,168,109166.0,74,25,146,143
234706549.0,,71,,155,3042047.0,24,15829.0,122,57,0,1125783899.0,118,80,146,,73,1155950.0,126,105,138,121
142521983.0,36071.0,71,,31,3469058.0,7,90.0,25,57,0,101964875.0,15,0,31,9.870075643440051e+17,25,421151.0,99,105,11,33
312798116.0,,27,7145469.0,149,2886241.0,15,,97,25,39,,120,42,47,9.870075526067052e+17,122,72022.0,4,16,51,21
128479115.0,246.0,71,,30,2945354.0,15,3408.0,24,18,18,101748813.0,107,6,30,9.870075548248051e+17,24,62470.0,16,0,69,8
159473236.0,14053.0,50,,28,2721357.0,39,17000.0,122,63,5,85688383.0,14,0,28,9.870075644218052e+17,153,54413.0,160,105,9,160
145416817.0,35698.0,76,1001822.0,2,3665474.0,7,,3,57,0,85681873.0,0,47,3,9.870075573420051e+17,2,326266.0,5,105,10,32
145400098.0,4075.0,71,1000394.0,35,683506.0,34,1442.0,29,57,78,1125857071.0,18,0,34,9.870075548069052e+17,112,377733.0,21,76,36,126
125452751.0,,79,,60,3229999.0,6,,122,57,0,,119,0,60,9.870074698895052e+17,51,2528144.0,150,105,18,45
159501552.0,,38,,147,3220941.0,15,,96,23,21,,120,69,73,9.870075597984051e+17,138,286618.0,157,4,42,25
152442262.0,,18,1000841.0,56,3463504.0,7,,122,57,0,85681911.0,29,0,59,9.870075525051052e+17,43,421151.0,99,105,11,4
128544491.0,841.0,21,7006278.0,82,719819.0,17,3056.0,56,44,47,85633237.0,46,23,84,9.870075618085052e+17,47,21335.0,92,37,43,77
139492016.0,7068.0,102,7018934.0,48,3333218.0,43,4119.0,122,69,29,,96,0,43,9.870075642006052e+17,33,51781.0,82,105,26,141
147693495.0,32736.0,1,7001831.0,161,2061327.0,2,2924.0,105,57,0,85681519.0,81,30,152,9.870075502256051e+17,148,2316596.0,87,105,56,109
312798116.0,,27,7145469.0,149,2886241.0,15,,97,25,39,,120,42,47,9.870075526067052e+17,122,72022.0,4,16,51,21
158824135.0,,7,,9,2759793.0,29,,122,57,0,,120,88,75,,99,47811.0,160,61,128,87
316878015.0,6639.0,71,1005101.0,119,2870912.0,15,43214.0,122,57,0,420784293.0,120,98,119,,21,16347.0,123,1,59,46
158263965.0,22155.0,77,7004643.0,141,4566966.0,44,3761.0,92,57,11,85633729.0,73,0,138,9.870075643547052e+17,135,4422604.0,84,97,63,104
261909586.0,,23,1001989.0,14,2177478.0,2,2692.0,122,57,0,85681493.0,95,51,16,9.870075620655052e+17,13,2354197.0,133,105,25,177
124562170.0,32644.0,97,,150,6418542.0,9,16054.0,122,36,6,85682575.0,120,3,141,,154,1319978.0,1,105,111,98
146499420.0,6866.0,22,7006477.0,12,3865483.0,0,2964.0,9,57,60,85632505.0,5,28,13,9.870075643487052e+17,0,286393.0,7,102,28,158
149845755.0,,64,,138,6355233.0,38,,122,38,0,,120,0,181,9.870075573566052e+17,32,,114,105,111,179
148933771.0,10483.0,43,7003743.0,41,2661739.0,40,2687.0,122,8,24,85682353.0,99,0,11,9.870075620083052e+17,10,1686649.0,6,69,131,38
158415129.0,,2,,120,3204853.0,36,11187.0,122,57,0,85677465.0,120,77,120,9.870075677329052e+17,124,1675824.0,160,74,62,163
234706549.0,,71,,155,3042047.0,24,15829.0,122,57,0,1125783899.0,118,80,146,,73,1155950.0,126,105,138,121
312798116.0,,27,7145469.0,149,2886241.0,15,,97,25,39,,120,42,47,9.870075526067052e+17,122,72022.0,4,16,51,21
124562170.0,32644.0,97,,150,6418542.0,9,16054.0,122,36,6,85682575.0,120,3,141,,154,1319978.0,1,105,111,98
245435132.0,6612.0,62,7003460.0,110,2792411.0,5,2835.0,74,6,83,85681691.0,57,0,110,9.870075572059052e+17,133,1407192.0,52,105,129,5
122530980.0,61.0,71,7209904.0,24,2950159.0,15,289.0,20,16,54,85682499.0,12,18,26,9.870075595303052e+17,90,62422.0,13,1,35,11
144231507.0,6861.0,92,7013154.0,129,6093943.0,8,2881.0,86,57,0,85682057.0,69,0,128,9.870075595300051e+17,127,68841.0,110,90,52,100
157037914.0,99.0,71,7004446.0,51,2886242.0,15,402.0,39,27,40,101752771.0,108,39,46,9.870075477933052e+17,93,62578.0,49,18,72,40
189116956.0,209.0,17,7000084.0,72,2921044.0,15,2979.0,50,12,9,85633111.0,38,0,71,9.870075597787052e+17,57,51477.0,26,105,41,72
316429178.0,11296.0,71,7007227.0,118,3527646.0,27,1256.0,80,57,0,857683023.0,64,0,118,9.870075503394052e+17,111,1376330.0,56,96,47,91
131355070.0,,104,7014201.0,124,4143835.0,44,18502.0,83,57,0,102083891.0,66,61,124,9.870075502912051e+17,113,1245077.0,160,105,111,164
1.3831706718136167e+21,5532.0,71,1005309.0,131,2855597.0,15,43199.0,122,57,0,420784259.0,120,93,130,,22,164723.0,131,1,60,47
141931875.0,102543.0,86,,166,2673723.0,39,,122,57,0,,120,67,160,9.870075551002052e+17,152,398021.0,160,105,126,75
3.5231603104550586e+21,275.0,71,7007279.0,68,7285902.0,40,1534.0,47,57,0,101748445.0,35,0,67,9.870075503044051e+17,150,1685488.0,35,67,135,74
158824135.0,,7,,9,2759793.0,29,,122,57,0,,120,88,75,,99,47811.0,160,61,128,87
142521983.0,36071.0,71,,31,3469058.0,7,90.0,25,57,0,101964875.0,15,0,31,9.870075643440051e+17,25,421151.0,99,105,11,33
159473236.0,14053.0,50,,28,2721357.0,39,17000.0,122,63,5,85688383.0,14,0,28,9.870075644218052e+17,153,54413.0,160,105,9,160
148842731.0,236.0,98,1000062.0,15,2782113.0,3,3025.0,11,0,4,85632785.0,6,19,17,9.870075596513052e+17,45,16239.0,59,24,30,151
124913894.0,6926.0,84,7003755.0,43,2658821.0,40,2906.0,122,9,17,85682341.0,101,0,40,9.870075572033052e+17,75,1687006.0,65,70,61,41
316878015.0,6639.0,71,1005101.0,119,2870912.0,15,43214.0,122,57,0,420784293.0,120,98,119,,21,16347.0,123,1,59,46
132441531.0,64.0,14,1000111.0,47,1814991.0,31,2977.0,36,57,58,85632695.0,25,0,132,9.870075503485052e+17,29,270056.0,23,78,109,135
238797102.0,,93,,172,2960030.0,26,12840.0,122,57,0,1125811873.0,120,0,167,,103,1353102.0,155,105,65,123
189116956.0,209.0,17,7000084.0,72,2921044.0,15,2979.0,50,12,9,85633111.0,38,0,71,9.870075597787052e+17,57,51477.0,26,105,41,72
132819562.0,56081.0,71,,84,2775259.0,3,3681.0,122,57,0,85898685.0,120,81,86,9.870075332956051e+17,160,5264583.0,132,105,144,93
151257487.0,87883.0,72,7004548.0,13,3577279.0,22,,10,57,49,85632295.0,114,0,15,9.870075643561052e+17,12,1231749.0,97,98,29,156
141897490.0,6659.0,31,,93,3247453.0,15,2391.0,65,28,38,1125380585.0,120,55,54,9.870075668666052e+17,117,62452.0,28,17,73,17
139492016.0,7068.0,102,7018934.0,48,3333218.0,43,4119.0,122,69,29,,96,0,43,9.870075642006052e+17,33,51781.0,82,105,26,141
1.3311454246627867e+21,11825.0,71,7593303.0,37,3435910.0,0,33.0,31,57,0,421174285.0,20,0,36,9.870075477993052e+17,34,1224652.0,20,103,87,34
143085917.0,84.0,71,,66,6558814.0,15,11219.0,122,57,0,101788871.0,116,0,65,9.870075597388051e+17,54,939334.0,34,3,134,50
154758959.0,2180.0,87,7003692.0,19,2953481.0,15,2695.0,15,13,68,85682567.0,9,29,21,9.870075502952051e+17,89,62611.0,10,8,97,153
159473236.0,14053.0,50,,28,2721357.0,39,17000.0,122,63,5,85688383.0,14,0,28,9.870075644218052e+17,153,54413.0,160,105,9,160
158263965.0,22155.0,77,7004643.0,141,4566966.0,44,3761.0,92,57,11,85633729.0,73,0,138,9.870075643547052e+17,135,4422604.0,84,97,63,104
122530980.0,61.0,71,7209904.0,24,2950159.0,15,289.0,20,16,54,85682499.0,12,18,26,9.870075595303052e+17,90,62422.0,13,1,35,11
134398983.0,78951.0,63,7003514.0,114,2960313.0,26,3012.0,76,52,84,85633275.0,60,59,114,9.870075503052051e+17,49,2171347.0,53,66,99,89
146210387.0,65558.0,15,7002448.0,127,2641364.0,43,4939.0,84,70,74,,68,25,126,9.870075618022052e+17,123,156393.0,83,105,22,99
189116956.0,209.0,17,7000084.0,72,2921044.0,15,2979.0,50,12,9,85633111.0,38,0,71,9.870075597787052e+17,57,51477.0,26,105,41,72
157206695.0,,24,,126,,45,,122,57,0,,120,75,104,9.870075601197052e+17,159,3321735.0,160,104,37,144
144231507.0,6861.0,92,7013154.0,129,6093943.0,8,2881.0,86,57,0,85682057.0,69,0,128,9.870075595300051e+17,127,68841.0,110,90,52,100
261909586.0,,23,1001989.0,14,2177478.0,2,2692.0,122,57,0,85681493.0,95,51,16,9.870075620655052e+17,13,2354197.0,133,105,25,177
237710820.0,4017.0,75,7006541.0,104,458258.0,23,3008.0,69,53,12,85633279.0,54,52,102,9.870075643129052e+17,48,72594.0,80,58,46,88
148855657.0,202.0,71,7003673.0,76,2911298.0,15,308.0,53,20,70,85682505.0,42,0,78,9.870075505228051e+17,92,62782.0,41,14,71,79
124371179.0,56414.0,71,7026576.0,112,3333138.0,43,9424.0,122,57,0,,98,0,112,9.870075529776051e+17,30,51827.0,149,105,64,169
145416817.0,35698.0,76,1001822.0,2,3665474.0,7,,3,57,0,85681873.0,0,47,3,9.870075573420051e+17,2,326266.0,5,105,10,32
1.3311454246627867e+21,11825.0,71,7593303.0,37,3435910.0,0,33.0,31,57,0,421174285.0,20,0,36,9.870075477993052e+17,34,1224652.0,20,103,87,34
148842731.0,236.0,98,1000062.0,15,2782113.0,3,3025.0,11,0,4,85632785.0,6,19,17,9.870075596513052e+17,45,16239.0,59,24,30,151
132534490.0,38912.0,33,,79,720002.0,17,12239.0,55,46,0,85684909.0,44,0,81,9.870075505782052e+17,60,22273.0,119,39,19,129
1.3311454246627867e+21,11825.0,71,7593303.0,37,3435910.0,0,33.0,31,57,0,421174285.0,20,0,36,9.870075477993052e+17,34,1224652.0,20,103,87,34
144231507.0,6861.0,92,7013154.0,129,6093943.0,8,2881.0,86,57,0,85682057.0,69,0,128,9.870075595300051e+17,127,68841.0,110,90,52,100
146572408.0,6464.0,34,7003023.0,38,2781194.0,3,2713.0,32,1,44,85681651.0,21,32,37,9.870075525180051e+17,28,76909.0,22,26,13,171
146592782.0,40240.0,71,,58,2780188.0,3,1338.0,42,57,0,101833093.0,30,0,57,9.870075551840051e+17,115,79747.0,30,27,143,53
171912833.0,67739.0,71,,183,758470.0,32,50120.0,120,57,0,85898119.0,120,0,180,,128,,160,105,111,102
165164043.0,36279.0,52,1000340.0,39,3055744.0,17,12232.0,33,47,0,85684859.0,22,22,38,9.870075618086052e+17,59,22260.0,128,39,8,82
249387063.0,,11,1001055.0,16,325163.0,41,,12,67,26,85679387.0,120,0,18,,14,186433.0,144,83,111,92
3.321449290798544e+20,6545.0,26,7018237.0,34,2800867.0,5,3657.0,28,5,2,85681713.0,17,0,33,9.870075333826052e+17,26,54094.0,100,65,2,65
149121152.0,,55,,121,3239105.0,36,,122,57,0,,120,2,121,9.870074802865052e+17,78,1675593.0,160,74,45,175
140713831.0,1660.0,81,1001032.0,171,1850144.0,21,3168.0,112,57,0,85672817.0,87,37,166,9.870075596350052e+17,87,1543125.0,91,105,85,117
128633137.0,2560.0,53,7003688.0,157,2838632.0,15,2912.0,101,32,71,85682517.0,78,83,148,9.870073093469052e+17,94,51529.0,66,11,76,111
132460416.0,7742.0,40,7003613.0,75,2755249.0,29,2791.0,52,55,50,85687059.0,41,12,77,9.870075526486052e+17,58,47826.0,39,60,100,138
158415129.0,,2,,120,3204853.0,36,11187.0,122,57,0,85677465.0,120,77,120,9.870075677329052e+17,124,1675824.0,160,74,62,163
131280745.0,508.0,71,7001371.0,90,281184.0,19,45421.0,63,57,0,421168681.0,51,0,92,9.870075621696051e+17,115,1381350.0,46,85,111,84
132819562.0,56081.0,71,,84,2775259.0,3,3681.0,122,57,0,85898685.0,120,81,86,9.870075332956051e+17,160,5264583.0,132,105,144,93
237298336.0,2019.0,71,7007557.0,25,7285212.0,40,1499.0,21,57,0,101748453.0,13,0,27,9.870075310769052e+17,72,1682378.0,14,68,132,137
126674179.0,55449.0,71,,53,460413.0,23,,40,57,0,85685795.0,28,56,51,9.870075548278052e+17,83,1788369.0,137,58,39,24
144231507.0,6861.0,92,7013154.0,129,6093943.0,8,2881.0,86,57,0,85682057.0,69,0,128,9.870075595300051e+17,127,68841.0,110,90,52,100
146210387.0,65558.0,15,7002448.0,127,2641364.0,43,4939.0,84,70,74,,68,25,126,9.870075618022052e+17,123,156393.0,83,105,22,99
134647526.0,54840.0,71,1015395.0,67,5959974.0,8,8957.0,122,57,0,101738041.0,34,0,66,9.870075595079052e+17,55,5356213.0,122,92,40,173
150176460.0,,71,,180,296954.0,41,49585.0,122,57,0,890462279.0,120,0,177,9.870075672597052e+17,115,1812356.0,160,105,111,119
125421472.0,4102.0,71,7007652.0,92,3094802.0,32,1400.0,64,59,7,101752117.0,52,33,95,9.870075525153052e+17,129,2768922.0,77,36,112,86
146499420.0,6866.0,22,7006477.0,12,3865483.0,0,2964.0,9,57,60,85632505.0,5,28,13,9.870075643487052e+17,0,286393.0,7,102,28,158
127030001.0,,42,7030547.0,54,5860541.0,44,43995.0,41,57,0,,120,79,52,9.870074943549052e+17,105,2605269.0,160,101,111,161
148933771.0,10483.0,43,7003743.0,41,2661739.0,40,2687.0,122,8,24,85682353.0,99,0,11,9.870075620083052e+17,10,1686649.0,6,69,131,38
169605151.0,17439.0,64,7002795.0,52,3117732.0,38,2506.0,122,37,1,85682783.0,97,0,48,9.870072649724051e+17,97,349055.0,138,48,88,157
160050945.0,4733.0,71,7006254.0,115,2960316.0,26,1232.0,77,57,77,101751765.0,61,90,115,9.870075573822052e+17,95,407489.0,54,105,6,145
159635910.0,6188.0,105,,113,3337492.0,32,5839.0,122,60,8,85687301.0,59,89,113,9.870074893166052e+17,44,224457.0,151,35,113,42
138220682.0,23674.0,49,7002223.0,159,1835848.0,37,3175.0,103,57,0,85673185.0,79,27,150,9.870075642311052e+17,145,2297418.0,117,80,107,155
248139919.0,14379.0,71,7014561.0,168,5140405.0,44,1961.0,109,57,0,85977785.0,84,26,162,9.870075617934052e+17,126,174916.0,120,105,111,115
134870569.0,,78,7325205.0,139,2511173.0,38,,122,40,0,,104,53,136,9.870075642086052e+17,142,349014.0,160,89,116,3
248345511.0,,71,,99,8593860.0,15,17056.0,122,57,0,,120,0,99,,39,,159,105,111,179
142472483.0,4234.0,71,7029437.0,57,,14,,122,17,0,,115,31,56,9.870075526319052e+17,125,,105,2,34,60
132460416.0,7742.0,40,7003613.0,75,2755249.0,29,2791.0,52,55,50,85687059.0,41,12,77,9.870075526486052e+17,58,47826.0,39,60,100,138
302145294.0,6730.0,36,7024115.0,135,3337496.0,32,8487.0,90,61,23,85687267.0,72,65,133,9.870075505421052e+17,132,130975.0,152,33,115,168
146572408.0,6464.0,34,7003023.0,38,2781194.0,3,2713.0,32,1,44,85681651.0,21,32,37,9.870075525180051e+17,28,76909.0,22,26,13,171
146499420.0,6866.0,22,7006477.0,12,3865483.0,0,2964.0,9,57,60,85632505.0,5,28,13,9.870075643487052e+17,0,286393.0,7,102,28,158
146565993.0,12947.0,57,7009084.0,1,3183560.0,20,2680.0,2,49,13,,105,0,2,9.870075549513052e+17,1,53937.0,3,47,119,159
296459047.0,70968.0,71,,74,2648404.0,43,4151.0,122,57,0,101750437.0,40,0,74,9.870075643471052e+17,115,,104,105,17,152
140702847.0,,12,,17,2759543.0,29,15073.0,13,57,0,101837651.0,7,10,19,,98,158708.0,125,105,31,178
7.314464764173114e+19,36348.0,35,7003135.0,137,3176513.0,20,2420.0,122,50,42,85685473.0,120,0,135,9.870075644412051e+17,53,41223.0,146,45,117,94
7.162060333551401e+18,,71,,81,700708.0,42,,122,57,0,,120,0,83,,80,1754513.0,160,105,15,150
133694435.0,5806.0,96,7003515.0,107,3042058.0,24,2782.0,71,51,53,85633267.0,110,54,106,9.870075641939052e+17,84,1155955.0,51,30,123,90
150675140.0,512.0,71,7007868.0,33,2800866.0,5,67.0,27,57,61,101913231.0,16,13,42,9.870075526328051e+17,27,58274.0,18,65,102,66
142472483.0,4234.0,71,7029437.0,57,,14,,122,17,0,,115,31,56,9.870075526319052e+17,125,,105,2,34,60
316431278.0,,71,1006024.0,49,4020095.0,12,,37,57,73,85632689.0,120,0,44,9.870075442800051e+17,86,9823701.0,160,105,111,35
251380480.0,198.0,71,7000874.0,153,3169070.0,20,934.0,0,57,59,101752607.0,77,14,144,9.870075548093052e+17,88,41485.0,63,46,120,107
158110821.0,,71,,165,3344078.0,6,,122,57,0,,120,87,158,,23,2528243.0,160,105,57,73
142472483.0,4234.0,71,7029437.0,57,,14,,122,17,0,,115,31,56,9.870075526319052e+17,125,,105,2,34,60
