Viaf_Id,Gnd_Id,Official_Website,Freebase_Id,Library_Of_Congress_Authority_Id,Latitude,Longitude,Commons_Category,World_Cat_Identities_Id_Superseded,Id_Ref_Id,Main_Category,National_Library_Of_Israel_J9u_Id,Nl_Cr_Aut_Id,Quora_Topic_Id
316601262.0,77,132,456,928,50.6,36.6,128,485,498,120,9.870075669183052e+17,530,91
131280745.0,157,918,658,710,31.7788888889,35.2255555556,547,0,11,515,9.870075621696051e+17,253,386
4.881458579250231e+20,237,517,810,0,50.8058333333,-1.0872222222,961,679,541,900,,577,676
242767187.0,1106,269,843,81,43.166974,-2.6321025,356,670,541,332,9.870075619508051e+17,0,606
238402846.0,521,0,1147,246,18.5425,-72.3386111111,957,120,541,896,9.870075643412051e+17,6,672
132560769.0,768,396,1131,1246,52.6653,-8.6238,670,0,184,633,9.870075551003052e+17,156,480
141960097.0,925,547,79,1009,52.37,-1.26,1034,527,541,969,9.870075645954052e+17,0,740
150083605.0,883,502,1143,202,5.8666666667000005,-55.1666666667,913,94,110,855,9.870075617935052e+17,0,643
151302383.0,848,0,75,872,53.5447222222,-2.1183333333,881,0,541,824,9.870075598391052e+17,690,606
312796306.0,90,744,103,369,46.498113,11.35478,166,187,541,157,9.870075573582052e+17,234,117
312788881.0,403,715,488,68,50.7255555556,-3.5269444444,387,0,541,361,9.870075572700051e+17,511,606
134909633.0,918,1058,475,922,50.7477777778,25.3244444444,697,482,418,657,9.870075644388051e+17,344,499
144359263.0,1113,262,1372,0,46.3736111111,-102.325,795,567,541,1293,9.870075603638052e+17,0,606
123801175.0,1077,175,1113,934,14.0166666667,-60.9833333333,243,490,541,228,9.870075530731052e+17,0,172
245825304.0,938,571,387,7,32.5,74.5333333333,1097,0,541,1032,9.870074656246052e+17,0,787
157734749.0,545,65,876,231,38.5752777778,-121.4861111111,1038,0,348,973,9.870075642340051e+17,264,744
134877184.0,694,985,249,0,-40.354911,175.609511,911,0,541,853,9.870075668595052e+17,665,641
136713095.0,599,404,1345,147,42.6394444444,-71.3147222222,686,65,350,646,9.870075547981052e+17,683,489
125258797.0,329,94,1007,1224,58.52099,31.27579,1269,0,123,1191,9.870075802246052e+17,175,606
125326066.0,4,0,738,1062,18.2208333333,-63.0516666667,1201,0,541,1128,9.870075578574052e+17,0,606
127912774.0,766,983,716,1022,48.7833333333,2.2636111111,654,532,23,618,9.870075623284051e+17,0,468
146514002.0,245,757,831,410,64.1475,-21.935,1005,0,161,942,9.870075643252051e+17,191,715
127589542.0,573,513,63,1232,42.4413888889,19.2627777778,940,618,486,880,9.870075331975052e+17,328,661
317273288.0,255,760,1035,111,37.7775,-122.4163888889,1057,0,293,990,9.870075548133052e+17,196,754
138316241.0,383,173,365,515,33.5991666667,-7.62,239,272,492,225,9.870075596200051e+17,341,170
167883508.0,1113,69,973,31,50.7428127902,33.4879081212,1024,0,541,960,9.870075903393052e+17,0,606
151391324.0,269,768,839,117,59.3294444444,18.0686111111,1146,0,51,1074,9.870075548066052e+17,206,819
128038505.0,1113,0,921,12,18.1666666667,-76.45,948,0,541,888,9.870074801045052e+17,0,606
136066144.0,1113,9,308,806,52.3353,-2.0579,195,0,541,186,9.870075552783052e+17,0,142
145427148.0,173,373,681,670,54.7166666667,20.5,564,0,139,531,9.870075505251052e+17,293,399
129055500.0,102,843,25,955,52.6255555556,10.0825,246,498,541,231,9.870075668937052e+17,589,174
241199070.0,908,0,706,0,15.15,76.9333333333,131,0,541,123,,0,67
124355341.0,333,529,1149,449,34.0252777778,-6.8361111111,982,0,81,920,9.870075501981052e+17,440,694
141890377.0,379,66,342,415,25.45,81.85,967,0,310,906,9.870075642115052e+17,17,682
145459780.0,876,501,803,929,55.725,24.3638888889,912,0,541,854,9.870075669177052e+17,0,642
130210617.0,1113,564,510,813,8.5666666667,81.2333333333,1234,0,361,1158,9.870075575572051e+17,0,606
140909948.0,862,434,604,4,50.3505706797,14.4741934957,811,0,541,762,9.870074967801052e+17,173,606
157135113.0,1032,292,183,850,44.6655555556,-70.1469444444,393,0,541,366,9.870075552608051e+17,0,275
155864429.0,193,945,760,88,40.4169444444,-3.7033333333,709,34,12,667,9.870075502397052e+17,164,510
1.3311454246627867e+21,98,838,179,256,-34.5997222222,-58.3819444444,204,0,35,194,9.870075477993052e+17,238,147
124319193.0,570,867,627,113,45.6722194444,12.2422194444,1232,47,541,1156,9.870075548082052e+17,521,882
123160239.0,449,473,1362,552,51.4009,-1.3235,848,291,541,795,9.870075667324051e+17,652,597
139669263.0,1113,222,740,1108,52.6267111111,-2.1923694444,285,0,541,1293,9.870075674688051e+17,0,200
131376549.0,8,375,512,832,6.9,79.9163888889,1127,435,541,1057,9.870075645017052e+17,0,606
145404525.0,471,781,1265,278,43.211375,27.91108,1266,139,494,1188,9.870075477952051e+17,273,904
239459316.0,349,647,872,567,48.7086111111,44.5147222222,1284,302,145,1205,9.870075480290052e+17,387,917
159503411.0,900,671,914,980,6.8161111111,-5.2741666667,1344,0,536,1260,9.870075622160051e+17,0,951
154760598.0,207,57,1054,335,53.902246,27.561837,772,0,541,726,9.870075526183052e+17,285,545
155941418.0,377,109,386,517,46.0763888889,23.5727777778,23,274,487,23,9.870075596184051e+17,376,21
138386954.0,296,0,987,373,51.0633333333,-1.3086111111,1323,0,237,1240,9.870075573495052e+17,0,606
147907558.0,1113,91,7,1172,34.15,73.2166666667,3,0,541,3,9.870075355471052e+17,0,2
155939834.0,598,103,1001,498,31.95,35.9333333333,36,260,267,35,9.870075573450052e+17,101,29
125482894.0,70,690,136,376,33.3152777778,44.3661111111,86,0,131,83,9.870075572332051e+17,372,61
139702634.0,758,276,1220,1160,56.8355555556,60.6127777778,1349,598,222,1264,9.870075548307052e+17,302,955
143221940.0,27,563,602,1167,46.74,21.3777777778,1079,0,541,1014,9.870075378385052e+17,47,606
147684646.0,174,726,177,171,55.6761111111,12.5688888889,300,78,541,280,9.870075596504051e+17,148,211
159558576.0,673,316,897,1102,50.6833333333,17.3666666667,453,0,541,423,9.870075650548051e+17,584,606
238402846.0,521,0,1147,246,18.5425,-72.3386111111,957,120,541,896,9.870075643412051e+17,6,672
150419842.0,1113,0,448,1242,-24.8666666667,25.8166666667,989,0,541,1293,9.870074918638052e+17,0,700
146267734.0,347,1044,907,119,52.23,21.0111111111,1296,50,144,1216,9.870075548062052e+17,215,923
139185995.0,1028,0,1159,796,12.0444444444,-61.7416666667,1130,420,541,1060,9.870075528305052e+17,0,810
141834021.0,1113,470,1053,206,28.6138888889,77.2088888889,845,98,129,792,9.870075617909052e+17,353,594
236849349.0,1113,651,297,0,51.655278,-0.395833,1300,0,541,1220,,0,606
159590504.0,725,495,1144,1159,46.9552777778,7.4833333333,895,597,541,839,9.870075331427052e+17,0,606
152574779.0,138,307,774,1140,47.9180555556,13.7994444444,438,588,541,409,9.870075651282052e+17,574,606
125482894.0,70,690,136,376,33.3152777778,44.3661111111,86,0,131,83,9.870075572332051e+17,372,61
312738721.0,312,343,1103,354,53.7444444444,-0.3325,600,180,541,567,9.870075549428051e+17,0,430
145518386.0,1113,0,645,1068,54.255766,26.014276,493,0,541,461,9.870074637836051e+17,28,606
168228146.0,786,391,85,1083,52.2919444444,-1.5358333333,1032,562,470,619,9.870075673357052e+17,0,606
129224713.0,149,384,1034,189,23.1366666667,-82.3588888889,486,0,103,454,9.870075618039052e+17,251,457
154778161.0,823,1043,81,619,51.32,-2.207,1238,334,541,1162,9.870075618944051e+17,0,887
312793885.0,88,829,43,179,50.7338888889,7.0997222222,167,83,60,158,9.870075618237052e+17,235,118
145464061.0,1113,68,1082,944,33.38,74.3,985,0,541,1293,9.870075598217052e+17,0,606
155924709.0,1113,0,1386,163,43.36341648,-5.84229641,862,0,541,1293,,0,606
136663076.0,356,789,1354,128,42.28138889,-83.74833333,44,54,335,43,9.870075549559052e+17,339,36
155791622.0,498,235,732,199,43.3002777778,13.4533333333,704,0,541,663,9.870075617948051e+17,456,505
158393255.0,1048,0,304,1121,51.2167,-1.4667,41,581,541,40,9.870075648955052e+17,0,606
161102973.0,298,660,1029,353,51.8671,12.6484,1328,179,541,1244,9.870075549472051e+17,645,606
155953555.0,887,315,32,723,52.9180555556,-0.6380555556,446,385,541,417,9.870075644878052e+17,0,606
138414737.0,324,431,775,916,2.1888888889,102.2511111111,753,477,216,677,9.870075598322052e+17,22,606
145642722.0,19,0,823,25,19.7475,96.115,834,0,533,782,9.870075707106052e+17,0,584
158822968.0,233,979,796,200,48.8566666667,2.3522222222,915,530,21,857,9.870075617945052e+17,181,644
129237969.0,1113,680,647,28,42.5083333333,41.8666666667,1367,0,541,1281,,0,968
129123297.0,1079,663,107,1120,51.41,-0.84,1331,0,541,1247,9.870075626241052e+17,734,606
150085428.0,620,0,1189,288,2.0391666667,45.3419444444,778,147,301,732,9.870075503496051e+17,0,550
317285291.0,1113,0,352,1226,-25.0666666667,-130.1,13,0,541,13,,0,12
147802123.0,1113,332,282,974,51.0048,-0.0979,490,510,541,458,9.870075599430052e+17,0,345
150028026.0,170,727,521,584,50.45,30.5236111111,634,0,87,599,9.870074048844051e+17,152,454
143055000.0,548,560,1321,262,34.4258333333,-119.7141666667,1070,0,393,1005,9.870075480846052e+17,725,766
143210933.0,254,813,1056,1153,50.8116666667,10.2333333333,83,593,541,80,9.870075308110052e+17,677,60
9.146029515035821e+18,1113,741,958,0,53.2166666667,26.6666666667,857,0,187,816,,654,606
132525482.0,386,50,36,525,53.2,-2.8833333333,262,0,541,245,9.870075619103052e+17,731,606
150080200.0,483,254,680,101,3.1477777778,101.6952777778,625,0,208,591,9.870075526456051e+17,722,446
127299962.0,86,697,128,166,4.60971,-74.08175,164,636,344,155,9.870075596520051e+17,233,115
312739560.0,126,886,91,508,48.7405555556,9.3108333333,384,267,250,358,9.870075597854052e+17,418,606
123139768.0,250,1000,833,106,51.92,4.48,1029,43,541,965,9.870075549610052e+17,362,736
143091409.0,1113,273,315,810,55.6116666667,-4.4944444444,597,426,541,564,9.870075575660051e+17,0,426
1.2861454246654868e+21,623,585,71,1020,55.4638888889,-4.6277777778,78,531,541,76,9.870075598914052e+17,0,606
130101995.0,575,745,785,213,45.4247222222,-75.695,897,0,168,841,9.870075619942052e+17,708,633
125585484.0,1113,733,403,1066,47.9430555556,22.3166666667,810,0,541,761,9.870075624287052e+17,91,569
312739635.0,292,709,1326,114,38.895,-77.0366666667,1298,48,490,1218,9.870075548080051e+17,219,924
139521806.0,238,218,1299,39,41.1494722222,-8.6107777778,959,9,95,898,9.870075548323052e+17,340,675
2.381162481007438e+21,360,120,144,325,40.3666555556,49.8351833333,91,0,257,87,9.870075526273052e+17,402,66
125648804.0,1093,0,707,0,-1.6794444444,29.2336111111,440,0,541,411,9.870075310300051e+17,0,606
134885820.0,779,47,405,753,42.25,42.7,632,401,398,597,9.870075575735052e+17,634,452
312565158.0,330,130,83,248,39.90403,116.407526,123,678,143,115,9.870075478146052e+17,182,86
124768541.0,1113,808,125,1253,52.5787,-1.5462,69,630,541,67,9.870075404843052e+17,0,606
123801175.0,1077,175,1113,934,14.0166666667,-60.9833333333,243,490,541,228,9.870075530731052e+17,0,172
123196012.0,1100,1032,350,921,50.55003,-4.14424,1189,480,541,1116,9.870075599612051e+17,0,853
123194483.0,911,673,327,914,50.9452,-2.637,1351,476,541,1266,9.870075599818052e+17,0,956
131536426.0,365,0,677,0,-12.55,13.4166666667,136,0,541,127,,0,606
234400345.0,1101,107,761,0,32.9333333333,73.7333333333,550,659,541,518,,0,606
123913213.0,613,621,94,500,10.8269444444,78.6927777778,1212,0,541,1138,9.870075572254052e+17,0,867
316429469.0,144,460,563,580,14.6098611111,-90.52525,459,0,149,429,9.870075505442052e+17,503,321
148939114.0,304,630,348,726,50.0380555556,19.2213888889,903,386,541,846,9.870075666914052e+17,385,635
148987906.0,559,656,355,1002,51.2205555556,18.57,1319,0,541,1237,9.870075622021052e+17,436,937
237229520.0,147,328,1170,148,40.2645548714,-76.8833816767,484,66,510,452,9.870075547937052e+17,0,341
138579010.0,224,63,1093,667,46.47747,30.73262,878,4,409,822,9.870075505372051e+17,338,620
138386954.0,296,0,987,373,51.0633333333,-1.3086111111,1323,0,237,1240,9.870075573495052e+17,0,606
150028417.0,120,267,440,226,53.3497222222,-6.2602777778,350,0,200,327,9.870075642302052e+17,127,249
125481980.0,444,1073,913,358,40.1813888889,44.5144444444,1352,0,146,1267,9.870075550751052e+17,462,957
236902848.0,1113,53,460,0,49.1805555556,-0.8380555556,93,0,541,89,,0,606
237298336.0,81,823,1036,223,46.94798,7.44743,141,0,97,132,9.870075310769052e+17,111,100
235474946.0,236,751,654,822,28.2097222222,83.9852777778,941,0,541,881,9.870075598712051e+17,573,662
167473378.0,1113,0,741,952,-34.715,138.67,371,497,541,1293,9.870075646631052e+17,0,606
312739984.0,533,56,1015,342,48.1141666667,-1.6808333333,1003,174,26,940,9.870075525249052e+17,190,713
138043918.0,481,0,696,296,15.60308,32.52654,588,0,541,555,9.870075503439052e+17,505,418
150087804.0,429,875,143,347,47.53,21.6391666667,321,175,163,299,9.870075525193052e+17,244,225
2.381162481007438e+21,360,120,144,325,40.3666555556,49.8351833333,91,0,257,87,9.870075526273052e+17,402,66
1.9145424546186834e+19,1069,847,1002,1158,13.0825,80.275,258,596,541,241,9.870075307987052e+17,703,183
145400098.0,99,512,926,116,44.4133611111,26.0977777778,202,0,34,192,9.870075548069052e+17,118,145
150076018.0,122,713,487,184,55.9533333333,-3.1891666667,366,87,541,342,9.870075618138052e+17,129,259
123159626.0,943,370,1125,544,-1.9536111111,30.0605555556,595,287,281,562,9.870075668689052e+17,0,424
155939834.0,598,103,1001,498,31.95,35.9333333333,36,260,267,35,9.870075573450052e+17,101,29
134858343.0,432,278,250,1097,57.6463888889,-3.3152777778,370,570,541,346,9.870075625215052e+17,0,606
124951286.0,200,1059,1014,149,-37.8141666667,144.9630555556,754,0,326,710,9.870075596705052e+17,301,534
240480701.0,772,15,1322,660,38.4486111111,-122.7047222222,1073,0,520,1008,9.870075318175052e+17,0,768
132516299.0,595,329,194,368,53.9919444444,-1.5377777778,485,0,388,453,9.870075572405052e+17,432,342
125715126.0,161,0,265,190,30.0444444444,31.2358333333,220,90,289,209,9.870075618033052e+17,153,157
242157639.0,621,152,1048,0,45.5908333333,5.2791666667,173,0,541,164,,0,606
143113105.0,1087,0,855,940,30.3786111111,76.7725,33,0,541,32,9.870075574987052e+17,0,27
1.2814506720606663e+20,327,476,1142,197,35.1725,33.365,859,92,135,803,9.870075617967052e+17,700,604
147684646.0,174,726,177,171,55.6761111111,12.5688888889,300,78,541,280,9.870075596504051e+17,148,211
146600291.0,1113,0,1381,773,40.8731,-75.7364,551,0,541,1293,9.870075645134052e+17,0,389
239248487.0,1099,43,1201,0,48.0333333333,38.15,589,0,541,556,,0,606
150675140.0,96,836,516,105,50.8466666667,4.3516666667,198,42,1,257,9.870075526328051e+17,115,606
123164627.0,267,1020,592,635,47.9972222222,11.3405555556,1141,343,541,1068,9.870075645440051e+17,498,606
123146409.0,1113,644,224,346,-33.0245,-71.5518,1281,0,189,1202,9.870075526128051e+17,0,914
312739660.0,530,992,127,412,-0.22,-78.5125,981,0,25,919,9.870075643193052e+17,320,692
312793885.0,88,829,43,179,50.7338888889,7.0997222222,167,83,60,158,9.870075618237052e+17,235,118
149552590.0,7,137,1104,122,60.3925,5.3233333333,139,51,376,130,9.870075548110052e+17,347,98
150106380.0,822,533,989,639,31.8969444444,35.2016666667,988,0,261,926,9.870075548361052e+17,491,699
128971390.0,405,806,1312,38,50.2891666667,2.78,60,0,38,59,9.870075548346052e+17,421,46
125481980.0,444,1073,913,358,40.1813888889,44.5144444444,1352,0,146,1267,9.870075550751052e+17,462,957
145395772.0,489,220,1138,84,-25.9152777778,32.5763888889,732,31,165,690,9.870075478555052e+17,0,523
140091243.0,53,688,122,681,23.0219444444,72.5797222222,19,0,296,19,9.870075528681052e+17,369,18
152967381.0,1113,0,158,939,-32.7316666667,151.5511111,717,494,541,674,9.870075575108051e+17,0,514
123146146.0,473,1079,1099,333,45.8130555556,15.9772222222,1354,0,246,1269,9.870075526207052e+17,274,959
123170994.0,1044,11,974,730,54.5333333333,52.7833333333,205,0,541,195,9.870075505609052e+17,21,606
149090811.0,1113,172,495,1178,53.9469,-8.09,237,0,541,224,9.870075402187052e+17,0,168
138497346.0,663,355,616,0,25.44862,78.56962,549,0,541,517,9.870075651723052e+17,0,388
139575052.0,525,527,358,777,49.78345,22.78424,973,0,541,911,9.870075668165052e+17,281,606
140751330.0,441,0,474,862,12.0,8.5166666667,567,0,241,534,9.870075575255052e+17,0,402
136057444.0,697,879,1208,728,24.4511111111,54.3969444444,9,0,275,9,9.870075666919052e+17,582,8
138361700.0,742,423,1260,192,41.5333333333,2.45,741,0,105,700,9.870075618023052e+17,509,529
172972583.0,1113,627,977,1135,24.5833333333,73.6833333333,1249,0,496,1173,9.870075674173052e+17,70,894
129016322.0,396,22,690,675,30.318,78.029,324,0,541,302,9.870075505811052e+17,526,229
134896385.0,1063,580,886,846,50.1814157621,12.6401814744,1114,442,541,1046,9.870075527914052e+17,202,606
137151261.0,364,695,176,260,54.5963888889,-5.93,126,642,541,117,9.870075480865052e+17,107,89
154769649.0,951,0,900,482,29.37,78.13,862,0,541,139,9.870075549170052e+17,0,606
169161160.0,416,817,148,652,43.4925,-1.4763888889,116,0,541,108,9.870075668505052e+17,605,83
133623415.0,484,641,1311,555,46.1594444444,-1.1513888889,642,294,45,607,9.870075667241052e+17,519,460
139196551.0,63,805,1102,131,51.9833333333,5.9166666667,58,0,372,57,9.870075549534052e+17,290,44
133792362.0,1113,0,1246,1069,16.8913527778,-24.9879833333,769,0,541,723,9.870075672239052e+17,0,606
160654448.0,442,360,692,311,24.86,67.01,572,155,175,539,9.870075503231052e+17,528,407
264239222.0,659,917,1168,217,38.5766666667,-92.1736111111,546,108,541,514,9.870075643526052e+17,685,385
312739635.0,292,709,1326,114,38.895,-77.0366666667,1298,48,490,1218,9.870075548080051e+17,219,924
141900024.0,891,938,299,593,51.978,-0.23,659,0,541,622,9.870075527716051e+17,0,472
131317084.0,889,170,1383,62,40.2025,-77.195,234,0,541,221,9.870075573751052e+17,0,167
268236629.0,182,16,1037,465,49.8425,24.0322222222,699,0,201,659,9.870075548303052e+17,161,501
155929774.0,700,390,51,344,28.1272222222,-15.4313888889,651,0,196,615,9.870075526142052e+17,0,466
136081793.0,616,878,129,917,25.2697222222,55.3094444444,348,0,220,325,9.870075598350052e+17,399,248
152605553.0,1113,633,1066,1174,61.4730555556,-6.8097222222,1286,0,541,1207,9.870075333653052e+17,0,606
1.3314464863003428e+20,168,362,694,615,27.71,85.32,577,332,90,544,9.870075573108051e+17,154,411
236561820.0,995,642,630,0,43.3216666667,-0.7594444444,833,0,456,781,,0,606
136183740.0,17,863,482,1147,52.3539,-7.7116,280,0,541,263,9.870075677254052e+17,0,197
135444014.0,581,308,1052,252,-33.4375,-70.65,1074,125,441,1010,9.870075478104051e+17,371,769
246095857.0,320,937,1011,93,53.2,5.7833333333,657,37,541,1293,9.870075525391052e+17,506,471
140188937.0,808,613,357,666,51.5313888889,20.0088888889,1222,0,472,1147,9.870075318006052e+17,597,873
129037147.0,791,37,523,0,30.92,77.12,1115,454,541,1047,,27,801
135444014.0,581,308,1052,252,-33.4375,-70.65,1074,125,441,1010,9.870075478104051e+17,371,769
140704500.0,380,92,1057,124,-35.2930555556,149.1269444444,226,52,541,214,9.870075549586052e+17,465,161
159494423.0,973,492,344,947,43.5,18.7833333333,406,0,541,378,9.870075623843052e+17,546,284
153546881.0,183,957,1262,214,-12.06,-77.0375,669,105,260,632,9.870075643563052e+17,112,479
155400462.0,1113,258,444,501,42.2417,-71.1667,323,0,315,301,9.870075573418052e+17,550,228
144259793.0,882,595,1126,704,6.8058333333,-58.1508333333,426,0,539,397,9.870075597700051e+17,0,302
137173440.0,340,901,1160,40,25.0375,121.5625,1178,0,356,1105,9.870072688664051e+17,130,843
143092063.0,414,0,175,815,53.5675,-0.08,452,0,471,422,9.870075575533052e+17,738,317
156061615.0,964,0,1079,1133,29.62,79.67,31,0,541,30,9.870075425950052e+17,0,26
8.456155769103126e+21,287,247,875,108,45.4397222222,12.3319444444,1270,0,71,1192,9.870075548158052e+17,108,906
132896315.0,941,0,415,1219,52.45,16.1833333333,700,0,541,660,9.870075770412051e+17,0,606
150028417.0,120,267,440,226,53.3497222222,-6.2602777778,350,0,200,327,9.870075642302052e+17,127,249
141372447.0,1113,0,576,855,-34.7166666667,-58.2666666667,979,444,541,917,9.870075552483052e+17,0,690
153629960.0,945,274,247,811,-33.0175,27.9047222222,365,0,541,341,9.870075574434052e+17,0,258
123143268.0,72,123,1108,224,13.75,100.5166666667,97,0,197,93,9.870075642323052e+17,318,69
124322655.0,552,761,1269,241,53.3808333333,-1.4702777778,1092,116,170,1027,9.870075643403052e+17,380,782
140759783.0,765,0,114,918,32.028951,44.339621,819,0,389,769,9.870075599725052e+17,0,573
150076018.0,122,713,487,184,55.9533333333,-3.1891666667,366,87,541,342,9.870075618138052e+17,129,259
243232124.0,1113,0,908,0,31.2680555556,72.3180555556,548,671,541,516,,0,387
143076051.0,572,999,1319,633,33.9822222222,-117.3725,1014,341,518,950,9.870075645795052e+17,0,725
123159626.0,943,370,1125,544,-1.9536111111,30.0605555556,595,287,281,562,9.870075668689052e+17,0,424
139656147.0,422,160,815,1070,49.0647222222,25.3872222222,201,0,475,191,9.870075673687052e+17,404,606
155937246.0,476,924,1124,448,0.3136111111,32.5811111111,565,233,286,532,9.870075501983052e+17,49,400
123871683.0,519,515,1146,763,-9.4788888889,147.1494444444,953,406,280,892,9.870075574563052e+17,0,670
143036139.0,376,0,126,63,52.246667,0.7125,211,22,541,201,9.870075573748051e+17,593,152
154738031.0,828,402,295,0,52.7705,-1.2046,684,13,333,644,9.870075570431052e+17,718,606
131451292.0,1113,39,903,1073,6.9847222222,81.0563888889,85,0,541,82,9.870075602707052e+17,0,606
127855871.0,1113,1007,834,711,47.2538888889,16.9352777778,1173,377,541,1100,9.870075620287052e+17,42,606
144268973.0,265,0,326,791,52.7858,-0.1529,1123,0,541,1053,9.870075504231052e+17,0,606
125769299.0,1019,285,1385,320,42.1295611111,-80.0852138889,378,162,541,353,9.870075526288051e+17,0,263
134850266.0,58,800,1245,90,39.93576,32.83869,43,35,142,42,9.870075525420051e+17,280,35
267768020.0,10,930,242,541,48.7166666667,21.25,618,285,541,585,9.870075641963052e+17,150,444
1.3314464863003428e+20,168,362,694,615,27.71,85.32,577,332,90,544,9.870075573108051e+17,154,411
167702736.0,1113,0,1249,1110,51.5575,0.0858333333,525,0,541,492,9.870075674616051e+17,0,606
312793147.0,246,758,827,103,56.9475,24.1069444444,1011,0,541,946,9.870075526348051e+17,192,721
148910105.0,701,417,1137,193,12.1543722222,-86.2737666667,723,91,282,682,9.870075618015052e+17,388,606
129022729.0,856,0,217,744,54.548,-3.5855,1317,0,278,1235,9.870075551600051e+17,0,936
131366735.0,1053,573,245,750,50.68,-3.239,1099,400,541,1033,9.870075575855052e+17,0,789
143100352.0,374,199,317,879,-20.1666666667,28.5666666667,208,0,541,198,9.870075622675052e+17,0,149
155974880.0,998,0,1150,894,15.3,-61.3833333333,1026,465,541,962,9.870075526914052e+17,723,733
152827979.0,1113,0,955,1222,-30.5577777778,17.9894444444,422,0,541,1293,,0,606
130105886.0,121,881,1217,426,51.2311444444,6.7723805556,360,220,5,336,9.870075480564051e+17,246,255
136663069.0,395,874,417,146,39.7666666667,-84.2,320,64,541,298,9.870075547983052e+17,626,224
124396929.0,1013,0,1199,995,51.2325,-0.3305555556,342,520,541,319,9.870075576389052e+17,0,244
132522785.0,1113,0,34,470,51.8011111111,-4.9694444444,488,245,541,456,9.870075549256051e+17,0,344
153659766.0,1113,141,919,976,49.73596,21.26301,148,511,541,138,9.870075597996051e+17,742,606
160461922.0,1064,1031,898,225,59.4372222222,24.745,1181,0,98,1108,9.870075642318052e+17,210,846
134865231.0,555,771,986,441,-19.0475,-65.26,1156,228,541,1084,9.870075502123052e+17,0,825
125421472.0,317,378,678,349,50.0613888889,19.9372222222,619,177,70,586,9.870075525153052e+17,151,216
208036063.0,321,397,1095,243,48.3058333333,14.2863888889,672,118,155,635,9.870075643396051e+17,157,481
134891913.0,924,0,1129,804,15.3333333333,38.9166666667,65,425,342,1293,9.870075551420051e+17,0,48
147740730.0,749,0,1025,384,39.0166666667,125.7475,976,0,541,914,9.870075596355052e+17,419,689
140713831.0,342,951,881,157,35.6894444444,139.6916666667,1219,198,219,1144,9.870075596350052e+17,0,870
261540594.0,1113,472,1318,461,39.2613888889,-121.0186111111,841,242,541,789,9.870075524952051e+17,0,590
317285291.0,1113,0,352,1226,-25.0666666667,-130.1,13,0,541,13,,0,12
7.605159521647133e+21,1092,369,638,835,22.8166666667,89.55,592,0,541,559,9.870075669590052e+17,0,421
241877701.0,1113,590,617,0,42.9144444444,0.6925,1047,0,401,1293,,0,606
152462144.0,612,792,1017,757,51.6166666667,-3.95,1163,403,541,1091,9.870075574659052e+17,716,833
266572463.0,546,550,134,466,45.4338888889,4.3897222222,1049,244,305,982,9.870075527897052e+17,265,749
143096039.0,1049,0,689,0,20.75,78.6166666667,1295,0,541,1293,,0,922
144259793.0,882,595,1126,704,6.8058333333,-58.1508333333,426,0,539,397,9.870075597700051e+17,0,302
154757441.0,382,1057,233,216,51.4816666667,-3.1791666667,232,0,229,219,9.870075643542052e+17,0,166
157144736.0,618,96,1059,913,42.65,-73.7666666667,24,475,501,24,9.870075576870052e+17,669,22
154760598.0,207,57,1054,335,53.902246,27.561837,772,0,541,726,9.870075526183052e+17,285,545
150085094.0,775,890,1155,267,35.1991666667,-111.6311111111,397,130,438,369,9.870075480770052e+17,8,278
145384504.0,178,846,783,60,47.0996277778,6.8295583333,639,20,205,604,9.870075573794052e+17,55,606
137842517.0,218,238,1097,107,40.8358333333,14.2486111111,824,44,19,774,9.870075549603052e+17,95,578
151269048.0,1113,64,351,0,52.114,-2.08,922,0,541,863,9.870075524962052e+17,0,606
134891253.0,1113,609,519,800,55.98333333,22.25,1195,0,541,1122,9.870075528121052e+17,658,606
143135711.0,1113,597,612,0,4.9166666667,-1.7666666667,1087,0,541,1022,9.870075553459052e+17,0,778
3.5144782953960296e+19,283,246,891,11,45.0791666667,7.6761111111,1243,0,457,1167,9.870075618123052e+17,283,877
156567202.0,841,297,1166,492,38.197,-84.863,407,257,507,379,9.870075550552051e+17,0,285
124323318.0,879,0,665,264,6.25,-57.5166666667,842,129,541,790,9.870075480819052e+17,25,591
2.3514554249889664e+20,162,929,1024,418,22.5726723,88.3638815,615,7,101,582,9.870074109544051e+17,254,443
145422752.0,934,0,559,589,51.0037694444,-0.9345305556,926,0,541,867,9.870075528868051e+17,0,650
130970503.0,1089,510,804,0,55.9166666667,21.85,936,0,541,876,9.870075355799052e+17,0,606
154383030.0,508,774,1363,123,40.4866666667,-74.4444444444,843,0,541,791,9.870075548081052e+17,457,592
126636867.0,844,714,594,52,26.1805876,91.750238,466,0,541,435,9.870075573840051e+17,24,328
8.257159478336628e+21,875,377,671,957,48.5102777778,32.2666666667,622,0,541,588,9.870075670216051e+17,15,437
148985827.0,968,281,479,994,54.3447222222,-7.6388888889,375,519,541,350,9.870075577580051e+17,0,261
147937770.0,1113,158,1358,5,42.9786111111,-71.0727777778,185,0,541,176,9.870074870797052e+17,0,133
158266506.0,278,607,983,309,41.7225,44.7925,1190,0,106,1117,9.870075503274052e+17,425,854
155870729.0,295,1067,1096,120,48.2083333333,16.3725,1278,0,53,1199,9.870075548061052e+17,218,911
156745355.0,939,429,225,569,4.6,101.07,532,0,531,499,9.870075481702052e+17,0,371
