ViafId,OfficialWebsite,MuseumDigitalPlaceId,TimeZone,CapitalCity,GettyThesaurusOfGeographicNamesId,CommonsCategory,GeoNamesId,CountryName,ArchInformLocationId,Country,AssociatedPeopleCategory,FlagImage,WhosOnFirstId,BirthCategory,MainCategory,OfficialName,NationalLibraryOfIsraelJ9uId,FreebaseId,LibraryOfCongressAuthorityId,OpenStreetMapRelationId,INaturalistPlaceId,GndId,DeathCategory,MusicBrainzAreaId,CoatOfArmsImage,MapsCategory
136663373.0,0,56512.0,22,184,7031481.0,413,5398563.0,69,1876.0,220,279,350,85925383.0,237,403,132,9.870075548202052e+17,80,72,1546085.0,,136,292,274,322,302
140828452.0,445,,21,272,,468,726048.0,13,,278,390,381,,328,460,91,9.870075626622052e+17,407,361,1404291.0,20054.0,348,368,219,429,302
134941706.0,97,,26,184,,51,712165.0,67,,33,63,58,101752485.0,28,49,174,9.870075671251052e+17,208,345,,47027.0,312,41,208,11,31
2.914609520760037e+19,420,1078.0,25,184,7006464.0,350,3067696.0,19,1752.0,62,250,210,85682437.0,211,342,106,9.870075618030052e+17,264,130,439840.0,12806.0,173,253,18,200,209
136886417.0,322,23190.0,30,184,,429,1484839.0,70,1676.0,276,288,253,421168855.0,247,420,141,9.870075572395052e+17,403,202,2216724.0,107250.0,141,305,320,258,248
144231507.0,416,6861.0,10,259,7013154.0,313,6093943.0,14,2881.0,43,230,194,85682057.0,188,312,93,9.870075595300051e+17,252,114,68841.0,6883.0,210,4,57,194,187
233669754.0,376,203.0,25,184,,150,6557373.0,27,350.0,86,124,325,101748721.0,316,152,49,9.870075642436051e+17,358,151,191361.0,,67,114,296,235,90
307291068.0,245,,26,236,,414,692783.0,67,,285,390,375,,328,404,243,,292,0,,47347.0,9,293,219,208,302
152442262.0,372,,40,40,1000841.0,120,3463504.0,12,,39,347,5,85681911.0,75,128,91,9.870075525051052e+17,4,213,421151.0,12591.0,194,368,24,24,302
139695406.0,38,8855.0,28,14,7006646.0,26,587116.0,8,4850.0,175,7,42,85632717.0,14,27,8,9.870075676380051e+17,447,379,364110.0,8434.0,157,24,244,249,18
157102040.0,311,7196.0,10,262,7007565.0,291,5101760.0,69,2859.0,272,219,178,85688607.0,174,292,91,9.870075643247052e+17,250,209,224951.0,51.0,107,215,221,91,300
261909586.0,78,,37,52,1001989.0,24,2177478.0,5,2692.0,13,344,303,85681493.0,297,25,7,9.870075620655052e+17,496,235,2354197.0,12986.0,265,8,316,129,302
7.162060333551401e+18,23,,21,184,,165,700708.0,67,,122,390,333,,328,169,91,,424,420,1754513.0,47059.0,348,368,219,34,302
152364951.0,183,43498.0,26,57,7006656.0,271,617790.0,40,6007.0,175,31,165,85633287.0,161,270,82,9.870075652503052e+17,227,373,58974.0,10302.0,102,198,121,182,165
132447077.0,411,891.0,25,184,7004445.0,284,3247442.0,27,410.0,163,213,332,101913895.0,170,284,85,9.870075620015052e+17,12,297,62591.0,108253.0,105,209,82,241,173
155983195.0,8,,21,35,,48,863485.0,46,,177,390,56,85674479.0,328,47,91,9.870075552249052e+17,140,333,2583831.0,97004.0,302,368,100,146,30
264091107.0,433,330.0,25,196,1000070.0,138,3017382.0,24,2984.0,175,21,108,85633147.0,87,132,124,9.870075525332051e+17,394,86,2202162.0,6753.0,65,106,13,3,85
124251001.0,143,2568.0,26,45,1000091.0,373,798549.0,53,3033.0,175,379,219,85633745.0,219,362,121,9.870075618179052e+17,277,123,90689.0,8858.0,128,265,131,203,218
140871852.0,162,,27,112,,190,626951.0,9,,157,148,129,,328,192,91,9.870075308952051e+17,350,396,71132.0,15163.0,348,143,219,74,112
155855229.0,194,1413.0,25,192,1000088.0,301,3144096.0,48,3023.0,270,34,185,85633341.0,183,301,61,9.870075548074052e+17,244,101,1059668.0,7016.0,111,222,139,192,183
135931454.0,148,576.0,27,184,7002473.0,180,745044.0,66,1767.0,97,141,350,890460455.0,108,182,164,9.870075595299052e+17,343,115,,,77,135,322,322,303
148388212.0,37,35418.0,10,184,7022657.0,259,5125771.0,69,3603.0,170,195,304,421205771.0,154,257,79,9.870075573247052e+17,369,224,8398124.0,53762.0,209,189,56,369,157
241864754.0,307,67948.0,27,167,7011700.0,270,625073.0,9,7352.0,25,204,161,85669295.0,160,269,91,9.870075504258052e+17,94,300,59162.0,12519.0,314,197,174,181,155
157097439.0,173,6973.0,21,149,,250,858785.0,51,2501.0,203,185,362,85687309.0,148,247,156,,79,0,130919.0,11618.0,275,181,116,344,150
149564424.0,144,,25,184,,156,7872779.0,6,10250.0,242,390,350,101911569.0,328,159,91,9.870075644994052e+17,142,288,384223.0,,203,368,219,410,302
167905464.0,437,6636.0,21,103,7076947.0,214,3249077.0,27,5118.0,225,390,327,1125421843.0,328,405,91,9.870075595976051e+17,478,285,62583.0,98475.0,137,368,219,239,126
153634702.0,330,1681.0,26,184,7006521.0,474,593116.0,38,1230.0,281,319,279,101753031.0,274,466,148,9.870075526949052e+17,318,312,1529146.0,,335,335,279,278,276
132469853.0,73,4825.0,10,184,7013051.0,272,6077243.0,14,1217.0,274,205,166,101736545.0,162,271,83,9.870075597718052e+17,234,234,1634158.0,,103,199,268,183,166
133609710.0,276,2333.0,25,157,1000095.0,412,2510769.0,60,3043.0,175,383,243,85633129.0,236,401,111,9.870075525318052e+17,282,87,1311341.0,6774.0,135,291,102,265,239
261909586.0,78,,37,52,1001989.0,24,2177478.0,5,2692.0,13,344,303,85681493.0,297,25,7,9.870075620655052e+17,496,235,2354197.0,12986.0,265,8,316,129,302
147981140.0,184,,26,163,,265,701403.0,67,,306,390,345,,328,263,91,,486,35,,47359.0,348,194,219,87,162
315126489.0,261,55423.0,26,265,,135,830708.0,23,16166.0,239,278,382,85683073.0,85,399,146,9.870075342876051e+17,135,451,38092.0,49282.0,11,103,328,394,302
261909586.0,78,,37,52,1001989.0,24,2177478.0,5,2692.0,13,344,303,85681493.0,297,25,7,9.870075620655052e+17,496,235,2354197.0,12986.0,265,8,316,129,302
141919221.0,172,87660.0,26,150,,252,702657.0,67,42661.0,269,187,157,85688805.0,150,249,204,9.870075597272051e+17,121,307,71971.0,12386.0,327,183,84,45,152
147784164.0,0,,21,240,,315,3909247.0,11,,57,390,350,421190241.0,328,506,91,9.870075552319052e+17,322,326,,27119.0,348,368,219,322,302
135014060.0,85,6468.0,27,9,1001101.0,15,323784.0,66,2313.0,264,390,350,85679409.0,8,15,3,9.870075309488051e+17,82,386,223422.0,12154.0,189,368,111,322,302
233013566.0,299,58619.0,45,184,7023900.0,246,5368361.0,69,1849.0,139,181,155,85923517.0,145,243,27,9.870075548106052e+17,152,99,207359.0,962.0,94,177,50,175,147
158300998.0,293,,26,184,1053643.0,188,709932.0,67,,69,147,128,101752851.0,115,190,195,9.870075575466052e+17,221,305,2238215.0,46856.0,348,91,211,73,302
143166337.0,0,,21,184,,164,2646759.0,68,,178,390,350,1125991589.0,328,167,91,9.870075624101052e+17,197,356,1022298.0,,348,368,219,322,302
261909586.0,78,,37,52,1001989.0,24,2177478.0,5,2692.0,13,344,303,85681493.0,297,25,7,9.870075620655052e+17,496,235,2354197.0,12986.0,265,8,316,129,302
138579010.0,47,9437.0,27,184,7011656.0,310,698740.0,67,4731.0,185,229,191,101752799.0,187,309,221,9.870075505372051e+17,395,273,,,115,227,114,98,186
146499420.0,343,6866.0,49,47,7006477.0,18,3865483.0,3,2964.0,175,2,36,85632505.0,10,19,116,9.870075643487052e+17,445,156,286393.0,7190.0,31,20,21,137,13
237710820.0,421,4017.0,26,212,7006541.0,231,458258.0,37,3008.0,175,28,148,85633279.0,136,227,67,9.870075643129052e+17,216,237,72594.0,8050.0,162,166,138,172,134
143812276.0,377,,41,10,7593327.0,19,6693562.0,15,,56,48,37,1108804709.0,328,20,5,,338,0,238392.0,96834.0,20,368,214,322,302
145420790.0,319,95842.0,26,184,,417,692194.0,67,7804.0,247,281,246,101752495.0,239,408,244,9.870075667204051e+17,141,247,,47265.0,246,294,159,428,302
131521850.0,454,,21,184,1061599.0,505,463829.0,54,48009.0,161,342,299,890482695.0,328,497,91,9.870075428600051e+17,167,411,1320358.0,105188.0,308,368,129,418,302
136036430.0,218,24245.0,35,180,1001012.0,286,1855608.0,32,5031.0,99,215,175,85672779.0,171,287,91,9.870075619367052e+17,29,205,358631.0,10926.0,283,368,311,255,174
220874101.0,213,83410.0,21,206,,346,7530778.0,51,,246,390,357,102079513.0,328,349,91,,204,48,2658686.0,102036.0,348,368,219,338,302
138407449.0,324,681.0,25,77,7069469.0,439,2822542.0,27,2930.0,79,295,261,85682541.0,255,429,91,9.870075598456051e+17,323,317,62366.0,12881.0,143,312,330,212,255
4.480157040171167e+21,271,76717.0,26,296,,504,687431.0,67,,214,376,386,,295,496,91,,313,0,,47241.0,348,354,219,417,302
154782332.0,136,,27,84,,148,628281.0,9,42308.0,25,121,116,85669291.0,92,146,181,9.870075550179052e+17,87,0,59161.0,12252.0,311,111,251,163,97
145400098.0,209,4075.0,26,184,1000394.0,65,683506.0,53,1442.0,216,73,350,1125857071.0,41,62,16,9.870075548069052e+17,342,96,377733.0,11745.0,43,54,148,148,43
151257487.0,87,87883.0,2,191,7004548.0,21,3577279.0,35,,113,4,39,85632295.0,325,22,6,9.870075643561052e+17,441,143,1231749.0,8359.0,191,368,236,139,15
2.914609520760037e+19,420,1078.0,25,184,7006464.0,350,3067696.0,19,1752.0,62,250,210,85682437.0,211,342,106,9.870075618030052e+17,264,130,439840.0,12806.0,173,253,18,200,209
123229161.0,123,43417.0,26,184,1053723.0,125,709611.0,67,42139.0,144,109,101,101752825.0,80,120,187,9.870075576090052e+17,130,347,,47122.0,282,95,219,65,302
201974690.0,429,210.0,25,71,7103236.0,390,2842566.0,27,2902.0,79,263,231,85682523.0,223,378,46,9.870075554630052e+17,314,341,62467.0,12879.0,129,276,65,204,223
143067440.0,151,,26,289,,494,688284.0,67,,144,333,293,,287,486,91,9.870075550562052e+17,295,220,,47125.0,348,346,219,416,302
133153926.0,138,,27,184,7010138.0,147,627907.0,9,7140.0,81,120,113,421181155.0,91,145,180,9.870075645834052e+17,16,263,163244.0,,277,110,97,68,96
148842731.0,0,236.0,25,276,1000062.0,25,2782113.0,6,3025.0,175,6,41,85632785.0,13,26,161,9.870075596513052e+17,427,116,16239.0,8057.0,116,23,277,140,17
124559881.0,119,,21,114,,192,1283241.0,42,,20,390,350,421170545.0,328,194,91,,335,30,4583247.0,,348,368,219,322,302
141931875.0,28,102543.0,21,238,,415,2673723.0,62,,244,390,350,,328,406,134,9.870075551002052e+17,164,325,398021.0,44985.0,348,368,169,382,302
168669942.0,375,101.0,25,184,,136,2926272.0,27,469.0,225,116,324,101748871.0,328,130,45,9.870073091992051e+17,464,233,62675.0,98632.0,62,104,232,234,83
138569729.0,9,,26,48,,71,,67,,144,78,70,,47,68,91,9.870074779522052e+17,296,10,,47120.0,348,60,219,57,302
167814499.0,268,61419.0,27,184,,481,472045.0,54,44126.0,288,323,284,102005377.0,278,473,91,9.870075549688051e+17,107,198,3536492.0,,216,339,123,228,280
244983359.0,280,54763.0,26,269,,499,687869.0,67,42142.0,269,337,297,85688839.0,290,491,190,,119,0,72489.0,12395.0,146,349,122,325,289
141914082.0,0,32979.0,38,146,1000882.0,241,2267056.0,52,2830.0,206,177,350,85687367.0,319,238,91,9.870075645386052e+17,233,0,2897141.0,13203.0,301,173,115,322,142
143812276.0,377,,41,10,7593327.0,19,6693562.0,15,,56,48,37,1108804709.0,328,20,5,,338,0,238392.0,96834.0,20,368,214,322,302
150029386.0,0,7732.0,28,249,7006653.0,141,614540.0,25,2985.0,175,118,111,85633163.0,89,136,280,9.870075575476051e+17,375,306,28699.0,8857.0,71,108,167,283,87
159473236.0,152,14053.0,21,113,,53,2721357.0,62,17000.0,248,390,350,85688383.0,30,51,91,9.870075644218052e+17,454,308,54413.0,11997.0,348,368,253,20,302
305203644.0,262,76770.0,26,274,,469,690085.0,67,,304,390,383,,328,461,91,9.870098411566052e+17,307,429,,47299.0,348,368,219,395,272
151282977.0,405,,25,127,,255,2617227.0,20,16097.0,45,191,350,1159297723.0,328,252,91,9.870075551671052e+17,3,283,2183062.0,98683.0,348,185,183,307,302
147693495.0,427,32736.0,36,1,7001831.0,408,2061327.0,5,2924.0,13,275,242,85681519.0,234,396,133,9.870075502256051e+17,283,172,2316596.0,6899.0,179,5,62,207,237
152468460.0,187,,21,184,,388,8261395.0,15,,221,390,229,890518083.0,328,506,91,9.870075574471052e+17,240,303,164609.0,,348,368,219,270,302
146499420.0,343,6866.0,49,47,7006477.0,18,3865483.0,3,2964.0,175,2,36,85632505.0,10,19,116,9.870075643487052e+17,445,156,286393.0,7190.0,31,20,21,137,13
254102264.0,217,24030.0,35,178,7016579.0,4,1865694.0,32,2681.0,99,38,29,85672731.0,1,5,91,9.870075618094052e+17,134,126,3560336.0,10905.0,261,11,108,248,3
159610632.0,201,95940.0,26,295,,503,687453.0,67,,257,341,350,,294,495,91,9.870075401325052e+17,173,409,,47285.0,348,353,219,322,293
139438983.0,0,56729.0,21,184,,410,2637299.0,68,6342.0,137,277,350,,328,398,91,,393,0,,,348,368,219,322,302
158496880.0,1,,21,122,,1,587245.0,8,,18,36,350,85668251.0,328,3,0,,186,29,3764533.0,97498.0,348,368,219,322,302
1.3311454246627867e+21,357,11825.0,40,184,7593303.0,67,3435910.0,3,33.0,8,75,11,421174285.0,43,64,32,9.870075477993052e+17,55,160,1224652.0,10434.0,42,56,66,271,45
266415900.0,312,359.0,10,184,7007567.0,293,5128581.0,69,1953.0,169,221,179,85977539.0,175,294,89,9.870075526491052e+17,106,90,175905.0,674.0,108,216,152,5,177
128544491.0,303,841.0,25,46,7006278.0,170,719819.0,28,3056.0,175,22,118,85633237.0,103,172,77,9.870075618085052e+17,172,125,21335.0,7399.0,182,126,69,165,100
307464143.0,249,,26,250,,432,691707.0,67,,282,390,392,,328,423,91,,103,430,,47322.0,348,368,219,388,302
151871207.0,0,,21,153,,205,,7,,16,390,110,,327,206,64,9.870075673901052e+17,147,355,,,348,368,219,224,120
148930774.0,33,23412.0,27,184,,196,551487.0,54,6295.0,253,151,131,102009145.0,118,197,193,9.870075548926052e+17,43,257,3437391.0,,87,146,6,75,115
312803128.0,351,5615.0,21,172,,460,2861322.0,27,,24,312,335,,328,451,91,9.870075574760051e+17,32,284,2145274.0,,113,368,219,242,267
124562170.0,232,32644.0,21,273,,368,6418542.0,20,16054.0,65,353,215,85682575.0,328,357,91,,243,32,1319978.0,96857.0,8,368,275,322,302
136663076.0,336,97407.0,42,184,7013304.0,16,4984247.0,69,3390.0,293,45,350,85951859.0,9,16,4,9.870075549559052e+17,507,105,135130.0,50095.0,190,17,220,322,11
150287876.0,48,,26,197,,327,697636.0,67,,123,369,391,,198,326,224,9.870074990629052e+17,417,5,,47045.0,348,239,219,102,302
138518304.0,139,13029.0,28,291,7006651.0,20,174982.0,4,2965.0,175,3,38,85632773.0,11,21,271,9.870075309789052e+17,446,383,364066.0,8433.0,200,21,133,138,14
1.814693675121378e+19,0,,28,184,,3,617020.0,4,,7,390,350,890433467.0,328,506,269,,214,57,,,348,368,219,322,302
249011574.0,414,37604.0,10,184,7014210.0,290,4839366.0,69,1800.0,167,218,350,85930897.0,173,291,88,9.870075503342052e+17,391,173,270191.0,,223,214,60,322,176
155815338.0,403,37547.0,5,184,7012986.0,244,3196359.0,58,1203.0,136,179,153,101752073.0,144,241,74,9.870075573865052e+17,363,76,,44714.0,161,176,284,18,145
245858555.0,229,6278.0,25,90,1002450.0,367,3221033.0,27,2443.0,140,127,331,1125329335.0,328,156,91,,8,0,62764.0,98531.0,332,368,219,411,215
131504886.0,0,,21,113,,191,2701712.0,62,,35,149,350,,328,193,91,9.870075311607052e+17,510,403,935548.0,44824.0,348,368,312,295,302
316603361.0,459,53437.0,8,184,7012028.0,501,687700.0,67,48894.0,302,339,394,101752845.0,292,493,191,9.870075645760051e+17,268,267,1418311.0,47373.0,259,352,74,427,291
159635910.0,256,6188.0,25,286,,248,3337492.0,51,5839.0,203,183,360,85687301.0,146,245,155,9.870074893166052e+17,74,6,224457.0,11617.0,319,179,295,342,302
248084522.0,127,29897.0,18,161,,108,567293.0,54,43781.0,217,96,91,85688197.0,314,104,227,9.870075355796051e+17,163,392,109876.0,11799.0,159,261,81,63,67
152364951.0,183,43498.0,26,57,7006656.0,271,617790.0,40,6007.0,175,31,165,85633287.0,161,270,82,9.870075652503052e+17,227,373,58974.0,10302.0,102,198,121,182,165
147349797.0,400,8227.0,25,184,7007299.0,232,7286283.0,63,1653.0,30,171,19,101748449.0,137,228,68,9.870075525178052e+17,223,182,1685018.0,,91,167,75,28,135
148842731.0,0,236.0,25,276,1000062.0,25,2782113.0,6,3025.0,175,6,41,85632785.0,13,26,161,9.870075596513052e+17,427,116,16239.0,8057.0,116,23,277,140,17
155864429.0,406,11117.0,25,158,7010413.0,257,6359304.0,60,1703.0,60,193,12,101748283.0,152,255,76,9.870075502397052e+17,239,81,5326784.0,,97,187,218,267,154
312739635.0,286,3735.0,10,184,7013962.0,485,4140963.0,69,2020.0,68,325,286,85931779.0,281,477,151,9.870075548080051e+17,484,95,5396194.0,7643.0,154,6,238,379,282
152376980.0,266,6814.0,25,292,7006663.0,103,3202326.0,17,2297.0,175,16,88,85633229.0,66,98,113,9.870075550427052e+17,63,256,214885.0,8196.0,160,79,165,157,63
146499420.0,343,6866.0,49,47,7006477.0,18,3865483.0,3,2964.0,175,2,36,85632505.0,10,19,116,9.870075643487052e+17,445,156,286393.0,7190.0,31,20,21,137,13
157178458.0,193,96742.0,26,184,,297,699942.0,67,,174,224,349,101752967.0,180,298,220,9.870075672675052e+17,274,346,,46808.0,348,219,219,321,302
147735292.0,216,1622.0,40,65,1001925.0,318,3455077.0,12,7367.0,39,234,6,85681983.0,192,318,91,9.870075480744051e+17,48,0,297640.0,12594.0,118,232,257,25,191
158822968.0,418,199.0,25,184,7008038.0,319,2968815.0,24,585.0,227,235,197,101751119.0,193,319,98,9.870075617945052e+17,259,135,7444.0,99545.0,119,233,291,279,192
146210387.0,0,65558.0,38,24,7002448.0,300,2641364.0,68,4939.0,271,225,318,,182,300,92,9.870075618022052e+17,245,132,156393.0,8475.0,170,221,63,93,182
152442262.0,372,,40,40,1000841.0,120,3463504.0,12,,39,347,5,85681911.0,75,128,91,9.870075525051052e+17,4,213,421151.0,12591.0,194,368,24,24,302
145425277.0,243,43479.0,22,225,7014516.0,407,5397100.0,69,2616.0,42,274,350,102081671.0,233,395,91,9.870075645797052e+17,455,266,396468.0,2764.0,289,289,247,322,236
150206771.0,290,,26,184,,131,660230.0,23,,126,113,350,101845571.0,328,125,91,9.870075673054052e+17,85,363,1724976.0,,270,368,136,263,80
313019053.0,0,,21,16,,31,8986281.0,57,,21,51,350,,328,31,91,,378,0,388237.0,105744.0,348,368,219,322,302
133587239.0,263,77075.0,25,184,,50,2764785.0,6,14653.0,46,390,350,,328,402,91,,298,0,376676.0,14880.0,3,368,219,322,302
159434034.0,419,1706.0,24,142,1000056.0,329,3932488.0,50,3030.0,175,377,202,85632521.0,200,328,101,9.870075618049052e+17,23,129,288247.0,7513.0,121,241,144,274,198
236794254.0,179,6311.0,21,164,7132473.0,212,2871034.0,27,3126.0,67,202,329,1125328279.0,328,265,91,,30,0,62358.0,98559.0,100,368,219,237,124
3.882164782080809e+21,0,,22,184,,298,,69,3139.0,138,365,350,85869347.0,328,168,91,,182,438,,,348,124,273,322,302
135978180.0,332,95893.0,25,232,7006667.0,299,718075.0,46,6006.0,175,30,184,85632373.0,181,299,165,9.870075572153052e+17,359,258,53293.0,10303.0,15,220,323,190,181
316429670.0,0,,21,18,,33,3128758.0,60,,309,53,350,,18,32,91,9.870075463200051e+17,482,452,2417889.0,140344.0,348,27,219,322,21
2.381162481007438e+21,89,8477.0,28,184,,29,587081.0,8,3982.0,17,50,44,85668249.0,16,29,10,9.870075526273052e+17,47,176,3764541.0,97499.0,192,26,228,141,20
245435132.0,219,6612.0,25,147,7003460.0,243,2792411.0,10,2835.0,291,178,313,85681691.0,143,240,73,9.870075572059052e+17,9,0,1407192.0,,96,175,187,401,144
154039736.0,446,,25,275,,471,2784805.0,10,12888.0,12,317,109,101837557.0,271,463,91,9.870075381702052e+17,11,443,1516302.0,15007.0,184,332,80,396,273
158384762.0,295,75571.0,26,184,,219,703845.0,67,49200.0,121,165,16,101752837.0,130,218,201,9.870075671921052e+17,149,362,1821193.0,46862.0,309,160,186,84,128
156148995.0,208,55428.0,9,246,,334,830704.0,23,16159.0,296,243,204,85683099.0,204,334,104,9.870074966132051e+17,137,25,1701741.0,30125.0,268,245,35,352,302
167883508.0,57,,26,184,,375,695464.0,67,,247,259,26,101871381.0,328,364,229,9.870075903393052e+17,354,45,,47260.0,348,267,184,31,302
168839365.0,296,9477.0,18,184,,211,542420.0,54,7859.0,118,161,141,102008053.0,126,213,198,9.870075667120051e+17,112,270,7373058.0,42243.0,336,156,197,80,123
122714179.0,346,7726.0,27,165,7006657.0,36,630336.0,9,2970.0,175,390,47,85632395.0,20,36,233,9.870075676269052e+17,21,375,59065.0,7578.0,186,29,135,143,23
267768020.0,397,37572.0,25,184,7011529.0,210,724443.0,57,7487.0,116,160,140,101752055.0,318,212,63,9.870075641963052e+17,69,240,1690324.0,,7,155,317,79,122
315526211.0,275,31319.0,27,184,,296,520555.0,54,4862.0,173,223,183,102002899.0,179,297,216,9.870075601630052e+17,428,353,1752948.0,42625.0,68,218,324,92,180
132534490.0,146,38912.0,5,75,,159,720002.0,28,12239.0,93,130,27,85684909.0,98,162,53,9.870075505782052e+17,360,276,22273.0,10772.0,237,121,151,39,94
130221774.0,302,8680.0,26,184,,251,702658.0,54,7519.0,143,186,158,101752959.0,149,248,205,9.870075529792051e+17,205,323,2171253.0,47098.0,298,182,219,176,151
140960664.0,0,,30,109,,298,7668834.0,70,,219,390,350,,328,506,91,,269,44,,107219.0,348,368,219,322,302
244043833.0,398,6769.0,21,202,7121851.0,213,2853657.0,27,3079.0,225,390,326,1125279833.0,328,333,91,9.870075529479052e+17,481,332,69951.0,98639.0,122,368,219,238,125
158824135.0,340,,25,7,,12,2759793.0,43,,176,390,35,,328,147,91,,213,0,47811.0,17309.0,348,368,219,399,302
165666594.0,157,35744.0,21,123,,511,858790.0,51,8484.0,203,361,366,85687287.0,311,505,91,9.870074893165052e+17,41,7,130914.0,97139.0,318,367,269,348,299
126851203.0,99,,27,20,,34,629799.0,9,,157,54,46,,19,34,91,9.870074870821052e+17,346,416,70569.0,15159.0,348,28,219,50,22
125489949.0,112,,21,62,1002386.0,139,4512214.0,69,8980.0,186,390,350,102080969.0,88,133,91,9.870075550649052e+17,470,218,177915.0,356.0,348,107,53,373,86
6.946157040177767e+21,236,,26,280,,479,689427.0,67,,214,390,282,,328,471,91,,309,0,,47239.0,348,368,219,397,302
152520873.0,82,95551.0,11,5,1001079.0,8,361059.0,21,,72,41,32,85671041.0,328,9,91,9.870075624513052e+17,108,350,3061846.0,10509.0,254,368,191,247,7
159592505.0,0,77256.0,21,261,,444,723357.0,57,,116,300,350,,328,435,159,9.870075354617052e+17,382,390,388187.0,105756.0,348,368,219,322,302
151383774.0,0,77272.0,25,64,,298,9644179.0,28,,236,390,350,,328,99,91,9.870075649112051e+17,512,364,,100462.0,348,368,219,322,302
137370423.0,54,,26,36,,49,712248.0,67,,282,62,57,,328,48,91,9.870075401362052e+17,494,408,,47303.0,348,40,219,54,302
155870729.0,451,30.0,25,184,7003321.0,472,2761369.0,6,1385.0,15,318,227,85681667.0,272,464,153,9.870075548061052e+17,397,98,109166.0,10471.0,155,333,239,413,274
150028026.0,297,2469.0,9,184,7010171.0,223,703448.0,67,1770.0,269,168,146,101752489.0,132,222,196,9.870074048844051e+17,146,251,421866.0,12384.0,88,163,117,35,131
153653207.0,210,,21,176,,343,6690156.0,51,,129,390,355,102079441.0,328,283,91,9.870075598163052e+17,421,337,1733458.0,101939.0,348,368,219,335,302
135014060.0,85,6468.0,27,9,1001101.0,15,323784.0,66,2313.0,264,390,350,85679409.0,8,15,3,9.870075309488051e+17,82,386,223422.0,12154.0,189,368,111,322,302
315150731.0,0,,21,184,,220,,54,,117,390,350,,328,219,91,9.870075470384051e+17,228,449,,,348,368,219,322,302
189116956.0,371,209.0,26,33,7000084.0,143,2921044.0,27,2979.0,175,119,112,85633111.0,90,138,19,9.870075597787052e+17,158,228,51477.0,7207.0,56,109,172,162,88
132441531.0,379,64.0,7,22,1000111.0,92,1814991.0,49,2977.0,175,14,310,85632695.0,61,324,281,9.870075503485052e+17,373,168,270056.0,6903.0,51,73,164,316,59
152448610.0,424,32239.0,25,136,7004154.0,354,3175120.0,31,2484.0,0,350,312,85685505.0,328,346,91,9.870075667278052e+17,201,242,167044.0,33102.0,300,256,128,356,302
165666594.0,157,35744.0,21,123,,511,858790.0,51,8484.0,203,361,366,85687287.0,311,505,91,9.870074893165052e+17,41,7,130914.0,97139.0,318,367,269,348,299
138363099.0,384,12485.0,6,285,,260,6065171.0,14,5763.0,43,196,314,85682085.0,155,258,80,9.870075477992051e+17,224,161,390841.0,7590.0,208,2,182,179,158
146785329.0,415,75076.0,10,4,7007568.0,292,5128638.0,69,2862.0,272,220,180,85688543.0,176,293,91,9.870075597774052e+17,242,230,61320.0,48.0,109,3,154,186,301
152361066.0,150,197.0,12,215,1000080.0,181,3175395.0,31,2996.0,175,25,125,85633253.0,109,183,112,9.870075549582052e+17,188,103,365331.0,6973.0,78,136,271,252,107
221102738.0,159,,26,125,,208,,67,,285,390,138,,328,210,91,,294,427,,47334.0,348,154,219,299,302
189116956.0,371,209.0,26,33,7000084.0,143,2921044.0,27,2979.0,175,119,112,85633111.0,90,138,19,9.870075597787052e+17,158,228,51477.0,7207.0,56,109,172,162,88
148847800.0,92,1779.0,25,184,7668599.0,40,792680.0,56,4009.0,58,57,50,890476941.0,313,39,169,9.870075594949052e+17,398,204,2728438.0,,35,32,22,381,26
240580114.0,4,,1,12,,17,828259.0,4,44818.0,9,47,350,85668083.0,328,18,91,,109,51,3917110.0,10427.0,345,19,125,322,12
150357699.0,305,,21,184,,320,6618623.0,24,3739.0,195,390,350,,328,0,91,,67,0,9519.0,,295,368,219,17,193
158822968.0,418,199.0,25,184,7008038.0,319,2968815.0,24,585.0,227,235,197,101751119.0,193,319,98,9.870075617945052e+17,259,135,7444.0,99545.0,119,233,291,279,192
315126489.0,261,55423.0,26,265,,135,830708.0,23,16166.0,239,278,382,85683073.0,85,399,146,9.870075342876051e+17,135,451,38092.0,49282.0,11,103,328,394,302
166292153.0,177,6967.0,21,281,7024122.0,263,858787.0,51,8479.0,203,199,363,85687257.0,157,261,91,9.870074893173052e+17,356,4,130935.0,8600.0,323,192,120,345,161
158628194.0,202,96026.0,26,229,,400,693871.0,67,,257,269,238,,228,388,91,9.870074779391052e+17,302,423,,47280.0,348,283,219,112,229
178307629.0,449,6591.0,25,43,7003458.0,488,2783770.0,10,2954.0,76,328,289,85681709.0,283,480,91,9.870075548083052e+17,10,94,416271.0,11324.0,21,342,141,402,302
159473236.0,152,14053.0,21,113,,53,2721357.0,62,17000.0,248,390,350,85688383.0,30,51,91,9.870075644218052e+17,454,308,54413.0,11997.0,348,368,253,20,302
139695406.0,38,8855.0,28,14,7006646.0,26,587116.0,8,4850.0,175,7,42,85632717.0,14,27,8,9.870075676380051e+17,447,379,364110.0,8434.0,157,24,244,249,18
128919823.0,344,5000.0,37,52,7000490.0,23,2077456.0,5,2966.0,175,5,40,85632793.0,12,24,138,9.870075548096051e+17,371,100,80500.0,6744.0,32,22,25,49,16
