ViafId,OfficialWebsite,MuseumDigitalPlaceId,TimeZone,CapitalCity,GettyThesaurusOfGeographicNamesId,CommonsCategory,GeoNamesId,CountryName,ArchInformLocationId,Country,AssociatedPeopleCategory,FlagImage,WhosOnFirstId,BirthCategory,MainCategory,OfficialName,NationalLibraryOfIsraelJ9uId,FreebaseId,LibraryOfCongressAuthorityId,OpenStreetMapRelationId,INaturalistPlaceId,GndId,DeathCategory,MusicBrainzAreaId,CoatOfArmsImage,MapsCategory
135958350.0,6,6670.0,12,20,1000066.0,21,2623032.0,20,2978.0,35,22,18,85633121.0,20,20,12,9.870075548070052e+17,73,13,50046.0,8051.0,14,21,20,64,20
134198819.0,44,1586.0,12,1,7016752.0,2,2589581.0,2,2962.0,2,2,1,85632451.0,2,2,66,9.870075643507052e+17,63,23,192756.0,7300.0,5,4,11,42,2
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
159069376.0,53,6693.0,13,49,1000193.0,55,953987.0,55,3045.0,53,55,50,85633813.0,48,55,27,9.870075609817052e+17,67,15,87565.0,6986.0,60,52,24,34,51
132440532.0,29,8379.0,13,25,1000069.0,24,660013.0,23,2983.0,21,26,21,85633143.0,23,23,32,9.870075642310052e+17,18,24,54224.0,7020.0,16,24,34,16,23
132441370.0,19,6860.0,0,57,7000299.0,56,1835841.0,56,3047.0,54,56,51,85632231.0,49,56,73,9.870075547915052e+17,47,31,307756.0,6891.0,61,53,56,50,52
146498911.0,47,8240.0,7,26,1000119.0,34,294640.0,33,2995.0,30,31,30,85632315.0,30,33,62,9.870075525353052e+17,28,6,1473946.0,6815.0,25,33,0,47,33
130168302.0,64,2312.0,24,68,7012149.0,71,6252001.0,71,3058.0,67,4,70,85633793.0,65,71,51,9.870072691397052e+17,57,5,148838.0,1.0,64,70,22,60,69
157021581.0,14,5756.0,13,58,7006413.0,14,732800.0,14,2975.0,13,44,13,85633001.0,14,14,4,9.870075550520051e+17,2,54,186382.0,8241.0,11,16,4,11,14
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
141810140.0,0,908.0,3,67,7006366.0,47,798544.0,47,3031.0,45,45,42,85633723.0,40,46,39,9.870075550897052e+17,38,33,49715.0,7800.0,37,43,64,61,43
132441531.0,46,64.0,4,8,1000111.0,18,1814991.0,46,2977.0,44,19,65,85632695.0,18,45,70,9.870075503485052e+17,58,30,270056.0,6903.0,13,19,39,65,18
126120141.0,9,7046.0,3,56,7006664.0,11,3277605.0,11,2296.0,10,12,10,85632609.0,11,11,2,9.870075548930052e+17,5,58,2528142.0,8268.0,68,13,71,8,11
157021581.0,14,5756.0,13,58,7006413.0,14,732800.0,14,2975.0,13,44,13,85633001.0,14,14,4,9.870075550520051e+17,2,54,186382.0,8241.0,11,16,4,11,14
132441531.0,46,64.0,4,8,1000111.0,18,1814991.0,46,2977.0,44,19,65,85632695.0,18,45,70,9.870075503485052e+17,58,30,270056.0,6903.0,13,19,39,65,18
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
134334037.0,35,939.0,13,31,7006660.0,68,690791.0,68,3055.0,65,64,61,85633805.0,60,68,58,9.870075481625052e+17,53,51,60199.0,8860.0,49,63,46,63,63
141826349.0,13,6418.0,12,33,7006670.0,54,3190538.0,54,2298.0,52,54,49,85633779.0,47,54,29,9.870075548974052e+17,48,57,218657.0,8228.0,43,51,27,33,50
141826349.0,13,6418.0,12,33,7006670.0,54,3190538.0,54,2298.0,52,54,49,85633779.0,47,54,29,9.870075548974052e+17,48,57,218657.0,8228.0,43,51,27,33,50
157021581.0,14,5756.0,13,58,7006413.0,14,732800.0,14,2975.0,13,44,13,85633001.0,14,14,4,9.870075550520051e+17,2,54,186382.0,8241.0,11,16,4,11,14
159069376.0,53,6693.0,13,49,1000193.0,55,953987.0,55,3045.0,53,55,50,85633813.0,48,55,27,9.870075609817052e+17,67,15,87565.0,6986.0,60,52,24,34,51
144248059.0,40,1292.0,13,19,1000063.0,9,2802361.0,9,2969.0,8,9,8,85632997.0,9,9,37,9.870075597776051e+17,0,47,52411.0,7008.0,7,11,28,58,9
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
130168302.0,64,2312.0,24,68,7012149.0,71,6252001.0,71,3058.0,67,4,70,85633793.0,65,71,51,9.870072691397052e+17,57,5,148838.0,1.0,64,70,22,60,69
157051895.0,22,20021.0,14,28,1000206.0,67,226074.0,67,6059.0,64,63,60,85632625.0,59,67,48,9.870075597772051e+17,55,48,192796.0,6968.0,48,62,7,39,62
128544491.0,32,841.0,12,16,7006278.0,31,719819.0,30,3056.0,27,28,27,85633237.0,27,30,18,9.870075618085052e+17,24,19,21335.0,7399.0,63,30,15,19,30
132441370.0,19,6860.0,0,57,7000299.0,56,1835841.0,56,3047.0,54,56,51,85632231.0,49,56,73,9.870075547915052e+17,47,31,307756.0,6891.0,61,53,56,50,52
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
130890862.0,0,545.0,13,18,7016833.0,22,357994.0,21,2961.0,19,24,19,85632581.0,21,21,67,9.870075480443052e+17,17,41,1473947.0,7055.0,1,22,45,15,21
129679518.0,45,63.0,21,13,1000047.0,13,3469034.0,13,2974.0,12,14,12,85633009.0,13,13,34,9.870075549459052e+17,1,32,59470.0,6878.0,10,15,72,10,13
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
146498911.0,47,8240.0,7,26,1000119.0,34,294640.0,33,2995.0,30,31,30,85632315.0,30,33,62,9.870075525353052e+17,28,6,1473946.0,6815.0,25,33,0,47,33
189116956.0,43,209.0,13,10,7000084.0,27,2921044.0,26,2979.0,24,41,24,85633111.0,26,26,5,9.870075597787052e+17,19,45,51477.0,7207.0,15,27,43,17,26
135958350.0,6,6670.0,12,20,1000066.0,21,2623032.0,20,2978.0,35,22,18,85633121.0,20,20,12,9.870075548070052e+17,73,13,50046.0,8051.0,14,21,20,64,20
189116956.0,43,209.0,13,10,7000084.0,27,2921044.0,26,2979.0,24,41,24,85633111.0,26,26,5,9.870075597787052e+17,19,45,51477.0,7207.0,15,27,43,17,26
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
153009195.0,55,6726.0,20,32,1000090.0,48,2264397.0,48,3032.0,46,49,43,85633735.0,41,47,23,9.870075480693052e+17,39,37,295480.0,7122.0,38,44,37,28,44
157021581.0,14,5756.0,13,58,7006413.0,14,732800.0,14,2975.0,13,44,13,85633001.0,14,14,4,9.870075550520051e+17,2,54,186382.0,8241.0,11,16,4,11,14
135375457.0,2,714.0,6,39,7000198.0,33,1269750.0,32,2989.0,29,30,29,85632469.0,29,32,26,9.870075597778052e+17,27,46,304716.0,6681.0,23,32,62,46,32
146498911.0,47,8240.0,7,26,1000119.0,34,294640.0,33,2995.0,30,31,30,85632315.0,30,33,62,9.870075525353052e+17,28,6,1473946.0,6815.0,25,33,0,47,33
264091107.0,58,330.0,12,45,1000070.0,25,3017382.0,24,2984.0,22,27,22,85633147.0,24,24,40,9.870075525332051e+17,62,7,2202162.0,6753.0,18,25,2,0,24
124906451.0,48,23398.0,17,6,7014786.0,38,1522867.0,37,3003.0,34,34,34,85632307.0,34,37,60,9.870075676381052e+17,29,68,214665.0,7342.0,31,37,47,49,37
151202876.0,60,1798.0,12,9,7006669.0,52,6290252.0,52,12205.0,50,52,47,85633755.0,45,52,56,9.870075576176051e+17,50,63,1741311.0,7147.0,41,49,18,31,48
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
157051895.0,22,20021.0,14,28,1000206.0,67,226074.0,67,6059.0,64,63,60,85632625.0,59,67,48,9.870075597772051e+17,55,48,192796.0,6968.0,48,62,7,39,62
128544491.0,32,841.0,12,16,7006278.0,31,719819.0,30,3056.0,27,28,27,85633237.0,27,30,18,9.870075618085052e+17,24,19,21335.0,7399.0,63,30,15,19,30
244983681.0,62,5585.0,14,4,1000144.0,65,298795.0,65,3053.0,62,47,58,85632393.0,57,65,45,9.870073129541052e+17,15,43,174737.0,7183.0,46,60,63,51,60
139695406.0,3,8855.0,15,7,7006646.0,7,587116.0,7,4850.0,6,8,6,85632717.0,7,7,1,9.870075676380051e+17,72,69,364110.0,8434.0,51,9,55,43,7
135958350.0,6,6670.0,12,20,1000066.0,21,2623032.0,20,2978.0,35,22,18,85633121.0,20,20,12,9.870075548070052e+17,73,13,50046.0,8051.0,14,21,20,64,20
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
156652814.0,57,500.0,13,3,7016845.0,45,2750405.0,44,3020.0,36,23,64,85633337.0,63,43,20,9.870075503590052e+17,36,3,47796.0,7506.0,34,67,70,70,70
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
264091107.0,58,330.0,12,45,1000070.0,25,3017382.0,24,2984.0,22,27,22,85633147.0,24,24,40,9.870075525332051e+17,62,7,2202162.0,6753.0,18,25,2,0,24
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
153009195.0,55,6726.0,20,32,1000090.0,48,2264397.0,48,3032.0,46,49,43,85633735.0,41,47,23,9.870075480693052e+17,39,37,295480.0,7122.0,38,44,37,28,44
138518304.0,10,13029.0,15,69,7006651.0,5,174982.0,5,2965.0,4,6,4,85632773.0,5,5,61,9.870075309789052e+17,71,71,364066.0,8433.0,67,7,30,5,5
138518304.0,10,13029.0,15,69,7006651.0,5,174982.0,5,2965.0,4,6,4,85632773.0,5,5,61,9.870075309789052e+17,71,71,364066.0,8433.0,67,7,30,5,5
125341622.0,54,20156.0,19,12,1000183.0,30,2372248.0,29,6144.0,26,10,26,85632757.0,67,29,9,9.870075481867052e+17,21,40,192776.0,8513.0,22,29,23,45,29
130168302.0,64,2312.0,24,68,7012149.0,71,6252001.0,71,3058.0,67,4,70,85633793.0,65,71,51,9.870072691397052e+17,57,5,148838.0,1.0,64,70,22,60,69
141810140.0,0,908.0,3,67,7006366.0,47,798544.0,47,3031.0,45,45,42,85633723.0,40,46,39,9.870075550897052e+17,38,33,49715.0,7800.0,37,43,64,61,43
151202876.0,60,1798.0,12,9,7006669.0,52,6290252.0,52,12205.0,50,52,47,85633755.0,45,52,56,9.870075576176051e+17,50,63,1741311.0,7147.0,41,49,18,31,48
130168302.0,64,2312.0,24,68,7012149.0,71,6252001.0,71,3058.0,67,4,70,85633793.0,65,71,51,9.870072691397052e+17,57,5,148838.0,1.0,64,70,22,60,69
129679518.0,45,63.0,21,13,1000047.0,13,3469034.0,13,2974.0,12,14,12,85633009.0,13,13,34,9.870075549459052e+17,1,32,59470.0,6878.0,10,15,72,10,13
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
151202876.0,60,1798.0,12,9,7006669.0,52,6290252.0,52,12205.0,50,52,47,85633755.0,45,52,56,9.870075576176051e+17,50,63,1741311.0,7147.0,41,49,18,31,48
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
135958350.0,6,6670.0,12,20,1000066.0,21,2623032.0,20,2978.0,35,22,18,85633121.0,20,20,12,9.870075548070052e+17,73,13,50046.0,8051.0,14,21,20,64,20
132440532.0,29,8379.0,13,25,1000069.0,24,660013.0,23,2983.0,21,26,21,85633143.0,23,23,32,9.870075642310052e+17,18,24,54224.0,7020.0,16,24,34,16,23
168830626.0,1,2178.0,13,38,7002435.0,50,2017370.0,50,3034.0,48,46,45,85632685.0,43,50,54,9.870075309815052e+17,40,70,60189.0,7161.0,57,47,9,2,46
151202876.0,60,1798.0,12,9,7006669.0,52,6290252.0,52,12205.0,50,52,47,85633755.0,45,52,56,9.870075576176051e+17,50,63,1741311.0,7147.0,41,49,18,31,48
168830626.0,1,2178.0,13,38,7002435.0,50,2017370.0,50,3034.0,48,46,45,85632685.0,43,50,54,9.870075309815052e+17,40,70,60189.0,7161.0,57,47,9,2,46
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
134334037.0,35,939.0,13,31,7006660.0,68,690791.0,68,3055.0,65,64,61,85633805.0,60,68,58,9.870075481625052e+17,53,51,60199.0,8860.0,49,63,46,63,63
132211363.0,0,6502.0,14,0,7000489.0,23,337996.0,22,6010.0,20,25,20,85632257.0,22,22,50,9.870075548289052e+17,8,29,192800.0,6846.0,2,23,49,44,22
149435299.0,37,25922.0,23,44,7005667.0,3,5880801.0,3,6080.0,67,3,2,85632697.0,3,3,0,9.870075572597052e+17,65,34,2177187.0,8548.0,66,5,65,71,3
132441531.0,46,64.0,4,8,1000111.0,18,1814991.0,46,2977.0,44,19,65,85632695.0,18,45,70,9.870075503485052e+17,58,30,270056.0,6903.0,13,19,39,65,18
135958350.0,6,6670.0,12,20,1000066.0,21,2623032.0,20,2978.0,35,22,18,85633121.0,20,20,12,9.870075548070052e+17,73,13,50046.0,8051.0,14,21,20,64,20
153009195.0,55,6726.0,20,32,1000090.0,48,2264397.0,48,3032.0,46,49,43,85633735.0,41,47,23,9.870075480693052e+17,39,37,295480.0,7122.0,38,44,37,28,44
159069376.0,53,6693.0,13,49,1000193.0,55,953987.0,55,3045.0,53,55,50,85633813.0,48,55,27,9.870075609817052e+17,67,15,87565.0,6986.0,60,52,24,34,51
152376980.0,25,6814.0,12,70,7006663.0,19,3202326.0,18,2297.0,17,20,17,85633229.0,19,18,28,9.870075550427052e+17,13,56,214885.0,8196.0,53,20,41,14,19
153009195.0,55,6726.0,20,32,1000090.0,48,2264397.0,48,3032.0,46,49,43,85633735.0,41,47,23,9.870075480693052e+17,39,37,295480.0,7122.0,38,44,37,28,44
122714179.0,39,7726.0,14,37,7006657.0,8,630336.0,8,2970.0,7,67,7,85632395.0,8,8,55,9.870075676269052e+17,3,66,59065.0,7578.0,65,10,31,7,8
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
141826349.0,13,6418.0,12,33,7006670.0,54,3190538.0,54,2298.0,52,54,49,85633779.0,47,54,29,9.870075548974052e+17,48,57,218657.0,8228.0,43,51,27,33,50
157051895.0,22,20021.0,14,28,1000206.0,67,226074.0,67,6059.0,64,63,60,85632625.0,59,67,48,9.870075597772051e+17,55,48,192796.0,6968.0,48,62,7,39,62
124906451.0,48,23398.0,17,6,7014786.0,38,1522867.0,37,3003.0,34,34,34,85632307.0,34,37,60,9.870075676381052e+17,29,68,214665.0,7342.0,31,37,47,49,37
152361066.0,18,197.0,5,54,1000080.0,35,3175395.0,34,2996.0,31,32,31,85633253.0,31,34,25,9.870075549582052e+17,26,14,365331.0,6973.0,26,34,60,48,34
264091107.0,58,330.0,12,45,1000070.0,25,3017382.0,24,2984.0,22,27,22,85633147.0,24,24,40,9.870075525332051e+17,62,7,2202162.0,6753.0,18,25,2,0,24
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
136038551.0,24,6475.0,3,40,7001168.0,72,3164670.0,72,935.0,68,65,71,85632187.0,67,72,44,9.870072962339052e+17,56,39,36989.0,9213.0,50,64,12,41,64
152376980.0,25,6814.0,12,70,7006663.0,19,3202326.0,18,2297.0,17,20,17,85633229.0,19,18,28,9.870075550427052e+17,13,56,214885.0,8196.0,53,20,41,14,19
127756949.0,52,54467.0,19,34,7008591.0,69,2635167.0,69,8463.0,66,15,68,85633159.0,64,69,49,9.870075549520051e+17,52,16,62149.0,6857.0,20,69,44,68,68
130890862.0,0,545.0,13,18,7016833.0,22,357994.0,21,2961.0,19,24,19,85632581.0,21,21,67,9.870075480443052e+17,17,41,1473947.0,7055.0,1,22,45,15,21
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
130756130.0,0,5363.0,22,60,1000046.0,10,3923057.0,10,2972.0,9,11,9,85632623.0,10,10,8,9.870075642322052e+17,4,25,252645.0,6783.0,8,12,52,56,10
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
138518304.0,10,13029.0,15,69,7006651.0,5,174982.0,5,2965.0,4,6,4,85632773.0,5,5,61,9.870075309789052e+17,71,71,364066.0,8433.0,67,7,30,5,5
264091107.0,58,330.0,12,45,1000070.0,25,3017382.0,24,2984.0,22,27,22,85633147.0,24,24,40,9.870075525332051e+17,62,7,2202162.0,6753.0,18,25,2,0,24
168830626.0,1,2178.0,13,38,7002435.0,50,2017370.0,50,3034.0,48,46,45,85632685.0,43,50,54,9.870075309815052e+17,40,70,60189.0,7161.0,57,47,9,2,46
264091107.0,58,330.0,12,45,1000070.0,25,3017382.0,24,2984.0,22,27,22,85633147.0,24,24,40,9.870075525332051e+17,62,7,2202162.0,6753.0,18,25,2,0,24
128544491.0,32,841.0,12,16,7006278.0,31,719819.0,30,3056.0,27,28,27,85633237.0,27,30,18,9.870075618085052e+17,24,19,21335.0,7399.0,63,30,15,19,30
132441531.0,46,64.0,4,8,1000111.0,18,1814991.0,46,2977.0,44,19,65,85632695.0,18,45,70,9.870075503485052e+17,58,30,270056.0,6903.0,13,19,39,65,18
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
130168302.0,64,2312.0,24,68,7012149.0,71,6252001.0,71,3058.0,67,4,70,85633793.0,65,71,51,9.870072691397052e+17,57,5,148838.0,1.0,64,70,22,60,69
237710820.0,56,4017.0,13,53,7006541.0,41,458258.0,40,3008.0,38,36,36,85633279.0,36,39,16,9.870075643129052e+17,32,50,72594.0,8050.0,55,39,32,22,38
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
138518304.0,10,13029.0,15,69,7006651.0,5,174982.0,5,2965.0,4,6,4,85632773.0,5,5,61,9.870075309789052e+17,71,71,364066.0,8433.0,67,7,30,5,5
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
189116956.0,43,209.0,13,10,7000084.0,27,2921044.0,26,2979.0,24,41,24,85633111.0,26,26,5,9.870075597787052e+17,19,45,51477.0,7207.0,15,27,43,17,26
146498911.0,47,8240.0,7,26,1000119.0,34,294640.0,33,2995.0,30,31,30,85632315.0,30,33,62,9.870075525353052e+17,28,6,1473946.0,6815.0,25,33,0,47,33
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
156652814.0,57,500.0,13,3,7016845.0,45,2750405.0,44,3020.0,36,23,64,85633337.0,63,43,20,9.870075503590052e+17,36,3,47796.0,7506.0,34,67,70,70,70
137159957.0,42,2407.0,12,47,1001780.0,20,3077311.0,19,3051.0,18,21,63,85633105.0,62,19,53,9.870075652515052e+17,11,65,51684.0,8264.0,69,66,25,40,66
132441370.0,19,6860.0,0,57,7000299.0,56,1835841.0,56,3047.0,54,56,51,85632231.0,49,56,73,9.870075547915052e+17,47,31,307756.0,6891.0,61,53,56,50,52
189116956.0,43,209.0,13,10,7000084.0,27,2921044.0,26,2979.0,24,41,24,85633111.0,26,26,5,9.870075597787052e+17,19,45,51477.0,7207.0,15,27,43,17,26
146498911.0,47,8240.0,7,26,1000119.0,34,294640.0,33,2995.0,30,31,30,85632315.0,30,33,62,9.870075525353052e+17,28,6,1473946.0,6815.0,25,33,0,47,33
156652814.0,57,500.0,13,3,7016845.0,45,2750405.0,44,3020.0,36,23,64,85633337.0,63,43,20,9.870075503590052e+17,36,3,47796.0,7506.0,34,67,70,70,70
130890862.0,0,545.0,13,18,7016833.0,22,357994.0,21,2961.0,19,24,19,85632581.0,21,21,67,9.870075480443052e+17,17,41,1473947.0,7055.0,1,22,45,15,21
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
139695406.0,3,8855.0,15,7,7006646.0,7,587116.0,7,4850.0,6,8,6,85632717.0,7,7,1,9.870075676380051e+17,72,69,364110.0,8434.0,51,9,55,43,7
168830626.0,1,2178.0,13,38,7002435.0,50,2017370.0,50,3034.0,48,46,45,85632685.0,43,50,54,9.870075309815052e+17,40,70,60189.0,7161.0,57,47,9,2,46
128544491.0,32,841.0,12,16,7006278.0,31,719819.0,30,3056.0,27,28,27,85633237.0,27,30,18,9.870075618085052e+17,24,19,21335.0,7399.0,63,30,15,19,30
155855229.0,20,1413.0,12,42,1000088.0,46,3144096.0,45,3023.0,43,39,40,85633341.0,39,44,13,9.870075548074052e+17,37,12,1059668.0,7016.0,35,42,33,26,42
136038551.0,24,6475.0,3,40,7001168.0,72,3164670.0,72,935.0,68,65,71,85632187.0,67,72,44,9.870072962339052e+17,56,39,36989.0,9213.0,50,64,12,41,64
237710820.0,56,4017.0,13,53,7006541.0,41,458258.0,40,3008.0,38,36,36,85633279.0,36,39,16,9.870075643129052e+17,32,50,72594.0,8050.0,55,39,32,22,38
152361066.0,18,197.0,5,54,1000080.0,35,3175395.0,34,2996.0,31,32,31,85633253.0,31,34,25,9.870075549582052e+17,26,14,365331.0,6973.0,26,34,60,48,34
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
122714179.0,39,7726.0,14,37,7006657.0,8,630336.0,8,2970.0,7,67,7,85632395.0,8,8,55,9.870075676269052e+17,3,66,59065.0,7578.0,65,10,31,7,8
132441370.0,19,6860.0,0,57,7000299.0,56,1835841.0,56,3047.0,54,56,51,85632231.0,49,56,73,9.870075547915052e+17,47,31,307756.0,6891.0,61,53,56,50,52
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
124906451.0,48,23398.0,17,6,7014786.0,38,1522867.0,37,3003.0,34,34,34,85632307.0,34,37,60,9.870075676381052e+17,29,68,214665.0,7342.0,31,37,47,49,37
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
141810140.0,0,908.0,3,67,7006366.0,47,798544.0,47,3031.0,45,45,42,85633723.0,40,46,39,9.870075550897052e+17,38,33,49715.0,7800.0,37,43,64,61,43
122714179.0,39,7726.0,14,37,7006657.0,8,630336.0,8,2970.0,7,67,7,85632395.0,8,8,55,9.870075676269052e+17,3,66,59065.0,7578.0,65,10,31,7,8
157021581.0,14,5756.0,13,58,7006413.0,14,732800.0,14,2975.0,13,44,13,85633001.0,14,14,4,9.870075550520051e+17,2,54,186382.0,8241.0,11,16,4,11,14
130890862.0,0,545.0,13,18,7016833.0,22,357994.0,21,2961.0,19,24,19,85632581.0,21,21,67,9.870075480443052e+17,17,41,1473947.0,7055.0,1,22,45,15,21
132441370.0,19,6860.0,0,57,7000299.0,56,1835841.0,56,3047.0,54,56,51,85632231.0,49,56,73,9.870075547915052e+17,47,31,307756.0,6891.0,61,53,56,50,52
139695406.0,3,8855.0,15,7,7006646.0,7,587116.0,7,4850.0,6,8,6,85632717.0,7,7,1,9.870075676380051e+17,72,69,364110.0,8434.0,51,9,55,43,7
128544491.0,32,841.0,12,16,7006278.0,31,719819.0,30,3056.0,27,28,27,85633237.0,27,30,18,9.870075618085052e+17,24,19,21335.0,7399.0,63,30,15,19,30
134334037.0,35,939.0,13,31,7006660.0,68,690791.0,68,3055.0,65,64,61,85633805.0,60,68,58,9.870075481625052e+17,53,51,60199.0,8860.0,49,63,46,63,63
124251001.0,16,2568.0,13,15,1000091.0,49,798549.0,49,3033.0,47,50,44,85633745.0,42,49,36,9.870075618179052e+17,41,18,90689.0,8858.0,39,46,29,29,45
130890862.0,0,545.0,13,18,7016833.0,22,357994.0,21,2961.0,19,24,19,85632581.0,21,21,67,9.870075480443052e+17,17,41,1473947.0,7055.0,1,22,45,15,21
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
133609710.0,27,2333.0,12,35,1000095.0,57,2510769.0,57,3043.0,55,57,52,85633129.0,50,57,24,9.870075525318052e+17,44,8,1311341.0,6774.0,44,54,19,57,53
135958350.0,6,6670.0,12,20,1000066.0,21,2623032.0,20,2978.0,35,22,18,85633121.0,20,20,12,9.870075548070052e+17,73,13,50046.0,8051.0,14,21,20,64,20
124906451.0,48,23398.0,17,6,7014786.0,38,1522867.0,37,3003.0,34,34,34,85632307.0,34,37,60,9.870075676381052e+17,29,68,214665.0,7342.0,31,37,47,49,37
