ViafId,EntityType,LibraryOfCongressAuthorityId
9785750.0,1,2493
103401046.0,1,1126
61964513.0,1,2763
54309819.0,1,1158
266658087.0,1,52
18883774.0,1,1699
6.403149544609501e+21,1,0
1.628159234703503e+21,1,0
66876511.0,1,2686
4.760156012438149e+21,1,0
55551532.0,1,1015
29665177.0,1,998
32044511.0,1,1321
1.714737053424144e+19,1,2694
4.619147553275954e+21,1,0
1.3014464851473175e+20,1,0
44100630.0,1,1995
51998205.0,1,1724
315537279.0,1,1461
9954655.0,1,276
16443501.0,1,1721
76444959.0,1,1106
311244753.0,1,2633
7.2149542619800306e+19,1,0
27863860.0,1,802
247966900.0,1,1122
29703052.0,1,1848
59888420.0,1,1585
5340067.0,1,1690
81878056.0,1,963
65015788.0,1,2135
163355688.0,1,1478
267947171.0,1,2097
1637803.0,1,1664
163465423.0,1,1333
62776437.0,1,3
32879481.0,1,1361
75281705.0,1,1180
7266682.0,1,2705
102708145.0,1,938
264439334.0,1,2636
8.514464841286962e+19,1,127
3734493.0,1,230
13112885.0,1,1120
66614983.0,1,556
171474876.0,1,2084
15580655.0,1,1421
59046869.0,1,2526
29939066.0,1,854
25008094.0,1,381
73394593.0,1,1870
241565716.0,1,1981
1.1114464846322604e+20,1,103
47848881.0,1,0
77650086.0,1,598
97135847.0,1,283
68303850.0,1,33
90416169.0,1,996
10614011.0,1,0
73788551.0,1,2479
77248091.0,1,2388
42779158.0,1,2668
5.011542605919245e+20,1,0
163313927.0,1,1759
22156946.0,1,501
60724836.0,1,1675
5.333154137644315e+21,1,2183
13324406.0,1,180
34607972.0,1,1951
315947092.0,1,2169
61604225.0,1,518
31576372.0,1,2320
85350996.0,1,922
3.730154260430024e+21,1,0
6.4144648384702685e+19,1,0
72975961.0,1,1625
76218449.0,1,2781
7.314464840878024e+19,1,0
298824650.0,1,2121
84266988.0,1,1824
43999990.0,1,0
11857804.0,1,1885
308731028.0,1,0
48239160.0,1,1371
91776495.0,1,894
3.8391517782163183e+21,1,0
54158311.0,1,829
29377406.0,1,0
68831277.0,1,2784
34041628.0,1,2331
36926249.0,1,347
311407401.0,1,2353
67277416.0,1,2438
8.215177672871802e+19,1,2497
248140900.0,1,1322
40305369.0,1,2458
192624402.0,1,2096
10852598.0,1,0
263945341.0,1,561
63351009.0,1,9
6.301446477037896e+20,1,0
24650886.0,1,1118
78827096.0,1,253
167025539.0,1,0
263934362.0,1,110
164038640.0,1,2613
316663334.0,1,0
50658844.0,1,1219
46769437.0,1,955
29646588.0,1,178
40177898.0,1,202
97133122.0,1,1875
2.715993959972525e+19,1,2140
308212435.0,1,0
103398801.0,1,910
306143045.0,1,306
255212062.0,1,0
48130255.0,1,763
117504.0,1,519
262729287.0,1,0
6.092154260660624e+21,1,1935
55034201.0,1,1667
65351339.0,1,637
1.550156075616254e+21,1,0
127451108.0,1,0
266893355.0,1,2851
69077459.0,1,1772
820962.0,1,596
62343846.0,1,647
71563468.0,1,2558
17339679.0,1,1092
21382252.0,1,1755
23329367.0,1,1819
247702017.0,1,2003
7232297.0,1,0
23001257.0,1,1738
58783783.0,1,1948
70578916.0,1,1683
84476082.0,1,1245
309648247.0,1,142
57489062.0,1,1032
246536710.0,1,1217
109054816.0,1,324
64806531.0,1,2211
22079638.0,1,2487
24738236.0,1,1659
55152675.0,1,1343
305160796.0,1,0
166394942.0,1,2646
39289747.0,1,2820
59581892.0,1,514
26825729.0,1,1974
302198179.0,1,0
5.724164423049121e+21,1,0
305057309.0,1,0
71367262.0,1,2742
12204043.0,1,2773
167575168.0,1,0
1.1214464848426612e+20,1,1783
120635153.0,1,233
41847346.0,1,314
31997865.0,1,813
50594331.0,1,781
77401660.0,1,2032
51830.0,1,797
305070506.0,1,8
9682788.0,1,2450
49455730.0,1,2782
306432499.0,1,1367
7.951458570895229e+20,1,0
68930563.0,1,370
84313198.0,1,0
88517313.0,1,0
55505740.0,1,709
120097809.0,1,1695
5345419.0,1,2317
9.314464842701175e+19,1,0
60422274.0,1,620
101796346.0,1,184
84147734.0,1,2277
35804217.0,1,680
56564185.0,1,2518
46763103.0,1,466
41955317.0,1,2285
20667303.0,1,2216
190813414.0,1,0
6.581446477098468e+20,1,0
84259184.0,1,0
22047607.0,1,0
24511616.0,1,2814
17353148.0,1,991
67844012.0,1,827
236319450.0,1,2286
251912321.0,1,2079
3.381446476931921e+20,1,0
291092014.0,1,0
2.578147967351484e+21,1,0
4834689.0,1,2797
1.0514464851648132e+20,1,2108
52800029.0,1,1373
8.315661913762878e+19,1,0
51537540.0,1,2614
2.4451490685701655e+21,1,112
27237819.0,1,837
62340637.0,1,2258
267563209.0,1,1832
301239770.0,1,2123
79204799.0,1,611
2.468151778258118e+21,1,0
18769042.0,1,0
24414329.0,1,2010
190053675.0,1,395
69730191.0,1,467
1.8621542608576245e+21,1,0
241919103.0,1,2103
221493946.0,1,2099
1.3414464862620742e+20,1,2122
20090369.0,1,2269
266192061.0,1,2469
45099450.0,1,295
187433662.0,1,115
64830682.0,1,899
20762903.0,1,691
86197064.0,1,0
1.3414464853402744e+20,1,1500
111437629.0,1,1637
69740247.0,1,2373
10657865.0,1,888
167843306.0,1,2074
263088212.0,1,1201
101385196.0,1,97
1322998.0,1,448
9.97214766585056e+21,1,0
3892069.0,1,1125
268987034.0,1,1457
20096451.0,1,0
206232564.0,1,2502
79361328.0,1,633
85725879.0,1,1596
91205394.0,1,2037
306421880.0,1,0
21108385.0,1,1459
1.351507469272163e+20,1,2380
1.4015268258682333e+20,1,1589
12543399.0,1,1544
59896381.0,1,1375
305071982.0,1,0
9.1151776829118e+19,1,0
34886002.0,1,1036
232090116.0,1,2101
113930366.0,1,2796
45624342.0,1,0
160829.0,1,978
171762713.0,1,2083
47980332.0,1,2467
300192687.0,1,17
6.740157100631573e+21,1,0
61961459.0,1,1499
225771383.0,1,1674
59895588.0,1,152
41693912.0,1,2652
22008985.0,1,0
107028530.0,1,951
161758340.0,1,1968
2.816762159580334e+19,1,0
97121348.0,1,1840
61212523.0,1,0
9.038154260540824e+21,1,0
18034498.0,1,798
9842443.0,1,200
8.089154260884224e+21,1,0
67816942.0,1,671
90714818.0,1,384
300705313.0,1,0
305090892.0,1,2654
250809106.0,1,117
22877470.0,1,2811
61002202.0,1,77
190060977.0,1,1913
22938720.0,1,957
64415970.0,1,2210
166711395.0,1,68
66877004.0,1,1249
46910868.0,1,2244
13720656.0,1,1072
34360276.0,1,2790
54234167.0,1,658
88179905.0,1,94
8275567.0,1,2666
4.241446476727609e+20,1,0
36928187.0,1,1434
2.735166777263532e+21,1,0
85780412.0,1,0
1.031446484284188e+20,1,0
184795.0,1,1088
100395050.0,1,219
89800649.0,1,498
163741858.0,1,0
106941310.0,1,1047
84506451.0,1,0
85439536.0,1,1855
311391254.0,1,2059
73261435.0,1,50
13364433.0,1,664
300518452.0,1,0
2.531491983178749e+20,1,0
315201504.0,1,2758
34367485.0,1,2810
6.314464839270449e+19,1,0
39494662.0,1,887
173809957.0,1,934
49634614.0,1,213
38954402.0,1,2343
161051289.0,1,2071
7.511542608104244e+20,1,0
50160169.0,1,0
44483234.0,1,2631
78836677.0,1,89
6.311446476728804e+20,1,38
71433896.0,1,197
295141994.0,1,506
43155965.0,1,497
7538463.0,1,1598
62850816.0,1,397
235962327.0,1,2557
84498061.0,1,0
43271651.0,1,1192
236329670.0,1,0
300935878.0,1,232
4.151446476893417e+20,1,0
5.691446477039755e+20,1,0
29110108.0,1,2305
6.476154260573525e+21,1,0
9763450.0,1,2838
3.6431517782154176e+21,1,0
54960129.0,1,311
311285471.0,1,0
110334754.0,1,1280
200412326.0,1,2297
1.1814464859122591e+20,1,0
6.161390559058261e+18,1,0
90597209.0,1,814
55227685.0,1,1823
180837448.0,1,2315
1.2981458571409228e+21,1,0
305347884.0,1,1898
71239016.0,1,2622
300537.0,1,2485
1549333.0,1,1518
64095714.0,1,1735
6.608160667705304e+21,1,0
265906092.0,1,1336
51570242.0,1,2715
22574305.0,1,859
26661906.0,1,2370
166112214.0,1,1882
30652625.0,1,893
61664696.0,1,1644
6.557154260398624e+21,1,0
20454627.0,1,1411
61801159.0,1,992
299445909.0,1,2510
22934781.0,1,621
41491646.0,1,1895
64806596.0,1,678
66054821.0,1,2332
11579523.0,1,1795
50129738.0,1,0
3799718.0,1,548
36859537.0,1,2494
30933151.0,1,935
12295759.0,1,1207
44738223.0,1,2322
150341242.0,1,108
41858406.0,1,443
4773817.0,1,2560
1.0814464845903531e+20,1,0
45739396.0,1,1246
33122420.0,1,1707
1.2814464858611412e+20,1,0
6067090.0,1,1301
17067717.0,1,2567
53702034.0,1,1883
228894182.0,1,874
79146995.0,1,650
2888258.0,1,881
17635030.0,1,19
36001007.0,1,1546
41724146.0,1,2728
64420217.0,1,534
4.708154260565624e+21,1,0
5.023154260828925e+21,1,0
16092921.0,1,528
240426922.0,1,902
107585464.0,1,1561
77125346.0,1,147
17231218.0,1,165
171918207.0,1,2085
8.914464839440935e+19,1,0
1387819.0,1,833
35518499.0,1,1512
316645222.0,1,1283
8782816.0,1,958
74747783.0,1,2618
53993160.0,1,2578
46302.0,1,587
29572444.0,1,2761
3.1448138785889843e+18,1,2154
33929600.0,1,82
75519582.0,1,1708
44103650.0,1,2000
17224901.0,1,203
185489584.0,1,2604
293271178.0,1,915
88115765.0,1,1841
45756533.0,1,1316
84218435.0,1,0
311357342.0,1,0
312620702.0,1,2189
237061460.0,1,2007
52897874.0,1,2303
9.214464841364056e+19,1,0
7137691.0,1,1967
39788886.0,1,465
2875970.0,1,787
35851385.0,1,967
41668427.0,1,2019
9902872.0,1,2723
95204396.0,1,406
134458194.0,1,0
55877894.0,1,1780
6.819154260707224e+21,1,0
175738868.0,1,2787
316559764.0,1,2150
2700122.0,1,812
97090605.0,1,2072
92406229.0,1,740
79484309.0,1,179
57957323.0,1,628
69579421.0,1,1572
80250460.0,1,2133
308731678.0,1,0
64413824.0,1,1256
27216797.0,1,1302
212491403.0,1,555
51621245.0,1,2474
38227344.0,1,446
84434500.0,1,0
85136002.0,1,116
62760150.0,1,2011
249975693.0,1,0
84395980.0,1,0
48461943.0,1,1746
32147171.0,1,1240
12805048.0,1,739
18528177.0,1,391
102555345.0,1,83
7.203154260489124e+21,1,0
39490389.0,1,2242
42251497.0,1,0
305068362.0,1,0
63090232.0,1,1536
13456692.0,1,900
46879203.0,1,1170
29939679.0,1,1132
35851046.0,1,961
111805182.0,1,1298
88324129.0,1,2387
8.814464849367987e+19,1,0
68020929.0,1,1570
9.514464838598867e+19,1,0
250266154.0,1,2786
72221735.0,1,2424
6.191447827101091e+20,1,2128
68936005.0,1,156
6.148389341310711e+18,1,0
164538020.0,1,0
75060524.0,1,1094
100252096.0,1,350
51294508.0,1,2385
302060901.0,1,0
69079908.0,1,148
108384722.0,1,191
84258694.0,1,2225
5027568.0,1,811
97109628.0,1,2806
43846248.0,1,1874
51281114.0,1,2359
5.714464841469911e+19,1,0
316745415.0,1,2151
115670957.0,1,0
15704828.0,1,648
27475522.0,1,1466
5.914464841469911e+19,1,2407
2.6891623679990253e+21,1,2198
38318624.0,1,1034
4627442.0,1,1942
30671188.0,1,2368
55089329.0,1,2725
161229937.0,1,1817
86353631.0,1,2033
291674019.0,1,0
81006984.0,1,2392
17121719.0,1,2775
51840668.0,1,933
2144616.0,1,1923
55559387.0,1,1076
308762965.0,1,0
308731125.0,1,0
306165304.0,1,0
163823991.0,1,1146
9.041446477082072e+20,1,2179
63929228.0,1,2849
116557125.0,1,1137
100256052.0,1,1091
57020078.0,1,1569
82131642.0,1,952
121834186.0,1,2296
32113869.0,1,923
169676772.0,1,1563
85497592.0,1,0
166247952.0,1,2415
70341566.0,1,1089
5.995154260527725e+21,1,0
7.914542454838683e+19,1,0
301874487.0,1,1896
166210297.0,1,79
1.2214464846747473e+20,1,1934
50110536.0,1,1803
59831549.0,1,2227
100337383.0,1,1213
84313534.0,1,2563
10721379.0,1,2324
1.679145856886623e+21,1,0
34996623.0,1,1309
59110083.0,1,1224
84139982.0,1,2224
1.0914464858996312e+20,1,0
306074292.0,1,1313
8.131542604612243e+20,1,0
77735456.0,1,1138
64418005.0,1,2239
296634080.0,1,120
111415358.0,1,329
68959833.0,1,830
8.314464842649033e+19,1,0
97114025.0,1,848
112943741.0,1,778
19853179.0,1,950
284606641.0,1,2118
50367368.0,1,1044
10729159.0,1,2106
153216730.0,1,2077
13103738.0,1,999
13102027.0,1,479
311307528.0,1,0
4.0146029423235826e+19,1,0
46150980.0,1,39
263559154.0,1,0
6.415124651644413e+19,1,0
4.715480016005619e+19,1,0
7662776.0,1,1604
212335597.0,1,1368
50083226.0,1,1621
311473914.0,1,0
6.144147967366384e+21,1,0
63863316.0,1,2656
84404475.0,1,0
79497981.0,1,1070
19257996.0,1,2310
1.2514597035873224e+20,1,6
4.214560236300136e+19,1,2219
97145602.0,1,657
71508003.0,1,983
68832238.0,1,2791
54958072.0,1,1129
9.314464851648132e+19,1,2447
8.64915183800072e+21,1,2068
76311189.0,1,349
39878071.0,1,1510
56877721.0,1,1362
14235819.0,1,0
57025268.0,1,569
3751448.0,1,270
1.1211458569972228e+21,1,1859
16155159.0,1,880
302158448.0,1,1956
52630421.0,1,1508
52828581.0,1,2137
27862813.0,1,507
301430077.0,1,0
4.914929430978052e+19,1,2678
36860475.0,1,2496
91562715.0,1,316
97121444.0,1,2818
120787487.0,1,433
61961686.0,1,2624
161465.0,1,1306
76326921.0,1,708
91785112.0,1,822
9.759154260543824e+21,1,0
2.9781662370969965e+21,1,0
163645695.0,1,1811
1.41151776738718e+20,1,0
43216152.0,1,826
42632124.0,1,162
9674431.0,1,2021
6299062.0,1,760
1.9031542605534244e+21,1,0
73842336.0,1,1982
227395321.0,1,1113
8.107154260884323e+21,1,0
193333830.0,1,2120
29460773.0,1,2470
8.1281495446224e+21,1,0
9408224.0,1,2254
6283836.0,1,676
31683511.0,1,1930
2.014965973360683e+19,1,0
9.539154260499223e+21,1,0
166742318.0,1,2308
33538374.0,1,1525
66310426.0,1,2460
32931064.0,1,2226
75254348.0,1,942
74901157.0,1,2597
64185259.0,1,1578
67267062.0,1,428
5865711.0,1,2593
39221382.0,1,2585
5339645.0,1,2680
21817012.0,1,1917
36916319.0,1,173
13107938.0,1,2543
13986950.0,1,1723
24459003.0,1,2667
98325220.0,1,535
308732546.0,1,0
6608370.0,1,1717
1.1021617631138225e+21,1,0
6.131458578696231e+20,1,1670
16075596.0,1,389
301782520.0,1,0
316748819.0,1,0
86180791.0,1,2038
66408171.0,1,2492
8580427.0,1,1984
310672393.0,1,2057
49220707.0,1,183
79313003.0,1,473
266513749.0,1,1688
260420529.0,1,2112
45614984.0,1,471
8526153.0,1,820
52486018.0,1,687
265308514.0,1,2445
65554488.0,1,1554
19979091.0,1,1830
85730187.0,1,0
1.00815263606692e+21,1,0
57785701.0,1,2603
228430176.0,1,1484
67934430.0,1,1352
30854036.0,1,475
50946217.0,1,1774
29386460.0,1,2645
55702717.0,1,1565
92312397.0,1,738
102148229.0,1,0
61389176.0,1,2583
60464120.0,1,850
249649223.0,1,2685
8.516154260757424e+21,1,0
4.216151207747056e+19,1,0
52684858.0,1,62
60717021.0,1,1669
14920998.0,1,461
97103868.0,1,2346
19827592.0,1,355
236070067.0,1,0
51832912.0,1,1109
5162378.0,1,2264
171133793.0,1,2082
13748673.0,1,1248
43273829.0,1,1209
303261216.0,1,1749
305969110.0,1,1319
4877172.0,1,2504
61904.0,1,0
59064240.0,1,0
52163473.0,1,1641
56835616.0,1,693
73967483.0,1,1064
32658023.0,1,1260
245142000.0,1,0
84266829.0,1,906
59225949.0,1,857
5.3114585793402307e+20,1,2155
49072401.0,1,2587
25087392.0,1,623
301021424.0,1,1401
5101596.0,1,545
4.161446477033425e+20,1,0
40811394.0,1,1225
56726558.0,1,459
31165713.0,1,1665
9.61446484635532e+19,1,0
3.383151778214118e+21,1,0
79433403.0,1,2760
285624053.0,1,2789
75455279.0,1,1640
34301832.0,1,2588
5.101562535847081e+20,1,0
72840719.0,1,1285
23489820.0,1,669
211490416.0,1,793
6713472.0,1,1827
303276140.0,1,2564
112919704.0,1,321
59093152.0,1,343
30991204.0,1,1312
65394746.0,1,886
4.851446476980144e+20,1,0
6.836158261788002e+21,1,96
1.2214464857947683e+20,1,0
47043096.0,1,394
6.788155286625788e+21,1,0
7355087.0,1,2529
7.914464839945411e+19,1,0
84283995.0,1,2569
96659845.0,1,1323
75151693.0,1,364
75580230.0,1,1782
71560244.0,1,486
1.0714464851831212e+20,1,1762
2651329.0,1,1079
15594249.0,1,462
1.1814464842993272e+20,1,0
19636752.0,1,2521
107623417.0,1,1696
33085904.0,1,1599
17144389.0,1,2852
20531611.0,1,1399
29949216.0,1,1025
114474908.0,1,2478
7754628.0,1,2165
297770263.0,1,85
2878513.0,1,1651
23080107.0,1,985
85707454.0,1,454
74664241.0,1,2355
25490819.0,1,1701
63907479.0,1,2777
54152190.0,1,310
12394928.0,1,2237
72939300.0,1,1551
21212113.0,1,1505
75397453.0,1,1537
212617.0,1,2316
61770243.0,1,2028
28005320.0,1,1385
76012353.0,1,1940
261586626.0,1,2655
107026053.0,1,483
5.821542605923245e+20,1,0
84386452.0,1,0
5.351542604160245e+20,1,0
1.2014464851473175e+20,1,0
12469050.0,1,2539
1.0514464843087888e+20,1,1159
77868766.0,1,1564
5714934.0,1,1524
5.1114464771303185e+20,1,0
35985114.0,1,1492
305977644.0,1,135
93339706.0,1,434
72659607.0,1,240
24303007.0,1,0
14656435.0,1,2744
65366521.0,1,721
1.8181552865844873e+21,1,0
35388976.0,1,2431
108751252.0,1,408
97148188.0,1,1397
4.0314464769874094e+20,1,2446
61099271.0,1,2214
288126176.0,1,0
218461172.0,1,1296
18778169.0,1,1574
242179958.0,1,905
160233843.0,1,1912
27185777.0,1,1061
31621414.0,1,2425
194401042.0,1,753
59023850.0,1,2495
198995278.0,1,2390
42642372.0,1,1172
27961176.0,1,2229
5.4901634117409e+21,1,0
4.311446476978144e+20,1,0
78328715.0,1,1881
6.88144647706054e+20,1,0
166806598.0,1,0
121719063.0,1,0
59233747.0,1,861
317061808.0,1,0
199340478.0,1,870
32564218.0,1,250
49632319.0,1,972
57503312.0,1,2393
288048156.0,1,0
78795129.0,1,2799
97112159.0,1,1643
163646466.0,1,18
35583580.0,1,1124
4.121459111156271e+20,1,0
18646031.0,1,1163
78464122.0,1,1929
44648902.0,1,1341
65497818.0,1,1435
249921467.0,1,2658
71706213.0,1,2683
305254740.0,1,0
85179810.0,1,1432
80967778.0,1,2854
1.0931542605498244e+21,1,0
315535865.0,1,0
18710290.0,1,1428
33563217.0,1,1600
121782517.0,1,546
68621226.0,1,1936
71453832.0,1,932
811528.0,1,771
66794955.0,1,2754
95260021.0,1,201
71555530.0,1,326
59258595.0,1,1018
66031840.0,1,2248
44714354.0,1,2552
78624527.0,1,2605
33497383.0,1,1442
85869224.0,1,1964
86158985.0,1,2586
32148008.0,1,1379
43582348.0,1,1799
276505471.0,1,1726
35792957.0,1,617
68933968.0,1,244
162898443.0,1,2691
13391154.0,1,1945
39425229.0,1,1329
8.91446484307789e+19,1,0
61121062.0,1,2301
52494717.0,1,2657
244120344.0,1,2104
22893448.0,1,2542
6.319154741655653e+21,1,0
13530242.0,1,2717
308733826.0,1,0
11933522.0,1,2427
3270674.0,1,1702
4.814542457538683e+19,1,0
267161552.0,1,488
166346887.0,1,0
22553951.0,1,2692
32792778.0,1,1183
107417187.0,1,2054
4.333154260696525e+21,1,0
99836700.0,1,264
4985273.0,1,1879
3.8515426067912445e+20,1,0
20479158.0,1,335
54646832.0,1,722
196253386.0,1,0
200117701.0,1,1220
97388867.0,1,2770
169142528.0,1,2230
8730315.0,1,641
89801372.0,1,206
21709445.0,1,2268
215266684.0,1,2595
111630760.0,1,2606
3678074.0,1,1876
29121560.0,1,2347
311344028.0,1,0
69348182.0,1,1400
59084665.0,1,424
24165506.0,1,2270
117755559.0,1,1330
305328855.0,1,0
120738072.0,1,491
239423795.0,1,2257
9687966.0,1,2550
5741926.0,1,2300
297705639.0,1,2291
235962176.0,1,1867
182580588.0,1,2092
79529964.0,1,2482
14466.0,1,609
16860209.0,1,0
125569025.0,1,1364
163016678.0,1,599
90571936.0,1,2034
33175300.0,1,2423
117613331.0,1,0
125073423.0,1,1818
25642302.0,1,2619
59882339.0,1,1181
68842392.0,1,2821
248889638.0,1,0
1.9162544274643313e+19,1,0
64166111.0,1,1611
221224348.0,1,0
2878584.0,1,1602
91565066.0,1,565
9.171154260497624e+21,1,0
3.79144647703875e+20,1,0
44415504.0,1,450
55696959.0,1,1549
14889693.0,1,1145
64230212.0,1,2745
80889462.0,1,0
111400684.0,1,189
305078134.0,1,2687
299648837.0,1,0
74652637.0,1,1698
305090075.0,1,0
44417431.0,1,728
15264405.0,1,15
9.315154260541923e+21,1,0
3944918.0,1,1363
78352555.0,1,2293
37799437.0,1,1386
24516145.0,1,2830
250017161.0,1,2345
301027406.0,1,2170
1.021446484461574e+20,1,0
15507.0,1,277
59236184.0,1,682
60613504.0,1,1493
97086864.0,1,882
12412363.0,1,172
14777507.0,1,154
1.914500362826134e+19,1,2153
86528827.0,1,1388
23571322.0,1,1187
13477128.0,1,1744
1.2162664526255002e+19,1,2199
85707726.0,1,0
1.5701542603337244e+21,1,0
57029424.0,1,1718
20091781.0,1,0
44386110.0,1,439
118598126.0,1,1645
12119343.0,1,2008
76447968.0,1,968
49232847.0,1,502
167059557.0,1,1417
71803905.0,1,1023
33522655.0,1,1477
5.043148705712337e+21,1,0
71528062.0,1,496
310705050.0,1,0
9279646.0,1,65
51134689.0,1,69
151608904.0,1,1924
117611174.0,1,1326
34465066.0,1,269
84476048.0,1,106
6.19144647704747e+20,1,0
9898692.0,1,383
4.18150808940419e+20,1,1985
19044707.0,1,27
76196128.0,1,2716
24770800.0,1,2222
30666199.0,1,375
176165081.0,1,1741
79189822.0,1,1452
4.315758164543377e+19,1,1926
5.788168453549566e+21,1,0
6.0561495446066e+21,1,0
21169689.0,1,1424
2.5961487057020366e+21,1,0
2.537147425853445e+21,1,0
71470121.0,1,1311
236464106.0,1,2513
51427677.0,1,1963
1.411446486144472e+20,1,939
5002314.0,1,0
3.301154260735624e+21,1,0
1.0515426080752448e+20,1,0
90957273.0,1,2325
47321740.0,1,594
165458879.0,1,0
250885156.0,1,2109
69105855.0,1,2764
86254602.0,1,93
27477618.0,1,1324
9886960.0,1,2626
84217448.0,1,1697
22546993.0,1,0
313498953.0,1,2144
46604417.0,1,2547
306147402.0,1,1498
97133325.0,1,1612
1.415528476268706e+19,1,2177
316390993.0,1,2149
14772733.0,1,489
297988498.0,1,1944
236284411.0,1,2548
307425890.0,1,0
3.1241542603836243e+21,1,0
263513792.0,1,0
42631471.0,1,2402
56002165.0,1,43
195310062.0,1,1068
24450912.0,1,2640
164278028.0,1,603
74784878.0,1,579
46230216.0,1,0
9.43151778250718e+20,1,1355
65322915.0,1,493
22944415.0,1,2681
2511539.0,1,390
116951371.0,1,2735
66477450.0,1,346
1.3414464866392636e+20,1,0
7722453.0,1,0
5247411.0,1,677
96945122.0,1,1469
8.914464841858094e+19,1,2517
6077709.0,1,1793
229296937.0,1,2403
165668379.0,1,0
265464986.0,1,1237
249797903.0,1,0
5050093.0,1,447
23588360.0,1,1291
76464592.0,1,2570
111514258.0,1,185
92276510.0,1,1504
5.731446477038088e+20,1,0
58923394.0,1,2549
77670817.0,1,700
4.314492868345444e+19,1,0
311780549.0,1,2142
85658352.0,1,1962
1.1581543810685302e+21,1,34
2620345.0,1,1567
3.8721552865901874e+21,1,0
40181748.0,1,1151
16074240.0,1,376
73029196.0,1,1671
3.841148632938831e+21,1,0
74079845.0,1,2759
66463508.0,1,630
47658544.0,1,1258
57545876.0,1,746
97159623.0,1,0
18926028.0,1,1758
308732294.0,1,0
69364600.0,1,1194
102310862.0,1,1687
97103847.0,1,0
17907022.0,1,292
236424481.0,1,32
70140615.0,1,2350
85091047.0,1,863
101603424.0,1,777
4733525.0,1,1996
15580733.0,1,971
93144159.0,1,1223
254989211.0,1,1268
65546284.0,1,0
20478699.0,1,973
26064871.0,1,1332
72193241.0,1,505
95257503.0,1,88
61672169.0,1,2044
75141660.0,1,323
1.7201542608570244e+21,1,0
1.691495428050003e+20,1,0
73867394.0,1,492
7.914464840612794e+19,1,0
305094014.0,1,0
67903630.0,1,1243
54627140.0,1,415
300014687.0,1,0
4.771446477003452e+20,1,2826
60967551.0,1,61
54557542.0,1,2243
63928908.0,1,2848
101539264.0,1,2043
107035141.0,1,1633
6.414542457088683e+19,1,0
73968265.0,1,543
101993558.0,1,425
189857.0,1,1349
90663087.0,1,190
3477298.0,1,1623
100793193.0,1,2042
250513533.0,1,2287
115707995.0,1,296
32806057.0,1,2600
46861010.0,1,2283
75203284.0,1,674
13744352.0,1,1208
296468511.0,1,2130
300367325.0,1,1553
77993930.0,1,1719
9503167.0,1,1901
1.81490667766656e+19,1,1971
162920163.0,1,0
1.0914464846322604e+20,1,1904
21219519.0,1,1523
48956457.0,1,0
3.1211542607776244e+21,1,0
18059516.0,1,1017
172925423.0,1,0
52859772.0,1,2378
113264512.0,1,747
103057816.0,1,2048
18588915.0,1,780
136454367.0,1,2067
306168088.0,1,0
25531175.0,1,0
60536170.0,1,1308
11071671.0,1,1998
116204016.0,1,319
2620626.0,1,1083
53214250.0,1,1476
58436897.0,1,22
33665792.0,1,0
293633597.0,1,2246
5301379.0,1,2374
2.891446476972144e+20,1,0
1.942151778207118e+21,1,0
22286277.0,1,994
68689389.0,1,1972
32018240.0,1,643
2702920.0,1,1212
35569772.0,1,2235
287733899.0,1,1629
191374764.0,1,0
76649409.0,1,1943
301501042.0,1,0
308731622.0,1,0
7.914464849357988e+19,1,0
34371378.0,1,2825
103009211.0,1,2046
54297866.0,1,544
28417079.0,1,640
17632005.0,1,1086
300978134.0,1,0
103533172.0,1,2049
47366932.0,1,2551
168003699.0,1,2139
58894680.0,1,0
7500249.0,1,718
54493221.0,1,1545
1.4145911112627063e+19,1,1709
1806790.0,1,1847
219566603.0,1,0
8106128.0,1,1740
6.815576745872776e+19,1,0
2877881.0,1,554
42922674.0,1,595
112296678.0,1,158
1.7149415163089551e+19,1,2167
20892362.0,1,914
42902026.0,1,1864
37329548.0,1,1345
306344445.0,1,151
38653926.0,1,1798
69717222.0,1,2582
8.014464839865282e+19,1,1538
311323948.0,1,1909
311186968.0,1,0
40312653.0,1,1857
44823483.0,1,166
161836159.0,1,0
16811271.0,1,0
56724749.0,1,774
211932350.0,1,1273
51458991.0,1,1978
71803644.0,1,1634
310695895.0,1,0
37011154.0,1,218
55598808.0,1,1286
305829853.0,1,0
71171519.0,1,1980
90715985.0,1,254
23972141.0,1,29
46999035.0,1,612
94279573.0,1,601
44330008.0,1,214
107137010.0,1,790
303318742.0,1,1636
41848889.0,1,205
43418649.0,1,1620
62443322.0,1,574
50391870.0,1,5
35564027.0,1,869
3.781446477000452e+20,1,0
44722337.0,1,799
111013971.0,1,2274
84145630.0,1,1891
10769910.0,1,1454
240470773.0,1,2439
24766687.0,1,2443
88198345.0,1,7
65763059.0,1,1815
48151236.0,1,885
16819475.0,1,2365
109043352.0,1,770
84025502.0,1,0
62913580.0,1,773
1.0614464859112592e+20,1,0
295359140.0,1,317
61595928.0,1,564
250289209.0,1,1560
2620585.0,1,944
2611989.0,1,849
73818955.0,1,2527
303006154.0,1,2736
4.371543809402303e+20,1,0
4.436154260826424e+21,1,2208
25015760.0,1,1816
306216250.0,1,1820
38397063.0,1,0
90900117.0,1,825
69813081.0,1,732
64842086.0,1,2750
88072770.0,1,451
163789462.0,1,1878
4783630.0,1,2649
25805042.0,1,28
77487093.0,1,0
